index,wardcode,ward,Local_Authority_D,pop_density_sqrkilometer,Pborn_Europe,total_population,Ptotal_populationF,Ptotal_populationM,PEconomicallyInactive,Pwhite,Pother_ethnic,Phousehold_notdeprived,Phousehold_deprived1D,PhouseOwned,PhouseSocialRented,PhousePrivateRented,P0to15_age,P16to49_age,P50over_age,Pborn_outsideEurope,Pinemployment,Punemployment,Phousehold_D2ormore,Presi_0toL1quali,Presi_L2toApprequali,Presi_L3toL4quali,PL1toL9_NS,PL10toL11_7_NS,PL12to13NS,PL14to15NS,air_score_ward,GP_unique_name_count,PH_unique_name_count,Uni_score_ward,PriS_unique_name_count,small_communities,rural_communites,majorityL3L4q,majorityP16to49_age,dnone50,GP_above1,VeryGoodhealth,PH_above1,point,ball
1780,E05001647,Claremont (Blackpool),,6672.8,95.6,7627,45.2,54.8,48.0,92.4,7.5,27.5,33.9,31.299999999999997,17.4,51.4,18.2,45.8,35.900000000000006,4.5,44.6,7.4,38.6,43.0,23.9,33.0,23.5,14.9,36.3,25.299999999999997,0,0.0,0.0,0,0.0,0,0,0,0,0,0,0,0,403,1
2613,E05005155,Daneshouse with Stoneyholme,Burnley,3004.0,66.3,7893,47.5,52.5,49.1,17.7,82.39999999999999,27.1,38.7,44.6,16.0,39.5,28.0,53.1,19.0,33.7,44.8,5.9,34.2,47.5,20.5,32.0,20.5,11.3,28.6,39.5,0,6.0,7.0,0,2.0,0,0,0,1,0,1,0,1,601,1
2829,E05005209,Central (Hyndburn),,6859.5,76.7,6177,50.0,50.0,52.2,27.3,72.6,23.8,35.6,50.6,22.9,26.5,29.6,49.8,20.6,23.2,42.4,5.5,40.5,48.2,21.799999999999997,30.0,21.4,10.6,28.6,39.5,0,0.0,0.0,0,0.0,0,0,0,0,0,0,0,0,649,1
3027,E05013203,Bradley (Pendle),,4476.7,76.3,9466,50.3,49.7,50.9,40.5,59.5,25.6,38.7,47.49999999999999,21.9,30.6,26.200000000000003,46.900000000000006,26.9,23.8,44.8,4.4,35.699999999999996,48.1,21.1,30.8,20.6,11.2,35.6,32.7,0,0.0,0.0,0,0.0,0,0,0,0,0,0,0,0,692,1
3085,E05012196,City Centre,Preston,4330.5,78.19999999999999,11941,48.1,51.9,42.5,62.9,37.099999999999994,42.3,34.7,29.2,22.2,48.6,10.7,67.8,21.4,21.700000000000003,50.1,7.4,23.0,21.5,16.5,62.0,23.5,11.7,21.700000000000003,43.0,0,4.0,7.0,2,1.0,0,0,1,1,0,1,0,1,704,1
3120,E05012203,Plungington,Preston,5687.6,81.1,11456,49.0,51.0,43.9,67.7,32.3,42.1,35.8,35.8,20.4,43.8,15.1,64.89999999999999,20.0,19.0,48.6,7.6,22.1,23.9,19.0,57.099999999999994,20.1,12.9,23.1,43.900000000000006,0,2.0,2.0,1,3.0,0,0,1,1,0,1,0,1,711,1
3135,E05012207,St Matthew's (Preston),,7448.2,81.1,10782,47.4,52.6,43.3,56.3,43.8,32.4,36.3,33.5,34.2,32.2,23.9,54.3,21.9,19.100000000000005,51.2,5.5,31.299999999999997,42.6,23.2,34.2,19.7,14.0,38.4,27.7,0,0.0,0.0,0,0.0,0,0,0,1,0,0,0,0,715,1
3839,E05011372,Moss Side (Manchester),,12963.1,61.2,21275,50.8,49.2,46.7,24.2,75.8,35.1,36.4,21.8,42.9,35.3,25.4,58.099999999999994,16.6,38.7,44.7,8.6,28.499999999999996,30.7,15.5,53.900000000000006,22.7,10.7,21.5,45.1,0,0.0,0.0,0,0.0,0,0,1,1,0,0,1,0,888,1
3862,E05011377,Rusholme,Manchester,8105.8,66.8,17434,49.1,50.9,54.2,37.6,62.5,36.7,36.8,31.8,22.5,45.7,15.5,67.9,16.5,33.1,38.1,7.6,26.500000000000004,22.700000000000003,11.9,65.5,21.8,8.0,13.5,56.8,1,3.0,4.0,1,3.0,0,0,1,1,0,1,0,1,893,1
3959,E05000735,St Mary's (Oldham),,5951.7,71.3,16619,50.4,49.6,49.6,24.6,75.39999999999999,25.1,37.9,46.2,29.4,24.5,29.9,50.0,20.1,28.6,44.0,6.300000000000001,37.0,46.9,20.9,32.2,21.4,11.7,29.0,37.8,0,0.0,0.0,0,0.0,0,0,0,0,0,0,0,0,914,1
4024,E05014042,Milkstone & Deeplish,Rochdale,7087.9,63.8,12211,49.4,50.6,51.6,16.5,83.4,27.0,36.6,43.400000000000006,26.8,29.8,26.8,50.1,23.2,36.2,42.5,6.0,36.4,43.900000000000006,19.8,36.3,22.4,11.2,27.200000000000003,39.3,0,1.0,2.0,0,3.0,0,0,0,1,0,1,0,1,927,1
4087,E05013021,Broughton (Salford),,6723.8,76.8,16958,48.1,51.9,40.0,68.3,31.6,35.4,34.3,22.2,46.5,31.4,29.8,50.7,19.4,23.1,52.3,7.7,30.299999999999997,40.6,19.1,40.3,28.1,15.0,27.1,29.799999999999997,0,0.0,0.0,0,0.0,0,0,0,1,0,0,1,0,941,1
4337,E05000816,St Peter's (Tameside),,4042.8,79.9,14538,49.4,50.6,44.1,58.1,41.900000000000006,32.6,34.7,34.3,39.4,26.3,23.2,47.7,28.9,20.1,50.2,5.7,32.699999999999996,40.5,23.0,36.599999999999994,26.5,16.2,31.8,25.4,0,0.0,0.0,0,0.0,0,0,0,0,0,0,0,0,995,1
4663,E05000906,Princes Park (Liverpool),,7827.7,74.1,19004,50.5,49.5,50.2,48.3,51.7,35.4,33.0,15.9,55.8,28.3,18.9,58.1,22.9,25.8,42.8,7.1,31.6,30.5,14.6,54.900000000000006,27.4,11.2,19.8,41.5,0,0.0,0.0,0,0.0,0,0,1,1,0,0,0,0,1079,1
4984,E05011529,Central (Kingston upon Hull),,3591.4,86.1,10858,46.1,53.9,42.5,75.2,24.8,30.3,37.2,22.4,38.2,39.5,19.5,52.8,27.6,13.9,50.6,7.0,32.5,44.599999999999994,22.8,32.6,20.0,13.4,40.7,25.9,0,0.0,0.0,0,0.0,0,0,0,1,0,0,0,0,1155,1
5046,E05011544,University (Kingston upon Hull),,4946.6,89.3,11800,51.6,48.4,51.1,82.7,17.2,41.0,34.9,39.6,30.9,29.5,17.0,61.8,21.3,10.8,42.400000000000006,6.5,24.1,25.1,17.5,57.4,18.5,11.0,23.8,46.7,0,0.0,0.0,0,0.0,0,0,1,1,0,0,0,0,1170,1
5914,E05010747,Town (Doncaster),,3616.8,88.3,21863,45.2,54.8,38.2,75.8,24.200000000000003,38.5,38.4,41.39999999999999,15.9,42.8,17.2,54.0,28.8,11.7,56.8,5.0,23.1,39.9,22.8,37.3,28.1,13.9,38.0,20.0,0,0.0,0.0,0,0.0,0,0,0,1,0,0,0,0,1381,1
6152,E05001347,City (Bradford),,5012.4,63.3,21863,47.9,52.1,47.6,21.6,78.30000000000001,29.5,39.1,28.4,17.3,54.3,22.299999999999997,61.3,16.5,36.8,43.8,8.6,31.4,38.2,17.9,43.8,20.9,10.2,23.8,45.1,0,0.0,0.0,0,0.0,0,0,0,1,0,0,0,0,1442,1
6272,E05001380,Park (Calderdale),,7081.5,71.8,15699,50.2,49.8,51.2,21.6,78.4,27.3,36.2,51.2,18.4,30.3,27.6,51.099999999999994,21.299999999999997,28.1,42.400000000000006,6.4,36.4,45.5,19.9,34.599999999999994,23.2,11.6,27.3,37.9,0,0.0,0.0,0,0.0,0,0,0,1,0,0,0,0,1475,1
6566,E05001770,Arboretum (Derby),,6235.7,73.7,21263,47.8,52.2,44.3,41.2,58.9,34.4,34.3,29.8,27.6,42.5,22.200000000000003,55.89999999999999,22.0,26.3,49.400000000000006,6.300000000000001,31.4,41.3,19.1,39.6,23.6,11.2,31.0,34.2,0,0.0,0.0,0,0.0,0,0,0,1,0,0,0,0,1563,1
6608,E05001780,Normanton (Derby),,8736.9,71.4,19810,49.0,51.0,46.5,33.5,66.5,31.7,36.2,45.9,21.1,33.0,27.4,50.6,21.9,28.6,47.8,5.7,32.1,44.6,22.0,33.4,21.5,12.6,33.8,32.1,0,0.0,0.0,0,0.0,0,0,0,1,0,0,0,0,1573,1
6668,E05010471,Saffron,Leicester,5013.0,81.5,13887,51.8,48.2,44.4,60.7,39.2,35.5,35.2,26.6,39.9,33.6,21.0,60.2,19.0,18.5,47.4,8.2,29.3,30.2,17.2,52.5,21.7,10.7,27.4,40.3,0,3.0,0.0,0,3.0,0,0,1,1,0,1,0,0,1590,1
6673,E05010473,Stoneygate,Leicester,11466.5,59.6,21096,48.6,51.4,46.1,16.7,83.3,38.5,36.8,44.400000000000006,15.2,40.3,21.799999999999997,53.0,25.2,40.5,48.400000000000006,5.5,24.800000000000004,34.8,17.7,47.5,26.799999999999997,12.2,25.2,35.9,0,5.0,5.0,0,3.0,0,0,0,1,0,1,0,1,1592,1
6800,E05012285,Meadows,Nottingham,3401.9,77.10000000000001,11016,49.3,50.7,37.6,52.9,47.1,43.5,35.1,35.4,30.6,34.0,21.4,56.3,22.4,22.8,56.8,5.5,21.4,28.9,18.5,52.599999999999994,32.4,13.0,27.5,27.0,0,3.0,2.0,1,3.0,0,0,1,1,0,1,0,1,1628,1
6809,E05012287,St. Ann's (Nottingham),,8194.0,79.2,20685,51.1,48.9,50.7,56.1,43.8,36.0,34.7,28.5,43.5,28.0,17.6,61.599999999999994,20.7,20.7,41.8,7.4,29.2,27.799999999999997,16.3,55.8,18.6,10.3,25.5,45.599999999999994,0,0.0,0.0,0,0.0,0,0,1,1,0,0,0,0,1630,1
7973,E05005432,Loughborough Ashby,Charnwood,6196.8,87.0,7337,42.7,57.3,70.6,76.7,23.2,40.3,32.1,37.900000000000006,32.8,29.3,9.0,78.2,12.8,13.0,23.799999999999997,5.6,27.7,13.8,10.8,75.4,8.8,5.699999999999999,12.9,72.60000000000001,0,0.0,2.0,1,1.0,0,0,1,1,0,0,1,1,1884,1
7997,E05005436,Loughborough Lemyngton,Charnwood,1505.6,82.39999999999999,7222,48.1,51.9,40.3,66.0,34.0,44.4,34.8,45.3,20.8,33.9,17.2,56.7,26.1,17.7,54.9,4.7,20.8,28.2,19.4,52.400000000000006,29.5,15.5,27.8,27.200000000000003,0,4.0,3.0,1,1.0,0,0,1,1,0,1,0,1,1888,1
8016,E05005440,Loughborough Southfields,Charnwood,4486.7,84.89999999999999,7639,46.6,53.4,60.0,74.8,25.2,49.1,34.5,40.2,18.1,41.7,9.2,69.4,21.4,15.099999999999998,35.0,5.0,16.3,12.3,12.3,75.3,24.1,7.699999999999999,11.9,56.4,0,1.0,3.0,1,3.0,0,0,1,1,0,1,1,1,1892,1
8021,E05005441,Loughborough Storer,Charnwood,6489.0,88.8,6622,46.2,53.8,58.0,78.9,21.1,43.3,34.9,37.39999999999999,20.1,42.5,11.0,65.9,23.1,11.2,37.3,4.8,21.9,20.6,14.000000000000002,65.3,18.299999999999997,10.4,19.9,51.5,0,4.0,1.0,1,1.0,0,0,1,1,0,1,1,1,1893,1
9428,E05010516,Beeston Central,Broxtowe,5946.4,85.1,6189,48.0,52.0,45.8,77.0,23.0,46.0,35.4,41.2,19.8,39.0,11.0,60.3,28.7,14.9,49.5,4.7,18.6,21.9,12.5,65.5,33.9,11.9,20.4,33.7,0,0.0,0.0,0,1.0,0,0,1,1,0,0,0,0,2212,1
10411,E05008727,Etruria and Hanley,Stoke-on-Trent,2077.3,75.8,7898,47.4,52.6,42.0,46.9,53.2,36.5,37.0,41.0,23.0,36.0,23.9,53.8,22.4,24.1,53.0,4.8999999999999995,26.5,41.1,21.799999999999997,37.2,26.0,14.0,33.2,26.799999999999997,0,6.0,5.0,1,3.0,0,0,0,1,0,1,0,1,2427,1
10447,E05008734,Hanley Park and Shelton,Stoke-on-Trent,3032.2,78.5,6317,41.4,58.6,54.8,53.4,46.6,39.2,39.8,29.1,14.3,56.7,15.4,73.7,10.8,21.4,37.6,7.6,20.9,24.2,13.8,61.8,14.1,6.3,16.9,62.599999999999994,0,2.0,2.0,2,0.0,0,0,1,1,0,1,0,1,2434,1
10463,E05008737,Joiner's Square,Stoke-on-Trent,4600.0,83.0,6904,46.8,53.2,36.8,66.3,33.8,40.6,33.6,37.7,30.9,31.4,20.6,55.1,24.299999999999997,17.0,57.8,5.4,25.800000000000004,36.6,21.5,42.0,26.799999999999997,14.8,36.5,21.9,0,3.0,2.0,1,2.0,0,0,0,1,0,1,0,1,2437,1
11168,E05011432,Town (Newcastle-under-Lyme),,3098.8,88.39999999999999,5606,50.1,49.9,50.6,79.4,20.6,42.1,34.5,35.3,27.6,37.1,10.1,57.5,32.400000000000006,11.7,43.6,5.8,23.5,26.0,16.5,57.5,26.9,12.7,23.5,37.1,0,0.0,0.0,0,0.0,0,0,1,1,0,0,0,0,2589,1
11968,E05012621,Leamington Brunswick,Warwick,5446.3,82.8,10330,47.4,52.6,43.2,71.6,28.4,44.1,33.8,37.5,30.8,31.7,15.1,59.6,25.3,17.2,52.6,4.2,22.0,26.5,15.900000000000002,57.7,29.9,12.6,25.0,32.4,1,2.0,1.0,0,3.0,0,0,1,1,0,1,0,1,2770,1
12542,E05011121,Aston (Birmingham),,7271.2,62.400000000000006,21863,49.7,50.3,50.7,7.6,92.4,27.1,38.9,47.4,26.6,25.9,27.1,51.7,21.4,37.6,41.3,8.1,34.0,48.2,18.5,33.3,18.9,11.7,26.1,43.4,0,0.0,0.0,0,0.0,0,0,0,1,0,0,0,0,2907,1
12550,E05011125,Birchfield (Birmingham),,8721.0,64.9,12471,48.1,51.9,49.2,10.9,89.10000000000001,29.9,37.4,36.4,42.3,21.3,24.5,51.099999999999994,24.3,35.1,42.2,8.7,32.7,42.1,19.6,38.3,23.4,11.1,25.4,40.2,0,0.0,0.0,0,0.0,0,0,0,1,0,0,0,0,2911,1
12584,E05011139,Gravelly Hill,Birmingham,4453.4,81.0,10498,49.4,50.6,46.1,43.4,56.6,33.5,36.0,43.9,27.9,28.2,20.9,49.5,29.7,19.1,47.0,7.0,30.6,40.2,19.4,40.3,25.6,13.8,29.7,30.9,0,2.0,3.0,1,2.0,0,0,0,0,0,1,0,1,2925,1
12597,E05011142,Handsworth,Birmingham,7668.9,60.9,11820,48.9,51.1,49.1,8.7,91.2,29.5,38.2,46.4,29.8,23.8,24.0,50.900000000000006,25.1,39.1,42.3,8.5,32.3,45.9,19.5,34.599999999999994,20.5,10.2,28.3,41.1,0,1.0,2.0,1,5.0,0,0,0,1,0,1,0,1,2928,1
12618,E05011147,Holyhead,Birmingham,8055.2,61.7,11316,50.6,49.4,46.3,14.1,85.9,32.1,38.8,43.6,24.3,32.1,25.299999999999997,49.5,25.2,38.3,45.0,8.6,29.1,44.9,20.6,34.4,19.299999999999997,12.1,32.8,35.7,0,2.0,3.0,1,3.0,0,0,0,0,0,1,0,1,2933,1
12794,E05001228,St Michael's (Coventry),,7430.8,67.3,21863,46.3,53.7,52.9,40.4,59.6,37.4,37.2,21.6,28.3,50.1,14.0,73.5,12.499999999999998,32.6,36.3,10.7,25.4,22.2,15.6,62.2,13.3,6.9,17.5,62.3,0,0.0,0.0,0,0.0,0,0,1,1,0,0,1,0,2983,1
13038,E05001276,St Pauls (Sandwell),,4181.1,63.0,16731,50.2,49.8,45.3,18.5,81.6,33.9,37.6,53.5,18.8,27.8,25.299999999999997,50.5,24.3,37.0,47.9,6.9,28.6,44.400000000000006,20.1,35.5,21.9,13.0,29.6,35.6,0,0.0,0.0,0,0.0,0,0,0,1,0,0,0,0,3031,1
13197,E05001316,St Matthew's (Walsall),,2990.7,81.1,16969,50.4,49.6,43.8,50.2,49.8,39.3,34.2,39.8,33.4,26.8,20.200000000000003,48.8,31.1,18.9,50.3,5.9,26.5,33.3,20.1,46.6,33.599999999999994,13.7,26.1,26.6,0,0.0,0.0,0,0.0,0,0,0,0,0,0,0,0,3071,1
13256,E05001329,Graiseley,Wolverhampton,5772.1,77.5,12944,49.8,50.2,42.1,47.0,53.0,37.2,36.1,46.6,23.0,30.4,20.8,46.400000000000006,32.7,22.4,50.8,7.0,26.7,37.0,21.1,41.8,30.0,14.2,30.299999999999997,25.6,0,4.0,2.0,0,3.0,0,0,0,0,0,1,0,1,3084,1
13280,E05001333,Park (Wolverhampton),,3782.5,80.19999999999999,12744,48.6,51.4,39.2,51.5,48.5,43.2,34.1,49.49999999999999,13.7,36.8,17.7,47.3,34.900000000000006,19.7,54.0,6.8,22.7,29.799999999999997,19.1,51.0,38.5,14.4,25.6,21.5,0,0.0,0.0,0,0.0,0,0,1,0,0,0,0,0,3088,1
13290,E05001335,St Peter's (Wolverhampton),,4146.7,71.7,13523,47.9,52.1,41.7,37.3,62.6,34.4,38.1,30.1,35.6,34.3,22.5,57.0,20.4,28.3,49.1,9.2,27.5,37.7,19.9,42.5,20.9,9.9,31.1,38.099999999999994,0,0.0,0.0,0,0.0,0,0,0,1,0,0,0,0,3090,1
13455,E05002198,Dallow,Luton,7465.3,63.4,17990,48.7,51.3,41.4,19.4,80.5,33.4,37.8,43.7,11.9,44.4,27.699999999999996,54.400000000000006,17.8,36.7,50.7,8.0,28.9,41.3,20.6,38.1,23.799999999999997,10.9,28.9,36.3,1,6.0,5.0,0,3.0,0,0,0,1,0,1,0,1,3123,1
13508,E05002208,South (Luton),,6132.8,74.3,17663,47.7,52.3,31.8,54.4,45.6,34.2,39.0,20.500000000000004,24.6,54.9,19.4,60.900000000000006,19.6,25.700000000000003,59.5,8.7,26.7,33.4,20.1,46.5,27.6,12.7,30.9,28.799999999999997,0,0.0,0.0,0,0.0,0,0,0,1,0,0,1,0,3133,1
14846,E05010829,Greenstead,Colchester,5065.8,87.89999999999999,14671,50.7,49.3,47.3,78.0,22.1,39.3,36.1,37.0,31.9,31.1,15.7,57.599999999999994,26.7,12.2,45.8,6.8999999999999995,24.6,28.200000000000003,20.3,51.400000000000006,24.299999999999997,12.1,24.8,38.9,0,0.0,2.0,1,3.0,0,0,1,1,0,0,0,1,3433,1
17086,E05011063,Hatfield South West,Welwyn Hatfield,5585.0,76.9,11400,50.3,49.7,43.0,61.3,38.7,44.7,36.8,44.8,27.9,27.4,15.3,66.3,18.3,23.200000000000003,49.400000000000006,7.6,18.4,18.7,17.1,64.2,23.0,10.2,17.700000000000003,49.099999999999994,0,1.0,1.0,2,2.0,0,0,1,1,0,1,1,1,3943,1
18618,E05014091,West Thamesmead,Greenwich,5786.2,71.2,11815,46.2,53.8,34.6,39.4,60.6,44.3,34.9,34.199999999999996,25.4,40.4,22.2,56.9,20.7,28.700000000000003,58.0,7.4,20.8,25.4,20.1,54.5,39.3,14.0,23.9,22.8,0,4.0,3.0,1,2.0,0,0,1,1,0,1,1,1,4290,1
19780,E05013916,Manor Park (Newham),,11920.2,60.5,15832,49.4,50.6,40.8,20.8,79.3,32.2,38.9,36.3,21.1,42.7,24.2,53.8,21.999999999999996,39.50000000000001,53.5,5.6,28.9,35.2,18.7,46.0,32.0,12.3,23.2,32.5,0,0.0,0.0,0,0.0,0,0,0,1,0,0,0,0,4572,1
20213,E05009328,Poplar (Tower Hamlets),,11615.1,64.9,8069,49.3,50.7,36.8,25.7,74.4,37.7,35.3,19.9,48.1,32.0,24.6,60.1,15.199999999999998,35.1,55.9,7.300000000000001,26.9,29.8,16.8,53.3,37.3,12.6,19.4,30.7,0,0.0,0.0,0,0.0,0,0,1,1,0,0,1,0,4678,1
20236,E05009334,Stepney Green,Tower Hamlets,16006.0,66.5,12342,49.4,50.6,40.5,29.1,70.9,32.3,36.2,22.4,48.9,28.8,21.2,57.9,20.9,33.50000000000001,53.4,6.1,31.5,31.700000000000003,16.0,52.3,34.0,13.6,19.4,33.0,0,0.0,1.0,1,2.0,0,0,1,1,0,0,0,1,4684,1
21359,E05002454,St Thomas (Portsmouth),,9483.8,84.3,15119,49.1,50.9,49.8,74.1,25.9,45.0,33.7,34.5,25.8,39.7,13.5,58.4,28.1,15.7,43.8,6.5,21.3,20.4,15.4,64.19999999999999,33.1,11.2,16.8,38.7,0,0.0,0.0,0,0.0,0,0,1,1,0,0,0,0,4941,1
21373,E05002457,Bevois,Southampton,8433.0,74.6,18368,46.3,53.7,41.1,54.3,45.6,40.9,36.7,24.3,20.1,55.7,16.9,66.80000000000001,16.2,25.3,52.6,6.3,22.4,25.9,16.8,57.3,27.5,10.5,23.2,38.8,0,12.0,3.0,1,3.0,0,0,1,1,0,1,1,1,4944,1
21433,E05002469,Swaythling,Southampton,4593.8,83.89999999999999,13763,47.4,52.6,50.2,73.2,26.799999999999997,37.6,36.6,38.0,30.6,31.4,15.6,60.5,23.799999999999997,16.1,44.9,4.8,25.799999999999997,24.4,17.7,57.8,25.6,11.1,21.8,41.5,0,3.0,2.0,1,2.0,0,0,1,1,0,1,0,1,4956,1
23269,E05010402,Northgate (Canterbury),,3813.5,87.2,7049,52.1,47.9,49.6,76.8,23.2,35.6,35.0,29.299999999999997,35.2,35.4,13.7,64.2,22.1,12.7,42.3,8.1,29.3,25.3,15.9,58.8,22.9,10.5,20.6,46.1,0,0.0,0.0,0,0.0,0,0,1,1,0,0,0,0,5400,1
26302,E05010907,Lawrence Hill,"Bristol, City of",5523.8,73.0,19604,48.3,51.7,38.1,42.9,57.099999999999994,36.2,35.2,23.5,44.3,32.1,23.4,60.400000000000006,15.999999999999998,27.0,55.5,6.3999999999999995,28.6,28.8,15.7,55.6,32.900000000000006,11.4,25.0,30.9,0,3.0,4.0,0,6.0,0,0,1,1,0,1,1,1,6111,1
