index,wardcode,ward,Local_Authority_D,pop_density_sqrkilometer,Pborn_Europe,total_population,Ptotal_populationF,Ptotal_populationM,PEconomicallyInactive,Pwhite,Pother_ethnic,Phousehold_notdeprived,Phousehold_deprived1D,PhouseOwned,PhouseSocialRented,PhousePrivateRented,P0to15_age,P16to49_age,P50over_age,Pborn_outsideEurope,Pinemployment,Punemployment,Phousehold_D2ormore,Presi_0toL1quali,Presi_L2toApprequali,Presi_L3toL4quali,PL1toL9_NS,PL10toL11_7_NS,PL12to13NS,PL14to15NS,air_score_ward,GP_unique_name_count,PH_unique_name_count,Uni_score_ward,PriS_unique_name_count,small_communities,rural_communites,majorityL3L4q,majorityP16to49_age,dnone50,GP_above1,VeryGoodhealth,PH_above1,point,ball
1731,E05011517,Ewood,Blackburn with Darwen,4172.8,94.4,9584,51.4,48.6,41.7,87.7,12.3,39.5,35.1,53.6,18.6,27.9,22.3,44.099999999999994,33.7,5.6,54.4,3.8,25.3,35.8,24.0,40.2,28.6,18.7,33.5,19.1,0,0.0,1.0,0,0.0,0,0,0,0,0,0,0,1,391,5
1737,E05011518,Little Harwood & Whitebirk,Blackburn with Darwen,2986.0,76.6,9317,50.2,49.8,46.8,31.5,68.5,34.8,35.8,55.3,24.3,20.3,27.6,47.8,24.700000000000003,23.4,48.900000000000006,4.3,29.4,42.0,22.1,35.9,24.4,16.200000000000003,28.9,30.5,0,2.0,1.0,0,3.0,0,0,0,0,0,1,0,1,392,5
1749,E05011521,Roe Lee,Blackburn with Darwen,2776.2,87.1,9252,50.8,49.2,41.8,49.8,50.2,48.7,33.0,73.8,10.9,15.4,23.7,44.599999999999994,31.6,12.9,54.5,3.7,18.4,29.0,22.2,48.8,37.7,18.5,23.5,20.4,0,3.0,2.0,0,4.0,0,0,0,0,0,1,1,1,395,5
1753,E05011522,Shear Brow & Corporation Park,Blackburn with Darwen,8460.6,70.2,9360,50.4,49.6,45.3,9.9,90.1,38.5,35.7,71.9,5.8,22.4,26.0,49.900000000000006,24.1,29.8,51.0,3.8,25.8,39.3,18.5,42.3,29.200000000000003,14.8,22.0,34.099999999999994,0,1.0,4.0,0,2.0,0,0,0,0,0,1,1,1,396,5
1756,E05011523,Wensley Fold,Blackburn with Darwen,9111.2,73.8,9503,48.9,51.1,48.3,27.8,72.3,31.2,36.4,50.5,21.8,27.7,26.2,49.0,24.800000000000004,26.2,47.0,4.8,32.5,42.4,21.1,36.4,24.5,14.5,28.4,32.6,0,2.0,1.0,0,1.0,0,0,0,0,0,1,0,1,397,5
1776,E05001646,Brunswick,Blackpool,8194.0,93.5,6919,50.8,49.2,44.1,89.5,10.4,35.1,33.6,44.5,16.0,39.6,22.0,44.099999999999994,34.099999999999994,6.3999999999999995,50.1,5.800000000000001,31.3,36.599999999999994,23.299999999999997,40.1,30.1,16.1,31.9,22.0,0,1.0,1.0,0,2.0,0,0,0,0,0,1,0,1,402,5
1834,E05001656,Park (Blackpool),,3109.6,96.3,7361,51.2,48.8,44.5,93.7,6.4,35.1,34.1,44.3,38.9,16.9,21.5,42.7,35.699999999999996,3.6,50.7,4.8,30.9,36.9,23.5,39.6,28.6,16.799999999999997,33.4,21.200000000000003,0,0.0,0.0,0,0.0,0,0,0,0,0,0,0,0,412,5
2590,E05005150,Bank Hall,Burnley,4264.5,84.8,6795,50.8,49.2,47.2,62.1,37.9,27.8,35.8,39.0,20.7,40.3,24.0,46.099999999999994,30.0,15.2,47.4,5.3999999999999995,36.4,46.099999999999994,22.0,31.9,22.1,13.0,38.5,26.5,0,2.0,2.0,0,2.0,0,0,0,0,0,1,0,1,596,5
2614,E05005155,Daneshouse with Stoneyholme,Burnley,3004.0,66.3,7893,47.5,52.5,49.1,17.7,82.39999999999999,27.1,38.7,44.6,16.0,39.5,28.0,53.1,19.0,33.7,44.8,5.9,34.2,47.5,20.5,32.0,20.5,11.3,28.6,39.5,0,6.0,7.0,0,2.0,0,0,0,1,0,1,0,1,601,5
2637,E05005159,Lanehead,Burnley,4086.7,89.2,6779,51.5,48.5,45.9,70.0,30.2,38.8,36.2,63.2,18.5,18.3,23.6,40.8,35.5,10.8,50.9,3.1,25.1,35.7,24.0,40.3,31.8,17.2,32.2,18.8,0,0.0,1.0,0,2.0,0,0,0,0,0,0,0,1,605,5
2644,E05005160,Queensgate,Burnley,5464.7,80.9,6680,49.5,50.5,45.9,55.0,45.099999999999994,35.0,37.1,57.2,7.7,35.2,22.2,46.3,31.4,19.1,49.7,4.4,28.0,42.3,22.700000000000003,35.1,24.6,15.1,36.8,23.5,0,3.0,0.0,0,1.0,0,0,0,0,0,1,0,0,606,5
2830,E05005209,Central (Hyndburn),,6859.5,76.7,6177,50.0,50.0,52.2,27.3,72.6,23.8,35.6,50.6,22.9,26.5,29.6,49.8,20.6,23.2,42.4,5.5,40.5,48.2,21.799999999999997,30.0,21.4,10.6,28.6,39.5,0,0.0,0.0,0,0.0,0,0,0,0,0,0,0,0,649,5
2832,E05005210,Church (Hyndburn),,2469.0,90.2,5382,51.9,48.1,43.9,70.8,29.200000000000003,34.0,33.9,47.8,27.0,25.1,25.1,46.099999999999994,28.9,9.8,51.4,4.7,32.1,40.0,24.6,35.3,24.0,14.7,37.4,23.9,0,0.0,0.0,0,0.0,0,0,0,0,0,0,0,0,650,5
2866,E05005215,Netherton,Hyndburn,1718.6,92.1,4742,51.7,48.3,45.7,75.4,24.6,38.7,35.5,61.900000000000006,8.8,29.3,19.4,42.7,38.0,8.0,50.3,3.9,25.799999999999997,36.4,22.4,41.3,31.5,16.9,32.0,19.7,0,0.0,3.0,0,1.0,0,0,0,0,0,0,0,1,655,5
2900,E05005221,Spring Hill,Hyndburn,4315.8,85.5,5586,49.9,50.1,47.9,55.2,44.8,30.3,37.7,51.00000000000001,21.8,27.2,27.6,46.7,25.7,14.5,47.1,5.0,32.0,42.7,22.9,34.5,23.8,13.4,33.3,29.5,0,0.0,0.0,0,3.0,0,0,0,0,0,0,0,0,661,5
3028,E05013203,Bradley (Pendle),,4476.7,76.3,9466,50.3,49.7,50.9,40.5,59.5,25.6,38.7,47.49999999999999,21.9,30.6,26.200000000000003,46.900000000000006,26.9,23.8,44.8,4.4,35.699999999999996,48.1,21.1,30.8,20.6,11.2,35.6,32.7,0,0.0,0.0,0,0.0,0,0,0,0,0,0,0,0,692,5
3032,E05013204,Brierfield East & Clover Hill,Pendle,2809.5,82.4,8604,50.3,49.7,49.3,50.0,50.0,39.0,36.8,72.3,7.8,19.8,22.3,41.400000000000006,36.2,17.6,47.4,3.3,24.1,36.4,23.1,40.5,32.3,15.7,27.8,24.200000000000003,0,1.0,0.0,0,1.0,0,0,0,0,0,1,0,0,693,5
3037,E05013205,Brierfield West & Reedley,Pendle,1080.5,78.2,6304,49.7,50.3,47.5,41.2,58.7,40.2,36.2,71.8,8.8,19.4,24.0,45.099999999999994,30.800000000000004,21.800000000000004,49.2,3.3,23.7,37.2,20.1,42.8,35.3,13.6,24.700000000000003,26.5,0,1.0,1.0,0,2.0,0,0,0,0,0,1,0,1,694,5
3049,E05013208,Marsden & Southfield,Pendle,1307.2,86.1,9723,49.8,50.2,44.9,61.7,38.3,34.0,37.3,53.6,15.4,31.0,25.2,45.8,29.1,13.8,50.8,4.3,28.700000000000003,42.3,23.1,34.5,26.0,13.8,36.2,24.0,0,0.0,1.0,0,3.0,0,0,0,0,0,0,0,1,697,5
3066,E05013211,Whitefield & Walverden,Pendle,6802.3,68.6,11300,49.9,50.1,50.2,25.1,74.89999999999999,27.9,38.7,56.2,9.8,34.0,28.0,48.900000000000006,22.999999999999996,31.4,44.9,4.8999999999999995,33.4,47.6,20.3,32.2,22.6,11.5,30.2,35.8,0,0.0,1.0,0,5.0,0,0,0,0,0,0,0,1,700,5
3076,E05012194,Brookfield (Preston),,4917.4,92.6,8274,51.9,48.1,39.4,80.3,19.6,38.9,36.1,58.3,29.4,12.2,24.2,42.8,33.1,7.5,57.0,3.5,24.9,38.8,23.7,37.6,27.499999999999996,19.0,35.4,18.1,0,0.0,0.0,0,0.0,0,0,0,0,0,0,0,0,702,5
3089,E05012197,Deepdale,Preston,6984.3,74.2,9667,49.0,51.0,42.6,35.2,64.7,36.0,36.0,54.7,16.7,28.7,24.4,51.3,24.4,25.7,52.7,4.7,27.9,40.8,20.9,38.4,23.0,15.3,30.4,31.200000000000003,0,5.0,3.0,1,3.0,0,0,0,1,0,1,1,1,705,5
3094,E05012198,Fishwick & Frenchwood,Preston,3251.5,78.6,9431,49.7,50.3,41.3,43.7,56.3,36.8,37.1,47.6,23.4,29.1,25.0,50.2,24.700000000000003,21.4,53.8,4.8999999999999995,26.200000000000003,38.7,22.9,38.3,24.1,16.299999999999997,32.8,26.700000000000003,0,2.0,2.0,1,4.0,0,0,0,1,0,1,0,1,706,5
3121,E05012203,Plungington,Preston,5687.6,81.1,11456,49.0,51.0,43.9,67.7,32.3,42.1,35.8,35.8,20.4,43.8,15.1,64.89999999999999,20.0,19.0,48.6,7.6,22.1,23.9,19.0,57.099999999999994,20.1,12.9,23.1,43.900000000000006,0,2.0,2.0,1,3.0,0,0,1,1,0,1,0,1,711,5
3131,E05012206,Ribbleton,Preston,1228.1,95.3,9077,50.8,49.2,42.4,85.9,14.1,35.0,35.1,48.6,40.1,11.4,23.9,44.099999999999994,31.9,4.7,53.5,4.0,29.9,41.0,24.7,34.3,24.200000000000003,17.6,36.3,21.8,0,1.0,2.0,1,4.0,0,0,0,0,0,1,0,1,714,5
3136,E05012207,St Matthew's (Preston),,7448.2,81.1,10782,47.4,52.6,43.3,56.3,43.8,32.4,36.3,33.5,34.2,32.2,23.9,54.3,21.9,19.100000000000005,51.2,5.5,31.299999999999997,42.6,23.2,34.2,19.7,14.0,38.4,27.7,0,0.0,0.0,0,0.0,0,0,0,1,0,0,0,0,715,5
3297,E05005329,Worsley,Rossendale,408.9,90.6,6012,50.4,49.6,41.6,76.1,23.7,40.0,35.3,56.2,20.7,23.1,21.0,43.900000000000006,35.099999999999994,9.3,54.7,3.7,24.7,34.7,22.9,42.4,34.7,17.1,28.9,19.3,0,5.0,2.0,0,2.0,0,0,0,0,0,1,0,1,756,5
3617,E05000654,Crompton (Bolton),,5029.6,78.1,17583,50.1,49.9,41.9,49.0,50.9,37.4,34.5,49.099999999999994,24.9,26.0,24.200000000000003,49.1,26.800000000000004,21.9,53.1,5.1,28.1,38.9,21.700000000000003,39.3,28.6,15.6,29.2,26.6,0,0.0,0.0,0,0.0,0,0,0,0,0,0,0,0,833,5
3622,E05000655,Farnworth (Bolton),,3803.2,89.0,16572,50.9,49.1,41.4,77.1,22.9,35.4,34.8,47.8,31.0,21.2,23.9,45.6,30.4,11.0,53.7,5.0,29.799999999999997,39.4,25.2,35.5,26.0,17.9,33.4,22.9,0,0.0,0.0,0,0.0,0,0,0,0,0,0,0,0,834,5
3626,E05000656,Great Lever,Bolton,4473.3,69.0,18097,50.1,49.9,48.1,33.9,66.2,30.4,36.5,41.3,29.2,29.4,27.1,49.1,23.9,30.9,46.6,5.3,33.2,43.5,20.0,36.5,23.3,12.3,30.1,34.3,0,6.0,5.0,2,6.0,0,0,0,0,0,1,0,1,835,5
3629,E05000657,Halliwell,Bolton,5753.0,71.5,16265,48.4,51.6,49.4,42.5,57.4,27.2,36.7,31.7,37.7,30.6,25.2,49.3,25.500000000000004,28.5,42.9,7.7,36.1,44.4,21.4,34.099999999999994,20.9,12.0,32.0,35.2,0,12.0,7.0,1,6.0,0,0,0,0,0,1,0,1,836,5
3632,E05000658,Harper Green,Bolton,5147.9,79.5,16203,51.1,48.9,43.6,54.6,45.5,35.9,37.2,57.4,28.2,14.3,27.7,44.3,28.0,20.4,52.0,4.3999999999999995,26.9,38.1,23.7,38.1,28.6,16.3,30.1,25.1,0,7.0,2.0,1,4.0,0,0,0,0,0,1,0,1,837,5
3645,E05000662,Hulton,Bolton,1410.5,84.9,14800,50.9,49.1,42.0,64.2,35.9,43.8,34.9,65.30000000000001,16.7,17.9,22.799999999999997,41.6,35.699999999999996,15.1,54.5,3.5,21.3,32.9,22.8,44.3,36.8,17.9,26.1,19.2,0,1.0,3.0,1,3.0,0,0,0,0,0,1,0,1,841,5
3654,E05000665,Rumworth,Bolton,9385.3,62.0,18123,49.5,50.5,49.1,21.1,78.9,26.5,37.8,45.3,27.1,27.6,27.4,47.4,25.2,37.99999999999999,45.1,5.800000000000001,35.7,46.2,20.0,33.8,21.7,12.4,29.5,36.4,0,12.0,7.0,1,6.0,0,0,0,0,0,1,1,1,844,5
3662,E05000667,Tonge with the Haulgh,Bolton,4413.9,89.4,13517,50.4,49.6,41.7,79.1,20.9,37.8,34.3,47.6,26.5,25.9,21.1,44.5,34.5,10.7,53.400000000000006,4.8999999999999995,27.9,37.8,23.700000000000003,38.5,28.4,17.2,33.1,21.3,0,2.0,3.0,1,5.0,0,0,0,0,0,1,0,1,846,5
3681,E05014153,Bury East,Bury,3145.6,79.4,13315,50.8,49.2,43.6,58.5,41.5,35.0,35.3,46.4,26.8,26.9,23.700000000000003,46.8,29.299999999999997,20.700000000000003,51.2,5.3,29.7,39.6,22.699999999999996,37.8,29.5,14.8,29.6,26.200000000000003,0,12.0,7.0,0,5.0,0,0,0,0,0,1,0,1,850,5
3700,E05014157,Moorside (Bury),,2734.3,87.0,11964,50.6,49.4,43.6,71.7,28.2,36.3,36.7,55.3,22.5,22.3,21.5,43.9,34.7,13.0,51.6,4.8,26.9,37.0,23.2,39.8,31.5,17.1,29.5,21.9,0,0.0,0.0,0,0.0,0,0,0,0,0,0,0,0,854,5
3736,E05014164,Redvales,Bury,3789.8,83.0,11717,50.6,49.4,42.8,60.4,39.7,38.6,35.6,54.8,24.7,20.6,22.6,45.400000000000006,32.2,17.000000000000004,53.3,4.0,25.8,34.7,22.2,43.099999999999994,32.7,16.9,27.700000000000003,22.8,0,1.0,2.0,0,2.0,0,0,0,0,0,1,0,1,861,5
3769,E05011354,Burnage,Manchester,7023.9,79.3,18506,51.7,48.3,42.3,52.2,47.8,39.0,34.4,52.00000000000001,32.9,15.1,24.0,47.8,28.2,20.6,52.7,5.1,26.500000000000004,32.3,19.299999999999997,48.5,34.900000000000006,14.9,23.299999999999997,27.0,1,1.0,4.0,1,4.0,0,0,0,0,0,1,0,1,870,5
3774,E05011355,Charlestown,Manchester,4559.2,84.0,17473,51.5,48.5,40.8,66.8,33.099999999999994,37.4,34.3,42.900000000000006,41.4,15.7,24.5,45.7,30.000000000000004,16.0,54.0,5.199999999999999,28.299999999999997,35.7,22.4,42.0,29.799999999999997,17.5,30.9,21.7,1,2.0,4.0,1,5.0,0,0,0,0,0,1,0,1,871,5
3777,E05011356,Cheetham,Manchester,6373.8,62.2,21474,47.8,52.2,43.2,26.7,73.3,39.0,35.0,30.3,27.1,42.6,26.299999999999997,56.099999999999994,17.8,37.7,50.8,6.0,26.0,34.7,17.7,47.6,31.700000000000003,11.9,22.799999999999997,33.7,1,7.0,7.0,1,5.0,0,0,0,1,0,1,1,1,872,5
3794,E05011359,Clayton & Openshaw,Manchester,4045.8,75.6,20029,51.0,49.0,42.0,52.6,47.400000000000006,36.2,34.8,30.6,41.0,28.4,26.3,49.1,24.699999999999996,24.300000000000004,52.0,6.0,29.000000000000004,37.400000000000006,20.9,41.6,24.2,14.8,31.9,29.0,1,6.0,4.0,1,8.0,0,0,0,0,0,1,1,1,875,5
3797,E05011360,Crumpsall,Manchester,5610.7,67.5,18195,49.6,50.4,46.0,32.5,67.5,35.1,36.3,44.900000000000006,16.9,38.2,27.5,47.8,24.6,32.6,48.4,5.5,28.6,38.9,19.299999999999997,41.8,30.6,13.5,24.5,31.5,1,6.0,1.0,1,6.0,0,0,0,0,0,1,1,1,876,5
