index,wardcode,ward,Local_Authority_D,pop_density_sqrkilometer,Pborn_Europe,total_population,Ptotal_populationF,Ptotal_populationM,PEconomicallyInactive,Pwhite,Pother_ethnic,Phousehold_notdeprived,Phousehold_deprived1D,PhouseOwned,PhouseSocialRented,PhousePrivateRented,P0to15_age,P16to49_age,P50over_age,Pborn_outsideEurope,Pinemployment,Punemployment,Phousehold_D2ormore,Presi_0toL1quali,Presi_L2toApprequali,Presi_L3toL4quali,PL1toL9_NS,PL10toL11_7_NS,PL12to13NS,PL14to15NS,air_score_ward,GP_unique_name_count,PH_unique_name_count,Uni_score_ward,PriS_unique_name_count,small_communities,rural_communites,majorityL3L4q,majorityP16to49_age,dnone50,GP_above1,VeryGoodhealth,PH_above1,point,ball
16515,E05011865,Worstead,North Norfolk,97.9,97.2,3345,42.6,57.4,45.4,96.7,3.2,53.1,31.3,67.3,9.1,23.6,15.9,41.3,43.0,2.8000000000000003,51.9,2.7,15.6,27.7,27.0,45.3,45.400000000000006,17.6,27.4,9.5,0,1.0,0.0,0,2.0,1,1,0,0,1,1,0,0,3812,19
16888,E05012590,Battisford & Ringshall,Mid Suffolk,97.4,85.3,3656,44.5,55.5,35.0,88.5,11.5,59.7,31.2,71.2,6.4,22.5,15.499999999999998,46.599999999999994,37.8,14.6,63.0,1.9,9.0,26.9,21.0,52.1,50.7,23.1,19.0,7.3,0,1.0,0.0,0,1.0,1,1,1,0,1,1,1,0,3893,19
17342,E05012740,Deben,East Suffolk,52.9,94.8,5750,42.1,57.9,44.3,91.4,8.6,52.6,34.6,68.8,8.6,22.5,14.0,40.2,45.7,5.199999999999999,51.2,4.5,12.7,24.200000000000003,25.8,50.0,47.5,18.799999999999997,21.799999999999997,11.8,0,4.0,0.0,0,4.0,0,1,0,0,1,1,0,0,4003,19
17595,E05012794,Pakenham & Troston,West Suffolk,65.0,95.6,2884,43.3,56.7,29.6,94.9,5.0,57.9,31.4,54.2,8.7,37.2,14.7,50.599999999999994,34.7,4.4,69.10000000000001,1.3,10.8,21.1,23.3,55.599999999999994,49.0,26.1,17.799999999999997,7.0,0,2.0,0.0,0,0.0,1,1,1,1,1,1,1,0,4057,19
20616,E05002275,College Town,Bracknell Forest,1446.0,82.5,5863,46.7,53.3,32.2,77.8,22.4,57.3,32.9,76.10000000000001,6.2,17.7,16.0,49.1,34.99999999999999,17.500000000000004,65.39999999999999,2.3,9.8,25.1,23.9,51.0,47.0,21.0,18.799999999999997,13.3,0,1.0,1.0,0,1.0,0,0,1,0,1,1,1,1,4775,19
22647,E05009352,Blackwater and Hawley,Hart,755.3,89.5,9243,46.6,53.4,32.6,86.4,13.5,54.9,33.5,81.10000000000001,5.8,13.1,16.2,47.2,36.599999999999994,10.5,65.1,2.4,11.6,26.5,25.1,48.400000000000006,47.6,22.8,19.5,10.1,0,1.0,2.0,0,1.0,0,0,0,0,1,1,1,1,5246,19
22935,E05008999,St Mark's (Rushmoor),,905.0,86.2,8495,46.3,53.7,25.6,80.1,19.9,55.5,29.8,51.0,15.0,34.0,19.5,55.900000000000006,24.799999999999997,13.9,71.39999999999999,3.0,14.6,24.0,22.700000000000003,53.3,48.0,20.8,19.4,11.7,0,0.0,0.0,0,0.0,0,0,1,1,1,0,1,0,5315,19
23660,E05005000,North (Maidstone),,4314.5,86.9,10285,44.7,55.3,32.9,82.6,17.4,53.5,30.8,58.9,13.8,27.2,16.799999999999997,53.7,29.6,13.1,63.3,3.8,15.6,27.8,24.0,48.1,43.6,19.4,24.2,12.9,0,0.0,0.0,0,0.0,0,0,0,1,1,0,1,0,5485,19
24611,E05012976,Kennington & Radley,Vale of White Horse,460.2,92.0,7066,45.1,54.9,42.4,89.8,10.2,56.1,32.8,78.39999999999999,6.5,15.2,19.2,37.8,42.99999999999999,8.0,55.7,1.9,11.0,22.7,23.0,54.2,51.5,16.3,17.7,14.5,0,0.0,1.0,0,2.0,0,0,1,0,1,0,1,1,5704,19
24616,E05012977,Marcham,Vale of White Horse,256.2,82.4,4076,46.6,53.4,32.1,76.8,23.2,61.2,29.2,57.6,15.8,26.6,21.4,50.5,28.1,17.499999999999996,65.3,2.5,9.5,21.4,23.7,54.8,49.7,21.7,18.5,10.2,0,0.0,0.0,0,1.0,1,1,1,1,1,0,1,0,5705,19
24714,E05009364,Brize Norton and Shilton,West Oxfordshire,89.9,94.8,3536,39.2,60.8,21.7,96.0,4.0,60.0,30.7,74.39999999999999,7.9,17.6,11.5,58.7,29.799999999999997,5.2,77.0,1.3,9.3,14.3,19.9,65.9,53.6,29.3,12.6,4.6,0,1.0,0.0,0,1.0,1,1,1,1,1,1,1,0,5732,19
24901,E05007300,Pirbright,Guildford,239.9,89.8,4562,37.3,62.7,26.2,87.3,12.500000000000002,64.4,30.4,51.7,9.0,39.3,16.799999999999997,65.3,18.0,10.3,71.39999999999999,2.5,5.199999999999999,16.0,25.3,58.6,41.5,35.0,14.2,9.2,0,2.0,0.0,1,1.0,1,1,1,1,1,1,1,0,5780,19
27179,E05013400,Amesbury East & Bulford,Wiltshire,323.5,87.1,6944,46.0,54.0,25.0,82.3,17.8,60.5,30.0,41.2,11.1,47.7,25.1,54.3,20.7,12.8,73.0,1.9,9.5,20.9,25.5,53.5,46.2,24.5,20.4,8.8,0,1.0,0.0,0,2.0,0,0,1,1,1,1,1,0,6332,19
27190,E05013403,Avon Valley,Wiltshire,62.8,87.7,6320,45.4,54.6,26.6,85.9,14.2,60.8,28.8,42.4,12.3,45.4,23.0,53.7,23.299999999999997,12.3,71.3,2.0,10.4,21.8,25.6,52.6,48.900000000000006,24.6,18.0,8.5,0,1.0,0.0,0,3.0,0,1,1,1,1,1,1,0,6335,19
27347,E05013441,Lyneham,Wiltshire,142.4,88.5,7488,39.9,60.1,30.8,86.1,13.9,56.7,32.7,61.0,7.7,31.2,14.3,56.0,29.799999999999997,11.6,67.8,1.5,10.6,22.1,27.3,50.7,40.4,31.5,15.8,12.2,0,1.0,1.0,0,2.0,0,1,1,1,1,1,1,1,6372,19
27470,E05013474,Tidworth North & West,Wiltshire,549.5,83.5,7302,44.6,55.4,20.8,78.3,21.6,58.9,30.8,33.8,19.3,46.8,25.1,61.9,13.0,16.4,76.8,2.4,10.3,21.5,27.7,50.8,38.7,28.3,23.5,9.5,0,2.0,0.0,0,4.0,0,0,1,1,1,1,1,0,6402,19
27778,E05012694,Cranborne Chase,Dorset,43.3,90.3,5180,46.1,53.9,35.6,89.9,10.1,57.3,31.9,55.599999999999994,10.2,34.2,18.3,44.2,37.6,9.6,62.0,2.5,10.8,19.9,24.5,55.5,50.60000000000001,21.1,17.6,10.7,0,2.0,0.0,0,3.0,0,1,1,0,1,1,1,0,6473,19
28042,E05011810,Woodbury & Lympstone,East Devon,197.6,95.3,6006,45.9,54.1,39.1,95.8,4.1,58.9,31.8,74.0,9.3,16.8,15.6,40.2,44.2,4.7,59.400000000000006,1.5,9.3,16.7,20.1,63.1,58.8,15.9,16.3,9.0,1,2.0,0.0,0,3.0,0,1,1,0,1,1,1,0,6541,19
28270,E05012424,Heanton Punchardon,North Devon,252.1,91.6,2895,46.0,54.0,31.8,90.7,9.3,56.1,32.2,52.9,16.3,30.7,21.5,50.5,28.0,8.4,66.0,2.2,11.7,23.1,24.1,52.8,48.0,21.2,20.4,10.3,0,1.0,0.0,0,0.0,1,1,1,1,1,1,1,0,6592,19
28600,E05010555,Dartmoor,West Devon,10.2,97.0,2373,39.3,60.7,51.4,97.1,2.9,47.8,36.8,70.4,9.3,20.2,11.0,41.3,47.7,3.1,45.8,2.8,15.4,27.9,24.2,47.8,46.7,16.200000000000003,24.7,12.4,0,1.0,0.0,0,1.0,1,1,0,0,0,1,0,0,6670,19
