index,wardcode,ward,Local_Authority_D,pop_density_sqrkilometer,Pborn_Europe,total_population,Ptotal_populationF,Ptotal_populationM,PEconomicallyInactive,Pwhite,Pother_ethnic,Phousehold_notdeprived,Phousehold_deprived1D,PhouseOwned,PhouseSocialRented,PhousePrivateRented,P0to15_age,P16to49_age,P50over_age,Pborn_outsideEurope,Pinemployment,Punemployment,Phousehold_D2ormore,Presi_0toL1quali,Presi_L2toApprequali,Presi_L3toL4quali,PL1toL9_NS,PL10toL11_7_NS,PL12to13NS,PL14to15NS,air_score_ward,GP_unique_name_count,PH_unique_name_count,Uni_score_ward,PriS_unique_name_count,small_communities,rural_communites,majorityL3L4q,majorityP16to49_age,dnone50,GP_above1,VeryGoodhealth,PH_above1,point,ball
20698,E05012137,Chieveley & Cold Ash,West Berkshire,190.6,93.9,8224,52.5,47.5,38.0,93.1,6.9,64.1,28.5,78.10000000000001,7.5,14.4,23.200000000000003,37.900000000000006,38.8,6.000000000000001,60.4,1.7000000000000002,7.4,18.200000000000003,21.1,60.599999999999994,58.0,15.3,12.6,14.2,0,1.0,1.0,0,5.0,0,1,1,0,1,1,1,1,4794,20
20948,E05012494,Ascot & Sunninghill,Windsor and Maidenhead,1218.1,87.4,12052,53.3,46.7,38.0,85.6,14.5,63.8,28.1,69.7,12.1,18.2,20.1,37.4,42.6,12.6,59.2,2.8,8.1,15.3,20.5,64.1,61.60000000000001,14.0,11.5,13.0,0,3.0,3.0,0,3.0,0,0,1,0,1,1,1,1,4844,20
21034,E05012512,Sunningdale & Cheapside,Windsor and Maidenhead,701.3,85.5,6602,52.5,47.5,44.5,85.1,14.9,63.6,28.2,72.7,6.5,20.8,18.700000000000003,34.9,46.4,14.4,53.4,2.1,8.200000000000001,18.2,17.8,64.0,63.0,13.2,10.2,13.4,0,1.0,1.0,0,2.0,0,0,1,0,1,1,1,1,4862,20
21962,E05011584,Ditchling & Westmeston,Lewes,106.5,95.7,2554,56.2,43.8,57.4,95.8,4.2,57.8,32.8,83.39999999999999,6.2,10.4,13.2,23.5,63.4,4.3999999999999995,41.1,1.4,9.4,21.7,19.7,58.7,63.6,13.0,9.6,13.8,0,0.0,1.0,0,1.0,1,1,1,0,1,0,0,1,5072,20
22165,E05011635,Forest Row,Wealden,636.2,92.3,4135,53.6,46.4,40.2,93.2,6.799999999999999,56.5,33.3,72.39999999999999,9.4,18.3,17.8,34.1,48.1,7.6,56.900000000000006,2.9,10.3,17.4,19.1,63.5,62.6,12.8,13.5,11.0,0,1.0,1.0,0,1.0,1,0,1,0,1,1,1,1,5123,20
22230,E05011653,Mayfield & Five Ashes,Wealden,100.2,94.5,3654,53.3,46.7,44.1,95.5,4.5,56.3,32.8,77.7,7.8,14.4,17.6,30.5,52.10000000000001,5.6,53.4,2.6,10.9,19.3,20.4,60.2,63.3,14.1,12.4,10.2,0,1.0,1.0,0,2.0,1,1,1,0,1,1,1,1,5141,20
24172,E05005130,Benenden and Cranbrook,Tunbridge Wells,139.6,94.3,7558,54.0,46.0,45.7,94.5,5.4,52.8,32.5,65.4,18.0,16.6,21.5,34.1,44.5,5.800000000000001,52.1,2.1999999999999997,14.7,24.1,25.1,50.8,52.599999999999994,14.5,17.4,15.4,0,2.0,1.0,0,2.0,0,1,1,0,1,1,1,1,5605,20
24942,E05007309,Ashtead Park,Mole Valley,871.0,89.4,4527,53.1,46.9,44.3,88.8,11.2,60.5,30.4,79.9,10.0,10.1,18.1,34.0,47.8,10.5,53.7,2.0,9.2,17.4,18.9,63.599999999999994,64.0,14.9,10.4,10.8,0,0.0,1.0,0,2.0,1,0,1,0,1,0,1,1,5789,20
25007,E05007328,Westcott,Mole Valley,232.7,93.1,2275,53.8,46.2,39.7,94.4,5.5,57.7,30.6,74.60000000000001,14.5,11.0,16.7,33.7,49.599999999999994,6.9,57.9,2.5,11.7,21.7,19.6,58.7,60.1,16.3,13.7,9.9,0,0.0,0.0,0,1.0,1,1,1,0,1,0,1,0,5808,20
25327,E05007408,Woldingham,Tandridge,233.7,86.2,2542,61.3,38.7,46.0,80.0,20.0,69.7,25.1,88.3,1.7,10.0,28.0,34.599999999999994,37.3,13.7,52.6,1.4,5.3,18.1,22.7,59.099999999999994,63.0,11.9,6.6,18.4,0,0.0,0.0,0,1.0,1,1,1,0,1,0,1,0,5882,20
25343,E05007412,Blackheath and Wonersh,Waverley,285.5,91.9,1872,53.2,46.8,42.4,96.2,3.8,64.2,27.7,84.4,6.1,9.5,18.299999999999997,32.3,49.5,8.1,55.8,1.8,8.1,13.7,16.599999999999998,69.6,66.9,14.1,9.3,9.8,0,2.0,1.0,1,0.0,1,1,1,0,1,1,1,1,5886,20
25347,E05007413,"Bramley, Busbridge and Hascombe",Waverley,146.8,90.8,4990,53.0,47.0,37.7,93.2,6.8,63.9,28.3,74.0,11.4,14.6,19.9,37.5,42.5,9.3,60.3,2.0,7.9,16.1,18.1,65.9,65.3,12.5,12.3,9.9,0,0.0,0.0,1,1.0,0,1,1,0,1,0,1,0,5887,20
25362,E05007418,Ewhurst,Waverley,144.3,93.5,2361,55.4,44.6,51.9,93.9,6.0,62.7,29.1,80.19999999999999,8.1,11.7,13.8,38.7,47.7,6.3999999999999995,46.4,1.7,8.2,16.4,29.2,54.4,54.2,13.5,10.5,21.7,0,0.0,0.0,1,1.0,1,1,1,0,1,0,1,0,5892,20
25439,E05007439,Witley and Hambledon,Waverley,222.9,93.1,4214,52.7,47.3,37.0,94.4,5.6,64.5,27.2,76.0,12.2,11.8,20.700000000000003,36.4,42.9,6.9,60.6,2.4,8.4,17.4,18.2,64.4,61.4,14.9,13.4,10.3,0,1.0,0.0,1,2.0,1,1,1,0,1,1,1,0,5913,20
27197,E05013406,Bradford-on-Avon North,Wiltshire,1078.4,95.8,5369,52.9,47.1,42.5,97.2,2.8000000000000003,57.9,31.1,79.2,11.6,9.2,18.8,34.2,47.0,4.2,55.5,2.0,11.0,16.7,18.5,64.8,60.900000000000006,14.3,14.9,9.8,0,0.0,0.0,0,1.0,0,0,1,0,1,0,1,0,6337,20
27791,E05012697,Dorchester Poundbury,Dorset,2161.1,93.4,4072,55.2,44.8,50.2,93.7,6.3,53.9,32.0,62.099999999999994,21.0,16.9,16.5,35.1,48.5,6.5,46.9,2.9000000000000004,14.0,20.4,21.8,57.7,54.2,16.3,19.5,10.1,0,2.0,1.0,0,2.0,1,0,1,0,1,1,0,1,6476,20
28339,E05010132,Dartington & Staverton,South Hams,89.2,94.8,2953,53.2,46.8,45.8,96.5,3.500000000000001,56.0,31.2,73.30000000000001,11.8,14.8,15.5,31.6,53.0,5.2,52.400000000000006,1.8,12.8,16.2,18.0,65.9,62.99999999999999,11.9,14.9,10.3,0,0.0,0.0,0,2.0,1,1,1,0,1,0,1,0,6609,20
