index,wardcode,ward,Local_Authority_D,pop_density_sqrkilometer,Pborn_Europe,total_population,Ptotal_populationF,Ptotal_populationM,PEconomicallyInactive,Pwhite,Pother_ethnic,Phousehold_notdeprived,Phousehold_deprived1D,PhouseOwned,PhouseSocialRented,PhousePrivateRented,P0to15_age,P16to49_age,P50over_age,Pborn_outsideEurope,Pinemployment,Punemployment,Phousehold_D2ormore,Presi_0toL1quali,Presi_L2toApprequali,Presi_L3toL4quali,PL1toL9_NS,PL10toL11_7_NS,PL12to13NS,PL14to15NS,air_score_ward,GP_unique_name_count,PH_unique_name_count,Uni_score_ward,PriS_unique_name_count,small_communities,rural_communites,majorityL3L4q,majorityP16to49_age,dnone50,GP_above1,VeryGoodhealth,PH_above1,point,ball
6591,E05001775,Darley,Derby,2961.0,93.5,15257,49.5,50.5,42.7,87.4,12.7,50.1,30.3,48.3,23.5,28.2,12.8,54.89999999999999,32.2,6.5,52.2,5.199999999999999,19.6,19.0,15.900000000000002,65.1,39.2,13.2,17.8,29.7,0,4.0,2.0,1,3.0,0,0,1,1,1,1,0,1,1568,12
6772,E05012279,Clifton West,Nottingham,2113.7,93.8,10742,51.4,48.6,47.4,86.2,13.8,46.2,35.4,71.49999999999999,15.2,13.4,14.8,46.7,38.5,6.1,48.9,3.7,18.4,26.2,19.4,54.400000000000006,35.7,15.7,22.6,26.0,0,1.0,1.0,1,2.0,0,0,1,0,0,1,0,1,1622,12
6794,E05012284,Mapperley,Nottingham,4542.0,85.8,16399,49.3,50.7,37.3,69.0,31.0,49.1,32.7,48.4,17.8,33.9,16.5,51.8,31.6,14.3,57.9,4.7,18.2,23.9,18.0,58.2,41.400000000000006,14.2,22.799999999999997,21.5,0,3.0,0.0,1,3.0,0,0,1,1,0,1,0,0,1627,12
6821,E05012289,Wollaton West,Nottingham,2735.9,84.2,15167,51.3,48.7,42.5,66.5,33.5,54.1,33.3,77.89999999999999,8.9,13.2,20.4,39.7,39.8,15.7,54.9,2.7,12.6,21.1,17.8,61.1,52.7,15.6,16.1,15.7,0,4.0,4.0,1,2.0,0,0,1,0,1,1,1,1,1632,12
7423,E05003353,Doveridge and Sudbury,Derbyshire Dales,82.7,96.6,2683,41.8,58.2,48.3,90.8,9.3,54.9,34.9,77.60000000000001,5.1,17.2,14.1,43.7,42.3,3.4,47.8,3.9,10.3,22.700000000000003,26.699999999999996,50.7,50.2,15.0,21.1,13.8,0,2.0,0.0,0,2.0,1,1,1,0,1,1,0,0,1760,12
7971,E05005431,Forest Bradgate,Charnwood,91.8,96.4,3360,49.3,50.7,44.4,93.0,6.8999999999999995,63.4,27.7,80.5,6.5,13.0,16.5,36.4,47.3,3.5999999999999996,54.2,1.3,9.0,17.5,20.4,62.099999999999994,59.7,13.3,12.1,14.9,0,1.0,1.0,1,2.0,1,1,1,0,1,1,1,1,1883,12
7984,E05005434,Loughborough Garendon,Charnwood,1513.2,88.6,5520,49.2,50.8,44.6,80.3,19.7,50.2,35.1,71.7,11.4,17.0,12.7,38.4,49.099999999999994,11.4,52.8,2.6,14.8,27.1,22.1,50.8,39.2,18.6,26.4,15.7,0,0.0,0.0,1,2.0,0,0,1,0,1,0,0,0,1886,12
7993,E05005435,Loughborough Hastings,Charnwood,1880.4,83.7,6624,47.5,52.5,38.5,68.8,31.2,43.1,32.6,40.4,32.5,27.1,16.6,53.7,29.799999999999997,16.3,57.1,4.4,24.3,31.3,21.5,47.3,31.700000000000003,15.8,31.4,21.200000000000003,0,3.0,2.0,1,1.0,0,0,0,1,0,1,0,1,1887,12
8002,E05005436,Loughborough Lemyngton,Charnwood,1505.6,82.39999999999999,7222,48.1,51.9,40.3,66.0,34.0,44.4,34.8,45.3,20.8,33.9,17.2,56.7,26.1,17.7,54.9,4.7,20.8,28.2,19.4,52.400000000000006,29.5,15.5,27.8,27.200000000000003,0,4.0,3.0,1,1.0,0,0,1,1,0,1,0,1,1888,12
8006,E05005437,Loughborough Nanpantan,Charnwood,1325.3,85.69999999999999,5250,45.4,54.6,58.2,73.4,26.7,61.1,30.8,81.3,2.9,15.7,12.8,54.599999999999994,32.5,14.4,38.2,3.5999999999999996,8.2,10.8,12.2,76.9,37.9,10.3,9.9,42.0,0,1.0,1.0,2,1.0,0,0,1,1,1,1,1,1,1889,12
8009,E05005438,Loughborough Outwoods,Charnwood,1010.9,91.7,5682,50.7,49.3,47.6,83.9,16.1,55.6,34.0,88.5,1.2,10.2,14.5,37.5,47.900000000000006,8.2,49.5,2.8,10.5,19.2,17.9,62.9,51.8,15.6,14.5,18.1,0,0.0,0.0,1,0.0,0,0,1,0,1,0,0,0,1890,12
8020,E05005440,Loughborough Southfields,Charnwood,4486.7,84.89999999999999,7639,46.6,53.4,60.0,74.8,25.2,49.1,34.5,40.2,18.1,41.7,9.2,69.4,21.4,15.099999999999998,35.0,5.0,16.3,12.3,12.3,75.3,24.1,7.699999999999999,11.9,56.4,0,1.0,3.0,1,3.0,0,0,1,1,0,1,1,1,1892,12
8024,E05005441,Loughborough Storer,Charnwood,6489.0,88.8,6622,46.2,53.8,58.0,78.9,21.1,43.3,34.9,37.39999999999999,20.1,42.5,11.0,65.9,23.1,11.2,37.3,4.8,21.9,20.6,14.000000000000002,65.3,18.299999999999997,10.4,19.9,51.5,0,4.0,1.0,1,1.0,0,0,1,1,0,1,1,1,1893,12
8068,E05005453,Wreake Villages,Charnwood,89.4,96.0,3032,49.5,50.5,40.6,92.7,7.2,62.5,29.5,84.10000000000001,4.6,11.3,17.1,33.5,49.5,4.1000000000000005,58.1,1.3,8.1,21.6,21.7,56.6,59.8,15.8,12.7,11.7,0,0.0,0.0,1,4.0,1,1,1,0,1,0,1,0,1905,12
8427,E05005532,Oadby Grange,Oadby and Wigston,2056.5,73.4,6052,50.0,50.0,50.4,36.9,63.099999999999994,57.5,32.0,80.0,3.2,16.7,13.8,53.099999999999994,33.2,26.6,45.9,3.7,10.5,15.9,12.4,71.69999999999999,41.9,10.0,9.8,38.2,0,0.0,2.0,0,1.0,0,0,1,1,1,0,1,1,1996,12
8700,E05010786,Boultham,Lincoln,1818.2,92.6,11258,52.0,48.0,53.1,87.4,12.5,49.0,33.6,53.9,15.7,30.4,9.3,69.39999999999999,21.4,7.3,40.2,6.6,17.400000000000002,16.0,15.1,68.9,20.9,10.8,16.5,51.8,0,1.0,2.0,2,1.0,0,0,1,1,0,1,0,1,2059,12
8705,E05010787,Carholme,Lincoln,2334.5,94.2,11227,50.5,49.5,48.3,90.7,9.2,52.3,33.0,44.00000000000001,10.5,45.4,9.5,69.19999999999999,21.299999999999997,5.800000000000001,45.900000000000006,5.8,14.6,12.1,11.7,76.2,29.4,10.0,12.8,47.7,0,3.0,2.0,1,2.0,0,0,1,1,1,1,0,1,2060,12
9361,E05006390,Rampton,Bassetlaw,52.5,98.3,2295,47.1,52.9,46.4,97.7,2.3000000000000003,51.6,32.5,80.3,5.2,14.5,12.9,36.8,50.2,1.6,51.8,1.7000000000000002,15.8,30.299999999999997,21.4,48.2,45.1,16.6,23.299999999999997,14.8,0,0.0,0.0,0,1.0,1,1,0,0,1,0,0,0,2198,12
9430,E05010516,Beeston Central,Broxtowe,5946.4,85.1,6189,48.0,52.0,45.8,77.0,23.0,46.0,35.4,41.2,19.8,39.0,11.0,60.3,28.7,14.9,49.5,4.7,18.6,21.9,12.5,65.5,33.9,11.9,20.4,33.7,0,0.0,0.0,0,1.0,0,0,1,1,0,0,0,0,2212,12
9437,E05010517,Beeston North,Broxtowe,5559.4,85.89999999999999,6365,51.5,48.5,48.1,72.9,27.1,48.1,33.5,54.0,17.6,28.3,15.1,55.2,29.7,13.9,47.9,4.0,18.4,22.4,14.4,63.2,36.5,12.2,18.6,32.7,0,1.0,1.0,0,1.0,0,0,1,1,0,1,0,1,2213,12
9910,E05009718,Gamston North,Rushcliffe,322.7,92.6,2741,49.1,50.9,35.7,83.8,16.1,59.1,30.0,70.10000000000001,2.3,27.7,16.7,41.5,41.8,7.4,61.2,3.1,10.9,19.7,16.9,63.5,58.599999999999994,15.2,11.6,14.6,0,0.0,0.0,0,0.0,1,0,1,0,1,0,1,0,2316,12
9959,E05009732,Trent Bridge,Rushcliffe,4741.3,91.9,5883,49.4,50.6,35.1,85.9,14.1,56.6,30.4,48.599999999999994,11.5,39.8,15.6,55.6,28.700000000000003,8.1,61.099999999999994,3.7,13.0,13.8,11.9,74.1,53.6,10.9,11.7,23.7,0,3.0,4.0,0,1.0,0,0,1,1,1,1,1,1,2330,12
10255,E05009975,Edgmond & Ercall Magna,Telford and Wrekin,57.4,97.3,6871,51.3,48.7,48.6,96.1,3.9,54.1,32.6,75.89999999999999,9.5,14.6,12.9,38.2,48.900000000000006,2.6,49.7,1.8,13.3,22.4,19.7,57.9,47.7,14.4,15.9,21.9,0,0.0,0.0,2,5.0,0,1,1,0,1,0,0,0,2393,12
10452,E05008735,Hartshill and Basford,Stoke-on-Trent,3657.1,88.0,7123,49.7,50.3,35.5,77.0,23.0,50.6,33.4,54.599999999999994,10.7,34.8,17.0,52.3,30.700000000000003,12.0,60.8,3.8,15.9,25.5,19.799999999999997,54.599999999999994,35.8,17.5,27.700000000000003,19.0,0,2.0,1.0,1,2.0,0,0,1,1,1,1,0,1,2435,12
10498,E05008745,Penkhull and Stoke,Stoke-on-Trent,3002.3,87.9,6754,48.6,51.4,39.3,80.2,19.799999999999997,47.1,32.9,50.7,21.6,27.8,15.6,49.5,34.900000000000006,12.1,56.7,4.0,20.0,26.8,20.4,52.900000000000006,36.1,15.6,27.4,20.9,0,7.0,1.0,1,1.0,0,0,1,0,0,1,0,1,2445,12
10704,E05008178,Porthill,Shropshire,2387.0,93.1,4694,49.1,50.9,44.1,93.2,6.8,61.2,28.5,66.69999999999999,9.7,23.7,19.8,39.8,40.4,6.8,53.9,1.9,10.2,17.1,22.9,59.9,53.599999999999994,14.5,14.9,17.0,0,0.0,0.0,0,2.0,0,0,1,0,1,0,1,0,2490,12
11012,E05010655,Bourne Vale,Lichfield,62.5,96.8,3006,42.0,58.0,45.2,88.3,11.7,56.2,33.3,75.29999999999998,6.0,18.7,12.7,47.2,40.0,3.2,51.7,3.1,10.4,30.8,27.6,41.6,47.0,14.9,19.5,18.7,0,1.0,1.0,0,1.0,1,1,0,0,1,1,0,1,2554,12
11171,E05011432,Town (Newcastle-under-Lyme),,3098.8,88.39999999999999,5606,50.1,49.9,50.6,79.4,20.6,42.1,34.5,35.3,27.6,37.1,10.1,57.5,32.400000000000006,11.7,43.6,5.8,23.5,26.0,16.5,57.5,26.9,12.7,23.5,37.1,0,0.0,0.0,0,0.0,0,0,1,1,0,0,0,0,2589,12
11180,E05011434,Westlands,Newcastle-under-Lyme,2840.2,94.0,8368,50.8,49.2,44.1,88.8,11.0,51.8,33.4,75.7,14.0,10.2,16.9,38.8,44.3,5.8999999999999995,53.2,2.7,14.8,21.3,20.1,58.8,49.5,16.1,19.0,15.6,0,1.0,1.0,1,4.0,0,0,1,0,1,1,0,1,2591,12
11959,E05012618,Kenilworth Abbey & Arden,Warwick,133.0,90.3,11917,50.5,49.5,49.0,84.6,15.4,63.4,29.4,80.8,5.3,13.9,13.1,47.099999999999994,39.8,9.6,48.0,3.0,7.199999999999999,13.0,15.8,71.2,51.00000000000001,11.3,8.0,29.6,1,1.0,0.0,0,4.0,0,1,1,0,1,1,1,0,2767,12
11974,E05012621,Leamington Brunswick,Warwick,5446.3,82.8,10330,47.4,52.6,43.2,71.6,28.4,44.1,33.8,37.5,30.8,31.7,15.1,59.6,25.3,17.2,52.6,4.2,22.0,26.5,15.900000000000002,57.7,29.9,12.6,25.0,32.4,1,2.0,1.0,0,3.0,0,0,1,1,0,1,0,1,2770,12
11982,E05012622,Leamington Clarendon,Warwick,2322.3,87.4,10340,48.4,51.6,39.7,81.4,18.6,58.8,28.2,46.6,15.0,38.3,11.2,57.900000000000006,30.9,12.6,57.3,3.0,12.9,14.6,12.999999999999998,72.5,53.1,10.6,12.1,24.2,1,3.0,4.0,0,2.0,0,0,1,1,1,1,1,1,2771,12
12118,E05009850,Tardebigge,Bromsgrove,98.1,97.0,3549,43.2,56.8,42.9,92.6,7.4,62.2,28.7,79.89999999999999,4.5,15.6,13.6,44.7,41.49999999999999,3.0,53.5,3.6,9.1,20.9,22.1,57.099999999999994,56.50000000000001,14.5,16.2,12.9,0,1.0,0.0,0,1.0,1,1,1,0,1,1,0,0,2808,12
12594,E05011141,Hall Green South,Birmingham,5162.4,85.4,10986,50.2,49.8,40.1,53.2,46.900000000000006,51.7,32.9,79.6,3.5,16.8,21.200000000000003,42.7,36.0,14.6,56.9,3.1,15.3,27.2,19.0,53.8,46.2,17.2,19.0,17.8,0,1.0,2.0,1,1.0,0,0,1,0,1,1,0,1,2927,12
12709,E05011174,Sutton Four Oaks,Birmingham,1659.6,92.1,9329,51.1,48.9,42.8,79.3,20.7,58.2,31.0,81.4,6.4,12.3,16.8,35.0,48.2,7.9,54.8,2.4,10.8,19.8,18.6,61.6,61.0,15.3,12.0,11.8,0,0.0,1.0,1,2.0,0,0,1,0,1,0,1,1,2960,12
12725,E05011178,Sutton Trinity,Birmingham,2032.9,93.0,9485,51.0,49.0,38.0,83.5,16.5,58.9,29.6,73.5,5.0,21.6,17.7,40.5,41.900000000000006,6.9,59.2,2.6999999999999997,11.5,20.7,17.5,61.8,58.400000000000006,15.4,13.9,12.3,0,3.0,2.0,1,3.0,0,0,1,0,1,1,1,1,2964,12
12767,E05001221,Earlsdon,Coventry,2829.6,89.0,15384,50.0,50.0,40.7,76.1,23.9,57.3,32.2,79.7,3.6,16.7,16.1,40.9,43.0,10.999999999999998,56.6,2.7,10.499999999999998,17.3,16.9,65.9,54.8,15.6,13.9,15.7,0,3.0,3.0,1,3.0,0,0,1,0,1,1,1,1,2976,12
12807,E05001231,Wainbody,Coventry,2442.6,82.0,15292,50.3,49.7,53.8,59.8,40.099999999999994,56.8,31.9,83.6,3.0,13.4,13.2,52.5,34.4,17.9,42.8,3.5,11.2,14.5,16.3,69.2,38.5,12.9,11.6,36.9,0,1.0,4.0,2,3.0,0,0,1,1,1,1,1,1,2986,12
12812,E05001232,Westwood,Coventry,3185.5,87.0,20567,49.8,50.2,43.7,75.5,24.6,46.9,32.4,55.8,23.3,20.9,18.299999999999997,51.0,30.6,12.9,51.7,4.7,20.7,25.799999999999997,19.7,54.4,33.6,15.0,23.2,28.1,0,2.0,4.0,1,3.0,0,0,1,1,0,1,0,1,2987,12
12816,E05001233,Whoberley,Coventry,5203.2,91.5,15509,49.7,50.3,37.8,82.7,17.2,50.2,33.1,64.99999999999999,6.5,28.5,15.5,50.0,34.3,8.499999999999998,58.3,3.9,16.8,23.4,20.7,55.8,39.2,18.2,21.9,20.7,0,2.0,2.0,1,6.0,0,0,1,0,1,1,0,1,2988,12
13751,E05008756,De Parys,Bedford,3427.2,90.7,7157,50.0,50.0,41.2,81.7,18.3,50.4,34.3,58.8,8.8,32.4,15.0,45.0,40.2,9.4,55.3,3.4,15.3,22.7,20.0,57.2,44.4,16.4,19.0,20.2,0,4.0,0.0,0,1.0,0,0,1,0,1,1,0,0,3179,12
13988,E05013052,Castle (Cambridge),,2699.1,72.1,7861,48.2,51.8,51.0,69.5,30.5,66.8,26.1,42.0,16.1,41.8,9.8,71.4,18.7,27.9,46.4,2.5999999999999996,7.0,4.9,6.0,89.1,43.2,5.9,5.6,45.400000000000006,0,0.0,0.0,0,0.0,0,0,1,1,1,0,1,0,3234,12
14016,E05013057,Market,Cambridge,4855.6,77.6,10443,48.2,51.8,62.8,75.0,25.0,60.6,29.8,33.900000000000006,15.6,50.5,6.5,78.1,15.6,22.3,35.2,2.0,9.6,4.8,6.7,88.5,29.7,4.0,4.4,61.9,0,5.0,4.0,0,3.0,0,0,1,1,1,1,1,1,3239,12
14026,E05013060,Queen Edith's,Cambridge,2710.6,76.6,12248,50.9,49.1,43.6,70.6,29.4,58.3,28.6,53.6,21.6,24.7,13.5,56.099999999999994,30.5,23.4,54.3,2.1,13.1,12.7,11.9,75.5,51.5,9.3,9.4,29.8,0,3.0,1.0,0,3.0,0,0,1,1,1,1,1,1,3242,12
14040,E05013063,West Chesterton,Cambridge,5782.9,83.1,8904,50.2,49.8,38.6,83.8,16.2,61.8,30.1,54.9,10.0,35.2,12.6,53.599999999999994,33.800000000000004,16.8,59.0,2.5,8.1,8.3,8.7,82.89999999999999,58.7,9.1,9.1,23.1,0,1.0,1.0,0,1.0,0,0,1,1,1,1,1,1,3245,12
14912,E05010843,Wivenhoe,Colchester,1225.5,91.3,8984,51.3,48.7,47.6,86.1,13.8,54.5,34.4,77.8,4.5,17.7,13.8,47.5,38.9,8.6,47.7,4.6,11.1,17.7,18.4,63.900000000000006,45.1,12.8,13.9,28.3,0,1.0,1.0,2,3.0,0,0,1,0,1,1,0,1,3447,12
15510,E05004700,"Bovingdon, Flaunden and Chipperfield",Dacorum,320.0,94.3,9497,45.6,54.4,43.5,88.3,11.7,57.4,32.6,79.5,9.1,11.3,16.1,41.400000000000006,42.5,5.8,53.5,3.0,10.1,22.4,23.2,54.5,57.0,15.1,16.4,11.4,0,2.0,1.0,0,2.0,0,0,1,0,1,1,1,1,3594,12
15583,E05012177,Aldenham East,Hertsmere,680.2,89.3,4953,49.8,50.2,38.3,81.5,18.4,64.9,27.7,79.9,3.3,16.8,18.9,38.2,43.0,10.7,59.400000000000006,2.3000000000000003,7.499999999999999,14.8,17.8,67.6,67.4,13.1,8.100000000000001,11.4,0,1.0,2.0,0,2.0,0,0,1,0,1,1,1,1,3610,12
16561,E05012910,Thorpe Hamlet,Norwich,3877.4,87.0,9688,46.9,53.1,32.3,85.7,14.3,53.2,31.2,37.6,18.6,43.8,9.8,58.89999999999999,31.200000000000003,12.9,63.3,4.4,15.5,17.9,17.8,64.2,49.4,15.7,19.8,15.1,1,1.0,2.0,2,2.0,0,0,1,1,1,1,0,1,3822,12
17089,E05011063,Hatfield South West,Welwyn Hatfield,5585.0,76.9,11400,50.3,49.7,43.0,61.3,38.7,44.7,36.8,44.8,27.9,27.4,15.3,66.3,18.3,23.200000000000003,49.400000000000006,7.6,18.4,18.7,17.1,64.2,23.0,10.2,17.700000000000003,49.099999999999994,0,1.0,1.0,2,2.0,0,0,1,1,0,1,1,1,3943,12
17092,E05011064,Hatfield Villages,Welwyn Hatfield,650.9,78.69999999999999,10626,49.9,50.1,37.3,60.7,39.3,55.5,32.7,51.1,18.1,30.8,15.7,63.0,21.3,21.4,55.6,7.1,11.7,16.6,16.9,66.6,34.2,11.3,15.0,39.6,0,0.0,0.0,1,3.0,0,0,1,1,1,0,1,0,3944,12
18401,E05013672,Arnos Grove,Enfield,4628.0,84.9,8218,50.8,49.2,37.4,62.1,38.0,55.0,33.7,75.1,2.7,22.2,19.0,41.5,39.400000000000006,15.099999999999998,59.3,3.4,11.4,21.4,16.7,61.900000000000006,59.4,13.3,12.8,14.6,0,0.0,2.0,1,2.0,0,0,1,0,1,0,1,1,4246,12
18442,E05013681,Grange Park,Enfield,3818.3,88.8,9362,51.4,48.6,38.4,71.4,28.6,56.7,32.5,74.0,2.7,23.2,18.5,39.2,42.1,11.1,58.3,3.1999999999999997,10.9,21.2,18.0,60.8,60.0,14.5,12.1,13.3,0,1.0,1.0,1,0.0,0,0,1,0,1,1,1,1,4255,12
