index,wardcode,ward,Local_Authority_D,pop_density_sqrkilometer,Pborn_Europe,total_population,Ptotal_populationF,Ptotal_populationM,PEconomicallyInactive,Pwhite,Pother_ethnic,Phousehold_notdeprived,Phousehold_deprived1D,PhouseOwned,PhouseSocialRented,PhousePrivateRented,P0to15_age,P16to49_age,P50over_age,Pborn_outsideEurope,Pinemployment,Punemployment,Phousehold_D2ormore,Presi_0toL1quali,Presi_L2toApprequali,Presi_L3toL4quali,PL1toL9_NS,PL10toL11_7_NS,PL12to13NS,PL14to15NS,air_score_ward,GP_unique_name_count,PH_unique_name_count,Uni_score_ward,PriS_unique_name_count,small_communities,rural_communites,majorityL3L4q,majorityP16to49_age,dnone50,GP_above1,VeryGoodhealth,PH_above1,point,ball
5,E05013040,Fens & Greatham,Hartlepool,331.5,98.8,6380,52.1,47.9,47.3,98.8,1.3,46.9,36.1,80.19999999999999,8.9,10.9,13.5,31.3,55.3,1.1,50.3,2.4,16.9,30.2,25.6,44.2,35.9,21.3,28.2,14.6,0,1.0,2.0,0,3.0,0,0,0,0,0,1,0,1,2,15
12,E05013041,Foggy Furze,Hartlepool,4832.0,97.2,8154,51.3,48.7,48.4,96.2,3.8,39.1,34.5,61.6,16.3,22.0,18.299999999999997,37.9,43.8,2.8,47.0,4.5,26.3,36.4,25.5,38.2,26.799999999999997,17.6,34.7,20.8,0,2.0,2.0,0,3.0,0,0,0,0,0,1,0,1,3,15
21,E05013043,Headland & Harbour,Hartlepool,1955.9,97.6,8134,49.8,50.2,46.3,96.7,3.4,37.3,34.1,40.8,33.8,25.4,16.5,41.5,42.0,2.4000000000000004,48.3,5.5,28.7,36.9,23.2,40.0,27.4,16.1,34.1,22.4,0,1.0,3.0,0,3.0,0,0,0,0,0,1,0,1,5,15
27,E05013045,Rossmere,Hartlepool,2752.9,98.7,7515,52.6,47.4,47.7,98.0,2.0,33.9,34.3,45.3,40.1,14.7,20.8,40.3,39.00000000000001,1.4,48.0,4.3,31.799999999999997,39.900000000000006,24.6,35.6,23.1,15.9,36.599999999999994,24.4,0,1.0,1.0,0,2.0,0,0,0,0,0,1,0,1,7,15
34,E05013047,Seaton (Hartlepool),,692.3,98.8,7194,51.5,48.5,42.3,98.3,1.7,53.2,33.0,81.89999999999999,7.5,10.7,16.4,36.8,46.900000000000006,1.1,55.3,2.4,13.9,25.5,24.1,50.3,39.9,22.1,23.799999999999997,14.2,0,0.0,0.0,0,0.0,0,0,1,0,1,0,0,0,9,15
40,E05013048,Throston,Hartlepool,3701.6,98.1,8255,52.8,47.2,42.5,97.4,2.7,43.0,33.3,57.00000000000001,27.4,15.5,21.0,39.6,39.599999999999994,1.8000000000000005,53.5,4.0,23.8,32.6,24.3,43.2,29.9,18.5,31.6,20.0,0,0.0,1.0,0,2.0,0,0,0,0,0,0,0,1,10,15
46,E05013049,Victoria (Hartlepool),,5344.4,93.2,7488,51.0,49.0,48.2,89.2,10.8,34.8,34.3,44.8,22.2,33.0,19.0,44.7,36.3,6.699999999999999,45.6,6.2,30.8,36.5,23.5,40.0,24.4,15.7,33.400000000000006,26.5,0,0.0,0.0,0,0.0,0,0,0,0,0,0,0,0,11,15
68,E05009858,Coulby Newham,Middlesbrough,2271.8,98.0,8340,53.1,46.9,44.9,96.3,3.5999999999999996,43.7,32.1,60.00000000000001,30.6,9.5,16.8,37.400000000000006,46.0,2.0,51.9,3.2,24.3,30.3,24.2,45.5,33.699999999999996,20.200000000000003,28.1,18.1,0,2.0,3.0,0,3.0,0,0,0,0,0,1,0,1,17,15
71,E05009859,Hemlington,Middlesbrough,4136.5,98.3,6568,52.4,47.6,50.4,97.1,2.9000000000000004,34.6,34.8,41.00000000000001,47.8,11.2,21.299999999999997,39.2,39.6,1.7,44.400000000000006,5.2,30.6,39.8,25.2,35.0,22.3,16.9,36.8,24.0,0,0.0,1.0,0,2.0,0,0,0,0,0,0,0,1,18,15
75,E05009860,Kader,Middlesbrough,2136.5,94.1,4809,52.3,47.7,49.7,85.0,15.0,49.5,33.4,85.1,2.8,12.1,13.8,32.0,54.0,5.8,47.400000000000006,2.9,17.0,29.0,23.8,47.3,39.9,21.0,23.3,15.8,0,0.0,1.0,0,1.0,0,0,0,0,0,0,0,1,19,15
81,E05009861,Ladgate,Middlesbrough,2765.1,95.6,5513,52.9,47.1,42.5,91.0,9.0,45.3,32.6,63.8,17.3,18.8,20.2,39.2,40.6,4.3999999999999995,53.0,4.5,22.1,32.3,24.4,43.2,29.3,19.6,32.3,18.8,0,0.0,0.0,0,3.0,0,0,0,0,0,0,0,0,20,15
117,E05009870,Park End & Beckfield,Middlesbrough,4918.8,98.4,8328,53.0,47.0,48.2,96.0,4.0,31.3,35.3,43.5,38.4,18.1,21.8,38.7,39.599999999999994,1.6,46.4,5.5,33.300000000000004,45.6,23.5,30.9,17.3,15.5,40.9,26.299999999999997,0,0.0,2.0,0,2.0,0,0,0,0,0,0,0,1,29,15
133,E05012438,Brotton,Redcar and Cleveland,698.8,99.0,6843,50.5,49.5,48.5,98.7,1.2999999999999998,40.8,35.8,67.60000000000001,14.6,17.8,18.0,36.8,45.2,1.0,47.9,3.5999999999999996,23.5,35.2,25.4,39.5,27.4,19.5,34.9,18.2,0,2.0,1.0,0,3.0,0,0,0,0,0,1,0,1,33,15
138,E05012439,Coatham,Redcar and Cleveland,1175.9,96.1,4844,48.2,51.8,50.5,95.5,4.6,36.5,36.7,49.9,9.4,40.6,14.4,39.4,46.3,3.9,44.2,5.4,26.7,35.4,24.5,40.099999999999994,28.7,16.3,32.0,22.9,0,4.0,3.0,0,1.0,0,0,0,0,0,1,0,1,34,15
143,E05012440,Dormanstown,Redcar and Cleveland,396.9,98.4,4650,51.6,48.4,48.9,98.0,2.1,37.6,35.5,51.2,33.6,15.2,20.2,38.9,41.0,1.7,47.3,3.9,26.799999999999997,38.4,24.8,36.900000000000006,25.0,17.3,36.3,21.4,0,0.0,1.0,0,1.0,1,0,0,0,0,0,0,1,35,15
148,E05012441,Eston,Redcar and Cleveland,1571.9,98.8,7419,53.2,46.8,46.6,97.6,2.5,36.4,34.5,50.0,32.7,17.3,18.5,37.8,43.599999999999994,1.2000000000000002,48.8,4.7,29.1,39.9,24.3,35.8,23.0,17.7,38.2,21.0,0,0.0,2.0,0,3.0,0,0,0,0,0,0,0,1,36,15
152,E05012443,Guisborough,Redcar and Cleveland,233.3,98.7,7642,52.5,47.5,49.0,97.9,2.0,41.7,35.4,57.8,21.7,20.6,15.9,35.5,48.7,1.3,47.2,3.9,22.9,31.5,24.5,44.0,34.7,17.9,30.0,17.5,0,12.0,2.0,0,1.0,0,1,0,0,0,1,0,1,38,15
163,E05012446,Lockwood,Redcar and Cleveland,60.1,98.8,2330,50.7,49.3,49.6,99.1,0.8,37.6,37.0,58.900000000000006,22.5,18.6,14.5,34.5,51.0,1.3,46.3,4.1,25.4,34.6,25.5,40.0,33.8,17.1,31.299999999999997,17.7,0,0.0,1.0,0,1.0,1,1,0,0,0,0,0,1,41,15
169,E05012447,Loftus,Redcar and Cleveland,161.5,99.2,6367,50.6,49.4,50.6,98.9,1.1,40.1,34.5,59.5,22.5,18.0,18.9,35.8,45.3,0.8,45.7,3.6,25.3,36.7,25.4,38.0,27.799999999999997,17.8,35.5,18.8,0,2.0,2.0,0,3.0,0,1,0,0,0,1,0,1,42,15
173,E05012448,Longbeck,Redcar and Cleveland,503.9,98.7,3974,51.3,48.7,48.2,98.6,1.5,52.6,32.4,83.1,3.5,13.5,13.9,32.400000000000006,53.7,1.3,48.6,3.1,15.0,25.4,27.200000000000003,47.400000000000006,37.7,22.1,25.1,15.2,0,0.0,1.0,0,1.0,1,0,0,0,1,0,0,1,43,15
179,E05012449,Newcomen,Redcar and Cleveland,4666.7,98.7,5146,52.4,47.6,41.5,97.9,2.1,43.4,34.6,67.0,21.1,11.9,21.0,40.6,38.4,1.3000000000000005,55.0,3.5,22.1,32.5,24.4,43.1,28.3,20.3,34.1,17.5,0,0.0,0.0,0,3.0,0,0,0,0,0,0,0,0,44,15
184,E05012450,Normanby,Redcar and Cleveland,2550.5,98.9,6609,51.1,48.9,45.6,98.3,1.7000000000000002,48.2,32.3,72.5,15.5,12.0,15.7,35.5,48.8,1.0,51.0,3.4,19.5,31.5,24.299999999999997,44.3,31.6,22.299999999999997,27.9,18.1,0,3.0,1.0,0,3.0,0,0,0,0,0,1,0,1,45,15
188,E05012451,Ormesby (Redcar and Cleveland),,1774.5,98.3,6461,52.5,47.5,45.5,96.8,3.2,45.5,35.4,74.8,13.8,11.5,17.0,34.699999999999996,48.2,1.6,51.7,2.6999999999999997,19.200000000000003,32.0,24.4,43.5,34.6,19.9,29.0,16.5,0,0.0,0.0,0,0.0,0,0,0,0,0,0,0,0,46,15
192,E05012452,St Germain's,Redcar and Cleveland,2270.8,99.1,6596,51.9,48.1,52.1,98.9,1.2,46.6,36.4,75.39999999999999,11.1,13.5,13.3,30.9,55.7,0.8,45.7,2.3,17.0,26.9,24.700000000000003,48.4,39.0,21.3,26.9,12.7,0,1.0,1.0,0,3.0,0,0,0,0,0,1,0,1,47,15
197,E05012453,Saltburn,Redcar and Cleveland,1535.2,97.9,6440,52.0,48.0,51.4,97.5,2.5,50.1,33.3,67.10000000000001,12.7,20.1,13.8,32.1,54.2,2.2,46.0,2.5999999999999996,16.5,24.9,22.5,52.5,46.3,15.8,22.5,15.5,0,1.0,2.0,0,1.0,0,0,1,0,1,1,0,1,48,15
204,E05012454,Skelton East,Redcar and Cleveland,959.7,99.2,4383,50.5,49.5,43.6,98.4,1.6,44.9,33.0,69.1,16.7,14.2,19.4,38.8,41.8,0.8,53.6,2.7,22.1,31.6,25.0,43.5,33.5,19.5,30.3,16.6,0,0.0,0.0,0,1.0,1,0,0,0,0,0,0,0,49,15
210,E05012455,Skelton West,Redcar and Cleveland,438.8,99.4,4448,52.1,47.9,45.6,98.9,1.1,43.1,34.2,62.5,16.6,21.0,17.5,38.5,43.9,0.6,51.0,3.4,22.8,32.5,23.4,44.0,33.3,18.6,31.700000000000003,16.4,0,1.0,2.0,0,1.0,1,0,0,0,0,1,0,1,50,15
217,E05012457,Teesville,Redcar and Cleveland,3688.2,99.0,6004,52.4,47.6,47.1,98.6,1.5,41.2,35.2,72.39999999999999,15.1,12.4,14.8,35.0,50.3,0.8999999999999999,49.1,3.7,23.6,37.9,24.299999999999997,37.9,27.5,21.200000000000003,33.8,17.6,0,0.0,0.0,0,1.0,0,0,0,0,0,0,0,0,52,15
221,E05012458,West Dyke,Redcar and Cleveland,3393.8,98.7,5950,51.7,48.3,44.4,98.3,1.7,47.2,35.6,79.8,2.8,17.5,14.8,36.0,49.2,1.4,52.4,3.1999999999999997,17.3,26.4,25.2,48.400000000000006,36.6,20.8,28.200000000000003,14.5,0,0.0,1.0,0,1.0,0,0,0,0,0,0,0,1,53,15
227,E05012460,Zetland,Redcar and Cleveland,3959.9,98.2,4367,52.2,47.8,44.8,98.1,1.9,46.5,34.5,73.7,9.5,16.8,16.5,35.5,48.0,1.8,52.1,3.0999999999999996,19.0,28.4,25.0,46.6,35.800000000000004,19.0,30.1,15.1,0,0.0,1.0,0,2.0,1,0,0,0,0,0,0,1,55,15
237,E05001528,Billingham East,Stockton-on-Tees,720.0,98.6,6806,52.0,48.0,44.1,97.8,2.1,37.4,34.5,51.400000000000006,28.9,19.7,22.9,41.8,35.3,1.3,51.5,4.4,28.1,37.4,26.6,35.900000000000006,22.1,17.3,40.0,20.5,0,0.0,1.0,0,3.0,0,0,0,0,0,0,0,1,57,15
247,E05001530,Billingham South,Stockton-on-Tees,264.7,98.3,6294,51.1,48.9,43.6,97.4,2.5,42.6,34.0,56.6,25.6,17.8,19.5,38.6,41.99999999999999,1.7,52.9,3.5999999999999996,23.4,33.4,26.1,40.5,30.2,18.8,34.2,16.9,0,0.0,1.0,0,3.0,0,1,0,0,0,0,0,1,59,15
251,E05001531,Billingham West,Stockton-on-Tees,2007.9,98.6,5110,51.6,48.4,50.9,98.7,1.4,49.9,37.2,88.2,2.2,9.6,13.5,28.4,58.099999999999994,1.3,46.8,2.3,12.9,26.0,26.0,47.9,41.3,24.1,22.3,12.3,0,0.0,0.0,0,1.0,0,0,0,0,0,0,0,0,60,15
255,E05001532,Bishopsgarth and Elm Tree,Stockton-on-Tees,2111.5,97.9,6261,51.8,48.2,45.3,96.2,3.7,47.0,35.9,78.5,11.9,9.7,15.6,33.7,50.8,2.1,52.3,2.5,17.1,29.2,26.2,44.599999999999994,36.8,20.5,28.5,14.1,0,0.0,0.0,0,1.0,0,0,0,0,0,0,0,0,61,15
262,E05001534,Fairfield (Stockton-on-Tees),,4098.4,98.0,5430,53.4,46.6,44.5,96.1,3.8,50.6,34.4,81.5,7.4,11.1,15.2,34.1,50.7,2.0,52.7,2.8,15.0,26.5,26.6,46.900000000000006,37.7,22.6,25.9,13.8,0,0.0,0.0,0,0.0,0,0,0,0,1,0,0,0,63,15
274,E05001537,Hartburn,Stockton-on-Tees,1583.9,97.9,6346,51.5,48.5,45.4,96.2,3.5999999999999996,55.4,34.3,90.1,1.2,8.6,15.7,32.6,51.7,2.0999999999999996,52.5,2.1,10.3,21.9,24.5,53.7,46.5,22.299999999999997,19.9,11.4,0,0.0,0.0,0,1.0,0,0,1,0,1,0,0,0,66,15
295,E05001543,Norton North (Stockton-on-Tees),,4064.6,97.2,6494,51.4,48.6,43.4,95.9,4.1,43.9,32.2,56.900000000000006,24.1,19.0,18.799999999999997,40.4,40.8,2.8000000000000003,51.8,4.8,23.9,32.9,24.4,42.7,31.7,18.1,32.0,18.2,0,0.0,0.0,0,0.0,0,0,0,0,0,0,0,0,72,15
304,E05001545,Norton West,Stockton-on-Tees,2774.3,98.4,6066,52.6,47.4,45.0,97.9,2.1,55.8,31.9,83.9,5.6,10.5,15.0,32.9,52.0,1.5,52.7,2.2,12.3,23.7,23.8,52.6,46.1,21.0,21.3,11.6,0,0.0,1.0,0,2.0,0,0,1,0,1,0,0,1,74,15
315,E05001547,Roseworth,Stockton-on-Tees,4355.5,97.6,7207,52.5,47.5,45.0,96.1,3.9,33.8,34.4,53.6,29.9,16.5,21.3,41.0,37.8,2.4,49.2,5.8,31.8,40.9,25.0,34.1,21.5,16.4,39.7,22.3,0,0.0,2.0,0,2.0,0,0,0,0,0,0,0,1,76,15
319,E05001548,Stainsby Hill,Stockton-on-Tees,2012.9,98.3,6072,52.6,47.4,49.0,96.7,3.4,37.1,36.7,58.7,27.0,14.3,18.2,36.5,45.2,1.6,47.2,3.7,26.300000000000004,39.4,26.7,33.9,23.4,18.9,37.3,20.6,0,3.0,2.0,0,1.0,0,0,0,0,0,1,0,1,77,15
326,E05001550,Village (Stockton-on-Tees),,2958.4,97.0,6771,52.6,47.4,43.1,91.9,8.200000000000001,45.0,35.3,65.5,16.9,17.6,18.9,39.7,41.400000000000006,3.1000000000000005,53.0,3.9,19.7,33.3,24.6,42.2,30.3,20.2,31.6,17.9,0,0.0,0.0,0,0.0,0,0,0,0,0,0,0,0,79,15
361,E05010418,Haughton & Springfield,Darlington,3917.7,98.1,6311,51.9,48.1,45.5,96.5,3.5,43.3,35.7,63.7,23.2,13.1,17.0,35.900000000000006,47.2,1.9,51.7,2.8,21.0,34.6,25.9,39.5,31.0,19.3,34.3,15.5,1,0.0,0.0,0,2.0,0,0,0,0,0,0,0,0,88,15
368,E05010420,Hummersknott,Darlington,1308.8,95.8,3701,52.3,47.7,51.2,94.7,5.3,56.6,33.2,86.39999999999999,8.1,5.4,14.1,29.0,56.7,4.1000000000000005,47.0,1.7999999999999998,10.1,19.5,21.7,58.900000000000006,55.6,17.9,14.9,11.6,1,1.0,1.0,0,0.0,1,0,1,0,1,1,0,1,90,15
414,E05010431,Whinfield,Darlington,3351.7,98.1,3837,51.1,48.9,46.4,96.9,3.1,48.7,35.8,73.49999999999999,13.9,12.6,14.7,34.7,50.599999999999994,1.9,51.1,2.6,15.6,27.7,26.8,45.6,38.5,21.200000000000003,27.4,12.9,1,1.0,2.0,0,1.0,1,0,0,0,0,1,0,1,101,15
421,E05009030,Annfield Plain,County Durham,1010.5,98.4,8078,50.5,49.5,46.6,97.6,2.5,37.7,34.4,54.6,21.3,24.1,18.6,40.3,41.0,1.5,49.9,3.5,27.9,36.900000000000006,24.2,38.900000000000006,27.9,18.5,35.1,18.6,0,5.0,1.0,1,3.0,0,0,0,0,0,1,0,1,102,15
426,E05009031,Aycliffe East,County Durham,589.6,99.0,8318,51.9,48.1,44.9,98.4,1.6,39.9,35.7,60.5,26.6,12.9,17.7,36.9,45.3,1.1,51.8,3.3000000000000003,24.4,33.8,24.4,41.7,29.9,19.1,34.1,17.0,0,2.0,3.0,1,4.0,0,0,0,0,0,1,0,1,103,15
434,E05009033,Aycliffe West,County Durham,2604.0,98.7,7754,52.7,47.3,49.2,98.1,2.0,36.2,35.9,44.3,37.7,18.1,20.8,38.7,40.5,1.3,47.1,3.8,27.9,37.8,26.1,36.0,24.4,16.4,39.1,20.1,0,2.0,2.0,1,3.0,0,0,0,0,0,1,0,1,105,15
438,E05009034,Barnard Castle East,County Durham,40.7,98.5,8357,52.6,47.4,46.6,98.3,1.7,50.5,34.2,64.5,15.9,19.6,14.6,31.0,54.30000000000001,1.6,51.2,2.2,15.2,26.700000000000003,23.2,50.099999999999994,47.7,17.7,22.0,12.5,0,3.0,1.0,1,5.0,0,1,1,0,1,1,0,1,106,15
444,E05009035,Barnard Castle West,County Durham,16.8,97.9,8296,49.5,50.5,47.5,97.3,2.7,52.4,35.2,71.5,8.9,19.7,13.4,32.3,54.3,2.0,50.2,2.1999999999999997,12.4,26.1,23.1,50.7,50.5,16.9,20.1,12.4,0,2.0,1.0,1,4.0,0,1,1,0,1,1,0,1,107,15
449,E05009036,Belmont (County Durham),,1553.8,94.0,13624,51.4,48.6,49.4,92.6,7.5,47.5,33.9,61.1,21.0,17.9,15.3,42.7,42.1,6.0,47.599999999999994,2.9,18.6,27.299999999999997,19.7,53.1,37.3,16.0,24.0,22.7,0,0.0,0.0,0,0.0,0,0,1,0,0,0,0,0,108,15
458,E05009038,Bishop Auckland Town,County Durham,1359.9,98.2,7893,51.8,48.2,45.1,97.3,2.5999999999999996,47.3,33.4,68.3,7.4,24.5,16.3,36.6,47.0,1.8,52.2,2.8,19.4,28.6,23.8,47.599999999999994,38.099999999999994,17.3,27.700000000000003,16.8,0,7.0,3.0,1,2.0,0,0,0,0,0,1,0,1,110,15
465,E05009039,Bishop Middleham and Cornforth,County Durham,218.2,98.4,3684,50.3,49.7,47.9,98.0,2.0,40.5,33.8,58.9,23.8,17.3,16.0,36.1,47.9,1.7,49.599999999999994,2.5,25.700000000000003,33.0,24.3,42.7,35.4,17.6,31.200000000000003,16.0,0,1.0,1.0,1,2.0,1,1,0,0,0,1,0,1,111,15
470,E05009040,Blackhalls,County Durham,218.2,98.6,7874,51.2,48.8,50.3,98.0,2.0,36.9,35.2,64.39999999999999,16.3,19.3,14.9,35.7,49.3,1.5000000000000002,46.6,3.0999999999999996,27.9,37.1,22.6,40.3,31.700000000000003,19.700000000000003,28.3,20.2,0,1.0,2.0,1,4.0,0,1,0,0,0,1,0,1,112,15
480,E05009042,Burnopfield and Dipton,County Durham,534.1,98.6,7920,51.8,48.2,41.3,98.1,2.0,49.2,33.3,71.5,16.1,12.5,16.9,38.400000000000006,44.900000000000006,1.4,55.8,2.9,17.400000000000002,27.1,24.4,48.3,40.4,19.9,25.4,14.2,0,1.0,2.0,1,3.0,0,0,0,0,0,1,0,1,114,15
484,E05009043,Chester-le-Street East,County Durham,1302.0,98.2,3448,52.8,47.2,45.3,97.8,2.3000000000000003,53.4,33.2,73.0,4.2,22.8,13.3,34.4,52.2,1.8,52.400000000000006,2.1999999999999997,13.4,25.799999999999997,22.0,52.3,44.3,19.9,22.4,13.5,0,3.0,2.0,1,3.0,1,0,1,0,1,1,0,1,115,15
488,E05009044,Chester-le-Street North,County Durham,2766.5,98.5,3789,51.7,48.3,45.2,98.0,2.0999999999999996,48.5,32.8,69.5,17.5,13.1,16.200000000000003,35.9,48.0,1.4,53.0,1.8,18.700000000000003,31.0,24.800000000000004,44.2,37.2,20.1,28.200000000000003,14.4,0,0.0,0.0,1,1.0,1,0,0,0,0,0,0,0,116,15
492,E05009045,Chester-le-Street South,County Durham,1589.0,97.8,7268,51.3,48.7,43.7,96.9,3.2,50.6,33.1,76.0,14.2,9.7,15.6,33.8,50.50000000000001,2.3,53.8,2.6,16.3,24.0,25.1,50.900000000000006,44.6,20.9,21.5,13.1,0,0.0,0.0,1,0.0,0,0,1,0,1,0,0,0,117,15
520,E05009050,Coundon,County Durham,307.2,98.8,4353,50.0,50.0,45.9,98.5,1.6,36.7,34.4,53.7,26.1,20.2,18.5,38.6,42.9,1.3,49.8,4.4,28.9,38.2,24.6,37.2,30.0,15.8,35.3,18.799999999999997,0,0.0,1.0,1,2.0,1,1,0,0,0,0,0,1,122,15
534,E05009053,Crook,County Durham,689.0,98.8,12333,51.6,48.4,45.1,98.3,1.6,43.9,32.4,62.50000000000001,21.3,16.2,18.2,37.7,44.1,1.2000000000000002,51.8,3.0999999999999996,23.8,33.2,24.299999999999997,42.5,33.3,19.1,31.0,16.5,0,1.0,4.0,1,4.0,0,0,0,0,0,1,0,1,125,15
540,E05009054,Dawdon,County Durham,2066.3,98.4,8723,50.6,49.4,44.5,97.3,2.7,39.6,34.0,58.2,20.6,21.2,19.8,41.5,38.7,1.6,51.8,3.7,26.4,37.0,24.9,38.0,28.5,20.6,31.299999999999997,19.6,0,2.0,4.0,1,3.0,0,0,0,0,0,1,0,1,126,15
553,E05009057,Deneside,County Durham,4283.2,99.1,6964,52.6,47.4,52.0,98.3,1.7,32.9,34.9,54.8,31.8,13.4,17.5,36.8,45.7,0.8999999999999999,44.8,3.1999999999999997,32.2,42.0,24.9,33.0,22.5,19.700000000000003,36.400000000000006,21.4,0,2.0,2.0,1,2.0,0,0,0,0,0,1,0,1,129,15
562,E05009059,Easington,County Durham,335.1,99.0,7641,51.2,48.8,47.7,98.5,1.5,39.1,34.4,62.6,19.3,18.1,16.8,38.9,44.3,1.0,49.0,3.4,26.6,36.5,22.4,41.1,31.9,20.3,27.799999999999997,20.1,0,0.0,1.0,1,2.0,0,0,0,0,0,0,0,1,131,15
571,E05009062,Evenwood,County Durham,59.2,98.9,8059,50.9,49.1,44.8,98.7,1.2,43.8,36.5,70.99999999999999,13.3,15.8,14.8,33.9,51.3,1.0,52.8,2.4,19.7,32.9,24.0,43.0,39.2,17.0,29.2,14.6,0,3.0,1.0,1,8.0,0,1,0,0,0,1,0,1,134,15
577,E05009063,Ferryhill,County Durham,557.7,98.5,11044,49.9,50.1,47.2,98.1,1.8,39.8,35.6,54.1,22.9,23.0,16.7,37.5,45.7,1.5000000000000002,49.3,3.5,24.6,35.5,24.8,39.8,28.799999999999997,19.200000000000003,33.7,18.3,0,1.0,2.0,1,5.0,0,0,0,0,0,1,0,1,135,15
586,E05009065,Horden,County Durham,1516.5,98.6,7203,51.9,48.1,51.6,98.1,1.9,29.0,35.0,50.6,24.3,25.0,17.6,38.4,44.0,1.3,43.3,5.0,36.099999999999994,45.0,23.7,31.3,21.6,17.9,35.7,24.9,0,2.0,1.0,1,3.0,0,0,0,0,0,1,0,1,137,15
590,E05009066,Lanchester,County Durham,60.8,98.5,7636,51.3,48.7,45.8,98.0,1.9,50.7,34.2,76.6,10.8,12.6,16.799999999999997,33.1,50.0,1.5000000000000002,51.8,2.3,15.0,25.4,21.1,53.6,48.5,17.299999999999997,21.799999999999997,12.5,0,3.0,1.0,1,4.0,0,1,1,0,1,1,0,1,138,15
596,E05009067,Leadgate and Medomsley,County Durham,351.0,99.0,8638,51.1,48.9,45.3,98.6,1.2999999999999998,45.2,34.6,68.4,16.6,15.0,16.1,36.0,47.8,0.8999999999999999,52.2,2.6,20.2,30.200000000000003,23.4,46.5,38.7,18.1,28.4,14.9,0,4.0,1.0,1,4.0,0,0,0,0,0,1,0,1,139,15
600,E05009068,Lumley,County Durham,449.6,98.4,7276,51.8,48.2,45.9,98.0,2.0,45.0,35.1,68.69999999999999,19.8,11.6,16.4,36.0,47.8,1.5000000000000002,51.2,2.9,19.9,29.6,23.8,46.5,40.7,19.2,24.1,16.0,0,1.0,2.0,1,4.0,0,0,0,0,0,1,0,1,140,15
607,E05009069,Murton,County Durham,695.6,98.7,7616,51.1,48.9,45.3,98.1,1.9,40.5,34.4,58.0,24.9,17.1,17.9,40.5,41.6,1.2,51.5,3.1,25.1,35.4,25.5,39.0,27.6,21.299999999999997,33.2,17.799999999999997,0,1.0,2.0,1,2.0,0,0,0,0,0,1,0,1,141,15
617,E05009072,Passfield,County Durham,1961.3,98.4,4539,51.1,48.9,47.5,97.7,2.3,44.2,34.0,68.39999999999999,21.2,10.5,15.0,37.099999999999994,47.8,1.6,49.4,3.1,21.8,30.0,25.4,44.599999999999994,36.0,20.9,25.700000000000003,17.3,0,0.0,0.0,1,1.0,1,0,0,0,0,0,0,0,144,15
628,E05009075,Peterlee West,County Durham,3215.4,99.0,8073,52.2,47.8,45.0,98.4,1.6,40.6,33.7,59.3,23.6,17.2,19.9,41.7,38.5,0.9,50.9,4.0,25.7,35.7,25.9,38.4,26.200000000000003,19.7,34.8,19.3,0,0.0,1.0,1,4.0,0,0,0,0,0,0,0,1,147,15
646,E05009079,Sherburn,County Durham,302.3,98.7,8490,51.3,48.7,42.1,98.2,1.7,44.9,34.5,66.49999999999999,21.3,12.3,15.9,38.400000000000006,45.8,1.3000000000000005,55.1,2.8,20.5,29.8,22.2,48.0,39.7,19.6,26.8,13.8,0,1.0,2.0,1,3.0,0,1,0,0,0,1,0,1,151,15
651,E05009080,Shildon and Dene Valley,County Durham,728.3,98.4,13497,50.0,50.0,46.6,98.2,1.8000000000000005,38.2,35.1,56.9,21.8,21.3,18.4,39.4,42.1,1.7,49.4,4.0,26.700000000000003,36.6,25.6,37.8,27.4,17.4,35.6,19.700000000000003,0,4.0,3.0,1,5.0,0,0,0,0,0,1,0,1,152,15
657,E05009081,Shotton and South Hetton,County Durham,421.7,98.6,9328,51.4,48.6,42.8,97.7,2.4,39.8,33.9,60.900000000000006,24.0,15.1,19.1,41.7,39.2,1.3000000000000005,54.3,3.0,26.299999999999997,36.6,24.1,39.400000000000006,29.0,19.7,31.8,19.5,0,4.0,3.0,1,3.0,0,0,0,0,0,1,0,1,153,15
667,E05009083,Stanley (County Durham),,2239.9,98.8,8745,50.8,49.2,47.8,98.4,1.6,35.4,35.1,48.7,34.7,16.5,17.700000000000003,38.3,44.0,1.2000000000000002,48.1,4.2,29.5,40.2,26.500000000000004,33.2,25.299999999999997,17.0,37.0,20.8,0,0.0,0.0,0,0.0,0,0,0,0,0,0,0,0,155,15
673,E05009084,Tanfield,County Durham,533.3,98.8,7993,50.7,49.3,42.1,98.1,1.8,45.5,35.0,65.3,17.2,17.5,17.2,38.0,44.9,1.3000000000000005,54.7,3.3,19.5,31.2,25.5,43.4,34.6,19.3,31.4,14.7,0,2.0,4.0,1,3.0,0,0,0,0,0,1,0,1,156,15
680,E05009085,Tow Law,County Durham,186.9,98.9,4642,51.2,48.8,43.7,98.8,1.2,41.0,35.0,62.3,19.0,18.6,17.6,39.6,42.7,1.1,52.6,3.8,24.0,33.1,25.4,41.5,33.599999999999994,17.2,31.799999999999997,17.5,0,0.0,1.0,1,4.0,1,1,0,0,0,0,0,1,157,15
