index,wardcode,ward,Local_Authority_D,pop_density_sqrkilometer,Pborn_Europe,total_population,Ptotal_populationF,Ptotal_populationM,PEconomicallyInactive,Pwhite,Pother_ethnic,Phousehold_notdeprived,Phousehold_deprived1D,PhouseOwned,PhouseSocialRented,PhousePrivateRented,P0to15_age,P16to49_age,P50over_age,Pborn_outsideEurope,Pinemployment,Punemployment,Phousehold_D2ormore,Presi_0toL1quali,Presi_L2toApprequali,Presi_L3toL4quali,PL1toL9_NS,PL10toL11_7_NS,PL12to13NS,PL14to15NS,air_score_ward,GP_unique_name_count,PH_unique_name_count,Uni_score_ward,PriS_unique_name_count,small_communities,rural_communites,majorityL3L4q,majorityP16to49_age,dnone50,GP_above1,VeryGoodhealth,PH_above1,point,ball
16555,E05012909,Sewell,Norwich,7685.2,93.8,10352,49.9,50.1,28.6,90.4,9.6,51.7,31.9,49.1,15.5,35.4,15.4,58.4,26.200000000000003,6.2,67.69999999999999,3.7,16.4,23.9,20.6,55.5,43.0,17.200000000000003,26.700000000000003,13.2,1,2.0,1.0,1,5.0,0,0,1,1,1,1,0,1,3821,7
16559,E05012910,Thorpe Hamlet,Norwich,3877.4,87.0,9688,46.9,53.1,32.3,85.7,14.3,53.2,31.2,37.6,18.6,43.8,9.8,58.89999999999999,31.200000000000003,12.9,63.3,4.4,15.5,17.9,17.8,64.2,49.4,15.7,19.8,15.1,1,1.0,2.0,2,2.0,0,0,1,1,1,1,0,1,3822,7
16566,E05012911,Town Close,Norwich,5857.8,88.9,10199,52.1,47.9,38.3,84.8,15.2,50.8,32.5,43.10000000000001,23.3,33.6,12.6,53.3,34.1,11.1,57.6,4.1,16.7,19.2,15.499999999999998,65.3,47.7,13.8,19.5,19.0,1,3.0,4.0,1,1.0,0,0,1,1,1,1,0,1,3823,7
16795,E05007117,Alexandra (Ipswich),,5656.2,87.1,10692,47.8,52.2,28.5,77.4,22.5,48.6,32.7,39.4,15.8,44.9,16.5,56.9,26.700000000000003,12.9,66.4,5.1000000000000005,18.700000000000003,27.4,20.1,52.5,41.2,16.4,26.799999999999997,15.5,0,0.0,0.0,0,0.0,0,0,1,1,0,0,0,0,3876,7
17050,E05013964,St Peters (St Albans),,7275.8,87.6,8445,49.8,50.2,22.6,82.7,17.4,66.7,24.1,48.5,13.0,38.4,17.1,58.900000000000006,24.1,12.4,74.39999999999999,3.1,9.2,11.6,11.2,77.1,68.6,11.1,11.6,8.8,0,0.0,0.0,0,0.0,0,0,1,1,1,0,1,0,3935,7
17080,E05011062,Hatfield East,Welwyn Hatfield,765.9,83.0,8107,48.9,51.1,32.4,71.9,28.2,49.0,35.2,47.1,26.0,26.9,18.0,52.099999999999994,30.1,17.0,63.7,4.0,15.9,26.0,19.4,54.599999999999994,41.9,15.6,24.7,18.0,0,1.0,0.0,1,3.0,0,0,1,1,0,1,1,0,3942,7
17651,E09000001,City of London (Local Authority),,2975.0,73.0,8583,45.0,55.0,29.1,69.4,30.6,59.8,31.5,36.8,14.9,48.3,6.800000000000001,60.400000000000006,32.800000000000004,27.1,66.9,4.1,8.799999999999999,9.4,7.6,83.0,70.7,7.1000000000000005,6.800000000000001,15.5,0,0.0,0.0,0,0.0,0,0,1,1,1,0,1,0,4069,7
17758,E05013631,Childs Hill,Barnet,6692.5,68.8,19629,51.5,48.5,35.8,58.2,41.8,49.3,32.8,44.1,9.2,46.6,19.299999999999997,49.5,31.1,31.0,59.8,4.3,17.9,20.2,14.6,65.3,55.7,11.4,12.6,20.4,0,4.0,5.0,0,5.0,0,0,1,0,0,1,1,1,4092,7
17765,E05013633,Colindale South,Barnet,12683.3,62.7,19413,50.5,49.5,30.9,37.3,62.7,50.3,32.2,38.8,17.7,43.5,19.1,61.900000000000006,19.0,37.2,63.3,5.800000000000001,17.6,21.700000000000003,15.0,63.400000000000006,49.5,12.0,14.6,23.9,0,2.0,2.0,0,1.0,0,0,1,1,1,1,1,1,4094,7
17800,E05013639,Finchley Church End,Barnet,6282.5,74.2,18840,52.4,47.6,35.1,62.1,37.900000000000006,53.0,32.1,57.9,4.7,37.4,19.3,45.8,35.0,25.9,60.4,4.3999999999999995,14.8,18.5,14.3,67.2,60.599999999999994,11.5,10.7,17.1,0,5.0,2.0,0,5.0,0,0,1,0,1,1,1,1,4100,7
17841,E05013648,West Finchley,Barnet,7963.4,70.7,19430,51.5,48.5,33.3,55.7,44.3,51.9,32.7,52.9,5.9,41.2,19.7,48.9,31.3,29.299999999999997,62.2,4.5,15.4,19.2,14.000000000000002,66.8,58.0,11.8,12.9,17.3,0,12.0,7.0,0,6.0,0,0,1,0,1,1,1,1,4109,7
17941,E05013498,Brondesbury Park,Brent,7766.3,70.3,13435,51.2,48.8,34.2,53.6,46.4,46.4,31.9,43.1,21.1,35.8,16.5,52.2,31.3,29.7,60.5,5.3,21.7,22.700000000000003,14.5,62.7,52.7,11.0,15.0,21.3,0,1.0,1.0,0,3.0,0,0,1,1,0,1,1,1,4132,7
17947,E05013499,Cricklewood & Mapesbury,Brent,11378.1,68.7,14149,50.9,49.1,33.7,48.9,51.2,40.7,35.1,34.2,20.7,45.1,17.0,54.7,28.3,31.3,61.4,5.0,24.200000000000003,27.1,15.0,57.9,47.0,11.8,19.799999999999997,21.4,0,4.0,1.0,0,2.0,0,0,1,1,0,1,1,1,4133,7
18011,E05013987,Beckenham Town & Copers Cope,Bromley,5439.6,84.5,16363,52.1,47.9,30.7,74.4,25.6,59.2,30.2,58.1,8.6,33.3,16.1,49.2,34.6,15.499999999999998,65.5,3.8,10.6,16.5,15.8,67.7,63.8,14.9,11.4,9.9,1,3.0,4.0,0,3.0,0,0,1,0,1,1,1,1,4152,7
18027,E05013991,Bromley Town,Bromley,4608.2,81.1,15400,51.2,48.8,30.6,70.2,29.8,59.1,29.0,58.00000000000001,9.5,32.6,18.799999999999997,50.099999999999994,30.9,18.9,66.0,3.4,12.0,16.9,16.599999999999998,66.5,60.400000000000006,15.0,11.9,12.8,1,12.0,3.0,0,0.0,0,0,1,1,1,1,1,1,4156,7
18044,E05013995,Crystal Palace & Anerley,Bromley,5944.9,81.6,12029,52.8,47.2,27.5,60.5,39.50000000000001,50.1,31.0,38.2,29.4,32.4,17.5,57.0,25.5,18.3,67.4,5.1000000000000005,18.9,20.799999999999997,15.1,64.1,53.599999999999994,13.7,17.3,15.4,1,2.0,2.0,0,1.0,0,0,1,1,1,1,1,1,4160,7
18072,E05014002,Penge & Cator,Bromley,6188.9,83.1,18909,52.7,47.3,29.5,63.1,36.8,50.0,31.7,47.8,28.3,23.9,19.4,51.0,29.6,16.900000000000002,65.9,4.6,18.3,21.5,16.1,62.400000000000006,53.8,15.0,16.3,14.8,1,6.0,4.0,0,6.0,0,0,1,1,0,1,1,1,4167,7
18108,E05013655,Camden Town,Camden,10562.1,72.7,6389,50.6,49.4,37.2,57.5,42.5,44.8,31.8,23.2,38.4,38.5,13.2,61.3,25.4,27.3,56.5,6.199999999999999,23.5,18.4,12.4,69.2,49.39999999999999,10.1,13.6,26.9,0,0.0,3.0,1,2.0,0,0,1,1,0,0,1,1,4177,7
18112,E05013656,Fortune Green,Camden,11206.0,74.3,11410,52.0,48.0,29.1,63.9,36.0,51.7,30.2,39.2,17.7,43.2,16.2,57.2,26.5,25.7,66.89999999999999,4.1,18.1,14.7,10.7,74.6,62.400000000000006,9.5,11.4,16.6,0,2.0,3.0,1,1.0,0,0,1,1,1,1,1,1,4178,7
18130,E05013662,Holborn & Covent Garden,Camden,9340.8,69.4,10361,49.6,50.4,40.6,52.8,47.2,44.0,33.1,19.9,45.7,34.4,11.9,57.7,30.4,30.5,53.900000000000006,5.4,22.9,18.8,12.8,68.39999999999999,48.0,9.4,13.6,29.1,0,6.0,7.0,2,4.0,0,0,1,1,0,1,1,1,4184,7
18158,E05013671,West Hampstead,Camden,13766.7,73.19999999999999,11162,52.4,47.6,28.1,61.9,38.2,52.1,29.2,30.6,22.9,46.5,13.599999999999998,62.7,23.59999999999999,26.9,67.6,4.3,18.7,13.6,10.4,76.0,63.0,9.0,10.6,17.299999999999997,0,1.0,3.0,1,1.0,0,0,1,1,1,1,1,1,4193,7
18172,E05011463,Addiscombe West,Croydon,12068.5,73.2,16208,51.3,48.7,29.1,47.0,53.0,48.6,34.0,44.50000000000001,15.4,40.2,20.2,53.599999999999994,26.300000000000004,26.700000000000003,66.1,4.7,17.400000000000002,23.1,17.0,60.0,50.6,15.0,18.2,16.1,0,2.0,2.0,0,4.0,0,0,1,1,0,1,1,1,4195,7
18193,E05011468,Fairfield (Croydon),,10456.6,68.89999999999999,15345,49.8,50.2,23.1,43.9,56.0,49.9,33.3,25.499999999999996,16.6,57.9,18.0,66.19999999999999,15.9,30.9,71.0,5.9,16.7,19.0,15.0,65.89999999999999,52.7,13.6,17.3,16.4,0,0.0,0.0,0,0.0,0,0,1,1,0,0,1,0,4200,7
18267,E05011484,South Croydon,Croydon,4580.0,78.8,18064,51.3,48.7,28.4,56.2,43.8,52.4,32.8,52.8,11.4,35.8,20.0,52.2,27.7,21.1,67.2,4.5,14.8,19.8,17.5,62.6,54.6,15.5,15.4,14.5,0,3.0,2.0,0,5.0,0,0,1,1,1,1,1,1,4216,7
18302,E05013520,Ealing Broadway,Ealing,7952.7,71.80000000000001,13918,50.8,49.2,29.6,60.7,39.4,56.4,30.7,39.9,10.9,49.2,15.5,55.0,29.499999999999996,28.2,66.0,4.4,13.0,13.3,11.0,75.60000000000001,63.599999999999994,11.5,10.3,14.8,0,6.0,4.0,1,1.0,0,0,1,1,1,1,1,1,4224,7
18306,E05013521,Ealing Common,Ealing,6681.6,75.5,15945,50.9,49.1,31.3,62.4,37.6,53.6,31.8,45.1,14.5,40.3,14.7,54.1,31.2,24.6,63.7,5.0,14.6,16.2,12.6,71.2,59.2,12.1,11.7,17.0,0,1.0,0.0,2,1.0,0,0,1,1,1,1,1,0,4225,7
18311,E05013522,East Acton,Ealing,8651.4,69.6,15210,51.4,48.6,32.2,48.7,51.400000000000006,44.9,35.1,35.5,24.5,40.0,18.4,56.2,25.4,30.4,61.8,5.8999999999999995,20.0,23.0,16.2,60.8,46.2,14.1,18.0,21.7,0,1.0,2.0,1,3.0,0,0,1,1,0,1,1,1,4226,7
18322,E05013524,Hanger Hill,Ealing,4979.0,66.8,17044,50.4,49.6,35.4,51.1,49.0,54.6,32.4,52.3,5.8,41.9,19.5,49.6,30.7,33.2,60.6,4.0,13.0,17.3,13.499999999999998,69.2,58.599999999999994,11.5,12.4,17.5,0,3.0,2.0,1,4.0,0,0,1,0,1,1,1,1,4228,7
18328,E05013525,Hanwell Broadway,Ealing,8240.4,78.6,15290,52.1,47.9,32.0,60.5,39.5,48.9,31.6,47.8,19.7,32.5,20.700000000000003,51.099999999999994,28.2,21.4,62.8,5.2,19.6,21.7,16.3,61.900000000000006,51.8,13.6,16.1,18.5,0,3.0,3.0,1,4.0,0,0,1,1,0,1,1,1,4229,7
18335,E05013527,North Acton,Ealing,4468.9,68.6,19043,50.7,49.3,37.7,51.8,48.3,45.7,35.5,37.2,17.0,45.7,16.0,60.2,23.9,31.40000000000001,56.0,6.300000000000001,18.9,19.799999999999997,14.3,65.8,43.4,12.3,14.6,29.7,0,2.0,5.0,1,2.0,0,0,1,1,0,1,1,1,4231,7
18381,E05013536,South Acton,Ealing,12804.3,72.1,16822,51.8,48.2,31.0,52.6,47.400000000000006,47.5,32.0,37.400000000000006,30.0,32.6,18.8,56.3,24.9,28.0,63.400000000000006,5.5,20.5,21.0,14.7,64.3,50.99999999999999,12.3,16.4,20.299999999999997,0,7.0,5.0,1,3.0,0,0,1,1,0,1,1,1,4240,7
18390,E05013540,Southfield,Ealing,10881.8,78.0,16475,52.7,47.3,27.7,71.1,28.799999999999997,63.5,25.9,54.5,10.8,34.8,17.900000000000002,52.2,30.000000000000004,22.0,68.0,4.2,10.6,12.0,10.8,77.2,66.3,10.9,10.4,12.4,0,3.0,2.0,1,1.0,0,0,1,1,1,1,1,1,4244,7
18394,E05013541,Walpole,Ealing,9455.9,78.7,14756,50.8,49.2,29.3,67.2,32.8,55.5,29.3,52.4,12.3,35.3,17.8,50.8,31.3,21.3,65.8,5.0,15.2,16.5,12.0,71.5,62.5,12.2,11.2,14.2,0,5.0,4.0,1,0.0,0,0,1,1,1,1,1,1,4245,7
18466,E05013686,New Southgate,Enfield,10966.0,81.5,11907,51.0,49.0,31.0,60.4,39.6,45.7,35.2,48.8,13.9,37.3,18.9,52.8,28.3,18.5,64.1,4.8,19.2,25.799999999999997,16.6,57.5,49.8,13.5,19.2,17.4,0,1.0,2.0,1,3.0,0,0,1,1,0,1,1,1,4260,7
18478,E05013688,Palmers Green,Enfield,7458.0,86.8,11014,51.1,48.9,33.2,68.1,31.9,48.2,33.6,55.7,6.5,37.9,18.0,47.900000000000006,34.0,13.2,62.0,4.800000000000001,18.1,24.700000000000003,16.2,59.2,54.4,12.8,16.3,16.6,0,3.0,4.0,1,2.0,0,0,1,0,0,1,1,1,4262,7
18531,E05014073,Blackheath Westcombe,Greenwich,5605.5,85.0,15035,52.3,47.7,32.3,76.7,23.3,57.9,27.9,53.8,20.7,25.5,18.2,47.400000000000006,34.300000000000004,15.1,64.2,3.5,14.2,14.7,11.7,73.5,66.0,10.7,11.4,12.0,0,2.0,3.0,1,2.0,0,0,1,0,1,1,1,1,4272,7
18546,E05014076,East Greenwich,Greenwich,12892.9,79.1,14480,51.1,48.9,23.9,64.7,35.3,58.6,27.5,45.2,28.8,26.0,17.200000000000003,61.3,21.4,20.9,71.7,4.5,14.0,15.0,11.0,73.8,61.4,10.9,12.5,15.1,0,3.0,2.0,2,4.0,0,0,1,1,1,1,1,1,4275,7
18564,E05014080,Greenwich Creekside,Greenwich,16006.0,73.7,10999,52.3,47.7,26.3,55.2,44.8,61.2,25.4,28.8,33.6,37.5,15.9,68.8,15.2,26.199999999999996,68.1,5.7,13.3,13.6,11.0,75.4,55.400000000000006,9.6,12.0,23.1,0,0.0,1.0,1,1.0,0,0,1,1,1,0,1,1,4279,7
18569,E05014081,Greenwich Park,Greenwich,5198.4,79.5,10554,51.6,48.4,28.6,66.4,33.6,58.1,28.4,42.6,28.1,29.2,15.9,59.2,24.9,20.4,66.39999999999999,4.9,13.400000000000002,14.7,10.9,74.39999999999999,59.00000000000001,10.3,11.8,18.9,0,4.0,2.0,1,2.0,0,0,1,1,1,1,1,1,4280,7
18573,E05014082,Greenwich Peninsula,Greenwich,5043.1,70.69999999999999,11417,50.5,49.5,19.4,52.0,48.0,65.0,25.3,39.7,20.8,39.4,17.9,71.9,10.2,29.5,75.5,5.1,9.7,11.1,9.7,79.2,62.3,10.1,11.4,16.2,0,1.0,4.0,2,1.0,0,0,1,1,1,1,1,1,4281,7
18585,E05014084,Kidbrooke Village & Sutcliffe,Greenwich,4737.7,74.60000000000001,6105,52.7,47.3,26.6,58.6,41.400000000000006,59.0,27.4,43.400000000000006,20.4,36.1,18.6,59.5,22.0,25.4,68.7,4.8,13.7,18.1,12.3,69.6,59.0,12.4,13.1,15.4,0,0.0,1.0,1,2.0,0,0,1,1,1,0,1,1,4283,7
18620,E05014091,West Thamesmead,Greenwich,5786.2,71.2,11815,46.2,53.8,34.6,39.4,60.6,44.3,34.9,34.199999999999996,25.4,40.4,22.2,56.9,20.7,28.700000000000003,58.0,7.4,20.8,25.4,20.1,54.5,39.3,14.0,23.9,22.8,0,4.0,3.0,1,2.0,0,0,1,1,0,1,1,1,4290,7
18624,E05014092,Woolwich Arsenal,Greenwich,12350.7,69.3,12100,50.7,49.3,21.2,50.0,50.0,57.3,29.2,29.3,25.2,45.5,15.3,68.0,16.7,30.8,73.1,5.800000000000001,13.4,16.4,12.3,71.2,55.900000000000006,12.3,16.1,15.8,0,6.0,7.0,1,0.0,0,0,1,1,1,1,1,1,4291,7
18641,E05009369,Clissold,Hackney,12445.6,82.60000000000001,12581,53.4,46.6,26.0,63.1,36.9,52.1,30.0,38.7,32.2,29.1,17.1,57.7,25.2,17.400000000000002,69.7,4.3,18.0,16.7,11.400000000000002,71.9,61.400000000000006,9.8,12.9,15.8,0,3.0,2.0,0,4.0,0,0,1,1,1,1,1,1,4296,7
18644,E05009370,Dalston,Hackney,16006.0,77.80000000000001,8880,50.4,49.6,21.8,58.7,41.3,55.3,28.7,30.1,27.0,43.0,12.5,68.8,18.6,22.200000000000003,73.2,5.0,16.1,13.8,9.8,76.4,63.599999999999994,9.9,11.8,14.7,0,1.0,4.0,0,3.0,0,0,1,1,1,1,1,1,4297,7
18647,E05009371,De Beauvoir,Hackney,15495.4,77.6,9195,51.7,48.3,25.6,60.2,39.8,52.3,30.2,33.4,33.6,33.0,16.4,62.3,21.3,22.4,69.80000000000001,4.6,17.4,16.9,10.4,72.60000000000001,62.3,9.3,12.8,15.5,0,1.0,0.0,0,2.0,0,0,1,1,1,1,1,0,4298,7
18668,E05009377,Hoxton East & Shoreditch,Hackney,11521.4,72.8,11768,51.1,48.9,27.9,51.8,48.2,50.1,31.4,19.3,40.0,40.6,13.6,67.30000000000001,18.9,27.200000000000003,66.4,5.6000000000000005,18.5,19.1,11.8,69.0,53.599999999999994,9.6,14.8,22.0,0,12.0,3.0,0,3.0,0,0,1,1,1,1,1,1,4304,7
18671,E05009378,Hoxton West,Hackney,16006.0,72.5,13752,51.6,48.4,29.4,51.6,48.3,49.7,30.9,22.7,43.8,33.5,14.099999999999998,66.69999999999999,19.200000000000003,27.5,65.1,5.5,19.3,19.4,12.2,68.39999999999999,51.1,10.1,15.1,23.7,0,2.0,2.0,0,2.0,0,0,1,1,0,1,1,1,4305,7
18682,E05009381,London Fields,Hackney,12462.7,78.3,12682,51.7,48.3,29.3,54.7,45.3,47.2,29.7,28.700000000000003,41.9,29.4,15.2,58.7,26.1,21.6,65.0,5.6000000000000005,23.1,20.8,11.7,67.5,55.2,10.7,14.5,19.5,0,3.0,4.0,0,3.0,0,0,1,1,0,1,1,1,4308,7
18711,E05013735,Brook Green,Hammersmith and Fulham,11848.3,74.0,8250,53.2,46.8,31.7,67.7,32.2,55.5,30.4,36.0,20.3,43.7,15.3,56.5,28.199999999999996,25.9,64.0,4.3,14.2,11.6,10.4,78.0,61.599999999999994,9.7,10.4,18.200000000000003,0,4.0,2.0,0,2.0,0,0,1,1,1,1,1,1,4317,7
18722,E05013738,Fulham Reach,Hammersmith and Fulham,15479.6,74.8,12167,52.4,47.6,32.8,65.6,34.400000000000006,51.4,31.5,33.8,29.9,36.2,12.3,61.2,26.499999999999996,25.199999999999996,62.9,4.3,17.2,16.5,11.3,72.3,53.99999999999999,11.4,12.8,21.9,0,3.0,1.0,0,2.0,0,0,1,1,1,1,1,1,4320,7
18728,E05013740,Grove,Hammersmith and Fulham,14173.7,76.8,7250,52.2,47.8,28.6,69.7,30.2,56.0,29.9,40.1,23.5,36.4,16.200000000000003,54.9,28.9,23.2,66.9,4.5,14.1,15.0,11.2,73.8,63.1,10.3,10.6,15.9,0,1.0,1.0,0,3.0,0,0,1,1,1,1,1,1,4322,7
18743,E05013745,Parsons Green & Sandford,Hammersmith and Fulham,10537.2,78.3,7728,52.7,47.3,30.6,77.6,22.3,66.1,23.3,49.8,16.2,33.9,19.5,52.5,28.0,21.699999999999996,65.89999999999999,3.5,10.6,11.3,10.0,78.69999999999999,67.9,8.6,8.9,14.6,0,12.0,1.0,0,2.0,0,0,1,1,1,1,1,1,4327,7
18787,E05013588,Crouch End,Haringey,8264.1,85.3,13040,52.5,47.5,26.4,76.5,23.499999999999996,57.1,30.4,51.0,13.3,35.7,16.8,50.2,32.9,14.7,69.8,3.9,12.6,11.5,9.9,78.5,70.3,9.8,9.2,10.8,0,4.0,5.0,0,3.0,0,0,1,1,1,1,1,1,4339,7
18794,E05013590,Harringay,Haringey,9187.7,81.19999999999999,14567,50.3,49.7,25.7,65.3,34.7,42.9,34.9,37.8,12.0,50.2,14.1,62.3,23.6,18.8,68.6,5.6,22.2,22.1,12.9,65.0,52.8,12.9,17.9,16.5,0,4.0,5.0,0,3.0,0,0,1,1,0,1,1,1,4341,7
18879,E05013547,Harrow on the Hill,Harrow,3165.1,66.6,10786,47.7,52.3,36.6,43.2,56.9,51.0,33.2,49.9,13.4,36.8,20.3,50.900000000000006,28.8,33.5,58.7,4.8,15.8,20.7,17.8,61.5,51.89999999999999,11.2,13.0,23.9,0,2.0,3.0,0,3.0,0,0,1,1,1,1,1,1,4362,7
19089,E05013572,Hillingdon West,Hillingdon,4848.4,75.39999999999999,9690,51.3,48.7,31.3,52.9,46.9,53.4,30.6,55.9,14.5,29.7,20.8,52.6,26.6,24.6,63.7,4.9,16.1,22.1,18.0,59.8,49.9,16.7,15.6,17.8,1,0.0,1.0,1,2.0,0,0,1,1,1,0,1,1,4407,7
19127,E05013579,South Ruislip,Hillingdon,2497.8,81.6,16838,50.5,49.5,30.9,60.6,39.4,51.9,33.3,68.7,8.5,22.9,21.1,48.2,30.6,18.3,65.3,3.7,14.9,23.9,20.4,55.8,49.9,19.4,17.200000000000003,13.6,1,4.0,1.0,1,6.0,0,0,1,0,1,1,1,1,4414,7
19134,E05013580,Uxbridge,Hillingdon,4224.4,75.8,17962,49.8,50.2,40.7,54.4,45.7,47.0,34.2,51.1,19.5,29.4,17.0,57.0,25.999999999999996,24.300000000000004,53.1,6.0,18.9,21.3,17.0,61.7,39.8,13.7,14.9,31.700000000000003,1,5.0,4.0,1,4.0,0,0,1,1,0,1,1,1,4415,7
19169,E05013608,Brentford West,Hounslow,5492.5,80.39999999999999,7879,51.0,49.0,30.2,67.2,32.7,52.2,32.2,52.3,18.3,29.3,19.0,50.1,30.8,19.7,65.3,4.5,15.6,20.0,15.7,64.2,55.8,13.9,14.9,15.5,0,0.0,2.0,0,2.0,0,0,1,1,1,0,1,1,4422,7
19176,E05013609,Chiswick Gunnersbury,Hounslow,4670.4,75.0,12697,50.8,49.2,33.4,68.6,31.4,57.6,29.0,47.10000000000001,14.4,38.5,16.0,51.5,32.400000000000006,25.1,62.3,4.2,13.4,14.5,12.999999999999998,72.5,62.900000000000006,11.2,10.8,15.2,0,3.0,7.0,0,4.0,0,0,1,1,1,1,1,1,4423,7
19180,E05013610,Chiswick Homefields,Hounslow,4614.1,79.1,13740,51.5,48.5,34.1,74.2,25.799999999999997,62.4,27.5,54.6,15.2,30.3,17.9,46.6,35.5,20.800000000000004,62.8,3.1999999999999997,10.2,13.9,12.5,73.6,65.8,10.5,9.9,13.8,0,3.0,3.0,0,1.0,0,0,1,0,1,1,1,1,4424,7
19185,E05013611,Chiswick Riverside,Hounslow,9481.8,80.1,10301,51.0,49.0,30.6,73.1,26.9,60.5,27.2,52.8,15.9,31.4,18.9,48.8,32.300000000000004,19.9,65.8,3.5999999999999996,12.2,13.6,12.3,74.3,66.6,10.0,10.3,13.1,0,1.0,1.0,0,3.0,0,0,1,0,1,1,1,1,4425,7
19250,E05013626,Osterley & Spring Grove,Hounslow,2327.2,68.5,14660,50.6,49.4,31.0,42.7,57.3,52.6,33.5,58.2,6.7,35.1,18.7,51.1,30.1,31.700000000000003,64.3,4.7,13.9,19.2,15.500000000000002,65.2,54.5,14.9,14.7,15.9,0,3.0,4.0,0,1.0,0,0,1,1,1,1,1,1,4440,7
19257,E05013627,Syon & Brentford Lock,Hounslow,5719.6,74.4,12948,51.3,48.7,31.0,57.5,42.5,49.9,30.6,45.6,25.0,29.4,19.6,53.8,26.6,25.6,63.9,5.1,19.5,22.8,15.2,62.0,53.0,13.7,16.299999999999997,16.9,0,4.0,1.0,0,2.0,0,0,1,1,0,1,1,1,4441,7
19262,E05013697,Arsenal,Islington,16006.0,79.89999999999999,13125,51.1,48.9,24.7,63.3,36.7,53.9,29.6,33.7,31.3,35.0,16.8,63.2,20.0,20.1,70.4,4.8999999999999995,16.499999999999996,15.7,9.7,74.60000000000001,62.7,10.0,11.3,16.0,0,2.0,1.0,2,2.0,0,0,1,1,1,1,1,1,4442,7
19266,E05013698,Barnsbury,Islington,13010.0,79.5,11709,51.4,48.6,29.4,71.2,28.800000000000004,54.6,26.8,32.1,34.9,33.0,13.7,58.2,28.1,20.5,65.6,5.0,18.6,17.4,11.0,71.5,62.3,9.4,11.3,17.0,0,1.0,4.0,1,2.0,0,0,1,1,1,1,1,1,4443,7
19270,E05013699,Bunhill,Islington,13207.1,72.6,11164,50.8,49.2,35.7,58.4,41.6,48.9,31.0,22.700000000000003,44.4,33.0,13.6,64.2,22.2,27.4,58.6,5.8,20.0,18.0,12.0,69.9,50.3,9.5,13.1,27.1,0,2.0,3.0,1,4.0,0,0,1,1,0,1,1,1,4444,7
19289,E05013704,Highbury,Islington,12736.8,79.8,13808,52.8,47.2,28.0,70.1,29.9,57.1,27.0,40.00000000000001,29.6,30.4,15.9,57.900000000000006,26.4,20.3,68.5,3.5,15.8,14.8,9.8,75.3,64.0,9.5,11.2,15.3,0,1.0,3.0,1,2.0,0,0,1,1,1,1,1,1,4449,7
19299,E05013707,Junction,Islington,12142.5,81.0,12855,52.9,47.1,31.9,63.9,36.1,46.0,33.3,27.9,40.9,31.1,15.000000000000002,57.8,27.2,19.0,63.2,4.8999999999999995,20.799999999999997,19.4,11.8,68.8,53.50000000000001,11.9,14.5,20.2,0,3.0,3.0,1,4.0,0,0,1,1,0,1,1,1,4452,7
19303,E05013708,Laycock,Islington,14397.1,79.1,12441,49.7,50.3,36.3,60.7,39.3,44.6,30.5,25.3,47.8,26.8,15.3,59.2,25.300000000000004,20.9,58.2,5.6000000000000005,24.799999999999997,24.3,12.7,63.0,49.400000000000006,11.6,16.799999999999997,22.299999999999997,0,3.0,4.0,1,4.0,0,0,1,1,0,1,1,1,4453,7
19312,E05013711,St Peter's & Canalside,Islington,16006.0,76.0,11622,50.9,49.1,32.4,61.9,38.1,52.5,29.2,27.3,40.7,32.0,15.0,62.7,22.4,24.1,62.7,4.9,18.3,18.5,11.3,70.2,55.7,9.5,13.0,21.9,0,1.0,1.0,1,3.0,0,0,1,1,1,1,1,1,4456,7
19316,E05013712,Tollington,Islington,16006.0,81.39999999999999,13764,52.8,47.2,29.2,60.8,39.3,46.5,30.9,31.5,34.1,34.3,15.4,61.099999999999994,23.6,18.499999999999996,65.3,5.5,22.6,19.7,11.4,68.89999999999999,54.6,11.6,14.9,18.9,0,4.0,2.0,1,3.0,0,0,1,1,0,1,1,1,4457,7
19354,E05009402,Redcliffe,Kensington and Chelsea,12797.9,75.1,9194,51.5,48.5,36.0,76.6,23.5,60.0,28.4,39.0,13.8,47.2,13.2,55.3,31.4,24.9,60.4,3.5,11.6,10.6,10.9,78.60000000000001,64.5,6.800000000000001,7.9,20.8,0,2.0,2.0,0,2.0,0,0,1,1,1,1,1,1,4473,7
19372,E05013930,Canbury Gardens,Kingston upon Thames,10674.5,74.8,8263,51.1,48.9,31.8,67.2,32.9,62.4,27.2,55.1,10.3,34.7,21.4,49.9,28.8,25.2,63.8,4.3,10.4,12.2,11.8,76.0,64.7,10.8,9.0,15.5,0,2.0,0.0,1,0.0,0,0,1,0,1,1,1,0,4479,7
19408,E05013937,Kingston Gate,Kingston upon Thames,9977.0,80.4,10824,52.0,48.0,30.2,72.6,27.6,59.2,28.5,57.50000000000001,13.1,29.4,23.5,48.9,27.500000000000004,19.5,66.1,3.7,12.3,13.3,13.099999999999998,73.5,61.3,11.6,11.5,15.7,0,3.0,2.0,1,5.0,0,0,1,0,1,1,1,1,4486,7
19437,E05013943,St Mark's & Seething Wells,Kingston upon Thames,6506.3,81.0,11809,51.8,48.2,28.2,76.2,23.799999999999997,62.0,27.5,50.8,6.5,42.7,13.8,61.50000000000001,24.7,19.1,67.4,4.5,10.5,10.6,10.6,78.8,61.2,10.8,9.3,18.7,0,0.0,2.0,1,2.0,0,0,1,1,1,0,1,1,4492,7
