index,wardcode,ward,Local_Authority_D,pop_density_sqrkilometer,Pborn_Europe,total_population,Ptotal_populationF,Ptotal_populationM,PEconomicallyInactive,Pwhite,Pother_ethnic,Phousehold_notdeprived,Phousehold_deprived1D,PhouseOwned,PhouseSocialRented,PhousePrivateRented,P0to15_age,P16to49_age,P50over_age,Pborn_outsideEurope,Pinemployment,Punemployment,Phousehold_D2ormore,Presi_0toL1quali,Presi_L2toApprequali,Presi_L3toL4quali,PL1toL9_NS,PL10toL11_7_NS,PL12to13NS,PL14to15NS,air_score_ward,GP_unique_name_count,PH_unique_name_count,Uni_score_ward,PriS_unique_name_count,small_communities,rural_communites,majorityL3L4q,majorityP16to49_age,dnone50,GP_above1,VeryGoodhealth,PH_above1,point,ball
3630,E05000657,Halliwell,Bolton,5753.0,71.5,16265,48.4,51.6,49.4,42.5,57.4,27.2,36.7,31.7,37.7,30.6,25.2,49.3,25.500000000000004,28.5,42.9,7.7,36.1,44.4,21.4,34.099999999999994,20.9,12.0,32.0,35.2,0,12.0,7.0,1,6.0,0,0,0,0,0,1,0,1,836,8
3655,E05000665,Rumworth,Bolton,9385.3,62.0,18123,49.5,50.5,49.1,21.1,78.9,26.5,37.8,45.3,27.1,27.6,27.4,47.4,25.2,37.99999999999999,45.1,5.800000000000001,35.7,46.2,20.0,33.8,21.7,12.4,29.5,36.4,0,12.0,7.0,1,6.0,0,0,0,0,0,1,1,1,844,8
3682,E05014153,Bury East,Bury,3145.6,79.4,13315,50.8,49.2,43.6,58.5,41.5,35.0,35.3,46.4,26.8,26.9,23.700000000000003,46.8,29.299999999999997,20.700000000000003,51.2,5.3,29.7,39.6,22.699999999999996,37.8,29.5,14.8,29.6,26.200000000000003,0,12.0,7.0,0,5.0,0,0,0,0,0,1,0,1,850,8
3757,E05011351,Ardwick,Manchester,5201.2,61.2,21042,50.4,49.6,52.5,32.9,67.2,38.1,34.2,21.1,46.0,32.9,18.4,65.5,16.1,38.9,39.6,7.9,27.699999999999996,23.700000000000003,14.2,62.1,21.0,8.8,17.8,52.5,1,12.0,3.0,1,6.0,0,0,1,1,0,1,1,1,867,8
3770,E05011354,Burnage,Manchester,7023.9,79.3,18506,51.7,48.3,42.3,52.2,47.8,39.0,34.4,52.00000000000001,32.9,15.1,24.0,47.8,28.2,20.6,52.7,5.1,26.500000000000004,32.3,19.299999999999997,48.5,34.900000000000006,14.9,23.299999999999997,27.0,1,1.0,4.0,1,4.0,0,0,0,0,0,1,0,1,870,8
3778,E05011356,Cheetham,Manchester,6373.8,62.2,21474,47.8,52.2,43.2,26.7,73.3,39.0,35.0,30.3,27.1,42.6,26.299999999999997,56.099999999999994,17.8,37.7,50.8,6.0,26.0,34.7,17.7,47.6,31.700000000000003,11.9,22.799999999999997,33.7,1,7.0,7.0,1,5.0,0,0,0,1,0,1,1,1,872,8
3795,E05011359,Clayton & Openshaw,Manchester,4045.8,75.6,20029,51.0,49.0,42.0,52.6,47.400000000000006,36.2,34.8,30.6,41.0,28.4,26.3,49.1,24.699999999999996,24.300000000000004,52.0,6.0,29.000000000000004,37.400000000000006,20.9,41.6,24.2,14.8,31.9,29.0,1,6.0,4.0,1,8.0,0,0,0,0,0,1,1,1,875,8
3798,E05011360,Crumpsall,Manchester,5610.7,67.5,18195,49.6,50.4,46.0,32.5,67.5,35.1,36.3,44.900000000000006,16.9,38.2,27.5,47.8,24.6,32.6,48.4,5.5,28.6,38.9,19.299999999999997,41.8,30.6,13.5,24.5,31.5,1,6.0,1.0,1,6.0,0,0,0,0,0,1,1,1,876,8
3810,E05011364,Fallowfield,Manchester,7262.9,80.6,14869,51.8,48.2,54.3,56.5,43.6,37.7,34.5,29.9,31.5,38.6,14.6,69.5,15.9,19.5,37.7,8.0,27.7,19.1,10.5,70.5,18.8,7.8,14.2,59.2,1,0.0,3.0,1,2.0,0,0,1,1,0,0,1,1,880,8
3814,E05011365,Gorton & Abbey Hey,Manchester,5395.0,76.3,20988,50.6,49.4,42.4,54.7,45.2,34.4,35.5,36.8,30.3,32.8,26.4,46.3,27.4,23.700000000000003,51.0,6.6,30.1,39.0,23.4,37.7,23.3,15.5,33.8,27.3,1,2.0,2.0,1,8.0,0,0,0,0,0,1,0,1,881,8
3819,E05011366,Harpurhey,Manchester,4793.8,74.8,19997,50.9,49.1,43.5,51.7,48.3,33.7,35.5,29.6,41.7,28.7,28.1,46.900000000000006,25.1,25.200000000000003,50.0,6.5,30.700000000000003,39.1,21.3,39.6,23.8,14.4,32.3,29.6,1,12.0,4.0,1,8.0,0,0,0,0,0,1,1,1,882,8
3826,E05011368,Hulme,Manchester,7273.9,76.6,19486,49.1,50.9,39.4,57.7,42.3,52.1,30.3,19.1,35.7,45.2,11.4,76.0,12.6,23.4,51.7,9.0,17.6,13.9,10.5,75.7,32.4,9.7,14.2,43.7,1,2.0,5.0,2,5.0,0,0,1,1,1,1,1,1,884,8
3831,E05011369,Levenshulme,Manchester,7791.5,67.89999999999999,19647,49.5,50.5,40.2,37.6,62.3,39.0,35.0,45.7,15.3,38.9,25.3,53.3,21.3,32.2,54.2,5.6,26.0,32.3,17.8,50.0,34.6,13.6,22.4,29.4,1,6.0,3.0,1,6.0,0,0,0,1,0,1,0,1,885,8
3835,E05011370,Longsight,Manchester,7271.6,60.8,20873,50.0,50.0,46.7,23.0,76.9,32.0,36.2,33.300000000000004,37.2,29.4,29.4,49.9,20.7,39.2,47.2,6.1000000000000005,31.9,40.1,21.0,38.9,23.7,12.8,26.6,37.099999999999994,1,3.0,5.0,1,5.0,0,0,0,0,0,1,1,1,886,8
3838,E05011371,Miles Platting & Newton Heath,Manchester,3636.6,81.9,19275,50.7,49.3,43.4,65.0,35.1,34.9,33.0,33.4,47.1,19.6,24.200000000000003,46.2,29.6,18.0,51.4,5.2,32.1,39.9,20.200000000000003,39.7,26.0,15.7,32.7,25.6,1,12.0,4.0,1,8.0,0,0,0,0,0,1,0,1,887,8
3841,E05011372,Moss Side (Manchester),,12963.1,61.2,21275,50.8,49.2,46.7,24.2,75.8,35.1,36.4,21.8,42.9,35.3,25.4,58.099999999999994,16.6,38.7,44.7,8.6,28.499999999999996,30.7,15.5,53.900000000000006,22.7,10.7,21.5,45.1,0,0.0,0.0,0,0.0,0,0,1,1,0,0,1,0,888,8
3855,E05011375,Old Moat,Manchester,8554.6,84.0,15364,51.8,48.2,43.3,65.4,34.6,42.9,33.9,34.50000000000001,28.3,37.2,14.6,65.2,20.2,15.999999999999998,50.4,6.3,23.1,19.2,11.8,69.0,33.300000000000004,10.8,15.8,40.1,1,6.0,3.0,1,2.0,0,0,1,1,0,1,1,1,891,8
3864,E05011377,Rusholme,Manchester,8105.8,66.8,17434,49.1,50.9,54.2,37.6,62.5,36.7,36.8,31.8,22.5,45.7,15.5,67.9,16.5,33.1,38.1,7.6,26.500000000000004,22.700000000000003,11.9,65.5,21.8,8.0,13.5,56.8,1,3.0,4.0,1,3.0,0,0,1,1,0,1,0,1,893,8
3871,E05011379,Whalley Range,Manchester,7320.3,72.89999999999999,16557,49.3,50.7,36.3,41.5,58.4,46.0,32.6,38.1,21.9,40.1,20.299999999999997,55.7,24.0,27.1,58.3,5.4,21.4,24.200000000000003,14.4,61.400000000000006,43.2,13.2,17.3,26.4,1,5.0,4.0,1,4.0,0,0,1,1,0,1,1,1,895,8
3875,E05011380,Withington,Manchester,8324.7,85.89999999999999,15439,50.4,49.6,46.8,70.1,29.9,47.7,32.9,36.0,15.7,48.3,11.2,71.5,17.400000000000002,14.2,46.4,6.8999999999999995,19.5,13.8,9.1,77.1,29.4,9.5,12.2,48.9,1,3.0,1.0,1,4.0,0,0,1,1,0,1,1,1,896,8
3906,E05000723,Coldhurst,Oldham,5447.6,67.6,14264,48.3,51.7,51.8,21.0,78.9,23.5,35.7,37.0,42.5,20.4,29.3,50.5,20.300000000000004,32.4,41.2,7.0,40.8,49.2,19.5,31.3,17.6,13.9,28.1,40.400000000000006,0,12.0,7.0,0,4.0,0,0,0,1,0,1,0,1,902,8
3973,E05000738,Werneth,Oldham,8962.8,68.5,14830,50.8,49.2,49.7,17.3,82.69999999999999,29.4,35.8,52.4,25.9,21.7,29.4,50.3,20.3,31.4,43.9,6.4,34.7,44.2,19.4,36.4,24.7,12.1,24.4,38.9,0,5.0,7.0,0,4.0,0,0,0,1,0,1,0,1,917,8
3994,E05014036,Central Rochdale,Rochdale,4685.9,69.7,12836,49.6,50.4,48.5,26.2,73.8,28.8,37.9,45.2,21.0,33.8,26.9,50.6,22.4,30.3,45.7,5.9,33.300000000000004,43.900000000000006,19.999999999999996,36.2,23.1,13.1,29.1,34.7,0,12.0,7.0,0,5.0,0,0,0,1,0,1,0,1,921,8
4026,E05014042,Milkstone & Deeplish,Rochdale,7087.9,63.8,12211,49.4,50.6,51.6,16.5,83.4,27.0,36.6,43.400000000000006,26.8,29.8,26.8,50.1,23.2,36.2,42.5,6.0,36.4,43.900000000000006,19.8,36.3,22.4,11.2,27.200000000000003,39.3,0,1.0,2.0,0,3.0,0,0,0,1,0,1,0,1,927,8
4125,E05013030,Pendleton & Charlestown,Salford,4086.7,83.5,17154,49.8,50.2,48.5,72.4,27.6,35.7,33.9,22.3,48.8,28.9,15.3,64.10000000000001,20.6,16.400000000000002,43.0,8.5,30.4,27.9,16.099999999999998,56.0,20.4,10.6,22.4,46.7,0,7.0,7.0,1,4.0,0,0,1,1,0,1,0,1,950,8
4148,E05013036,Weaste & Seedley,Salford,4535.3,85.69999999999999,16357,49.7,50.3,35.0,76.2,23.799999999999997,41.7,33.7,36.49999999999999,28.2,35.3,18.5,56.5,25.1,14.3,59.0,6.1,24.6,30.3,19.7,50.0,31.9,16.7,27.9,23.4,0,12.0,3.0,1,3.0,0,0,0,1,0,1,0,1,956,8
4376,E05000825,Clifford,Trafford,7178.6,73.6,13371,50.5,49.5,38.8,35.5,64.6,42.9,32.8,39.9,33.2,26.9,21.0,53.8,25.3,26.4,55.7,5.5,24.2,28.5,16.4,55.2,36.0,14.0,21.6,28.4,0,2.0,3.0,0,2.0,0,0,1,1,0,1,0,1,1004,8
4638,E05000898,Greenbank,Liverpool,7210.7,92.1,15268,53.1,46.9,52.1,81.3,18.7,48.8,30.6,37.2,19.5,43.2,9.0,68.8,22.200000000000003,7.9,42.4,5.4,20.6,14.5,9.1,76.3,29.0,9.2,11.8,50.1,1,5.0,3.0,1,3.0,0,0,1,1,0,1,1,1,1071,8
4642,E05000899,Kensington and Fairfield,Liverpool,8239.2,79.7,16522,48.7,51.3,48.0,65.9,34.1,34.7,33.8,26.5,29.4,44.1,18.2,56.7,25.200000000000003,20.4,45.3,6.6,31.5,36.0,16.6,47.400000000000006,23.200000000000003,11.8,26.6,38.3,1,12.0,5.0,1,5.0,0,0,0,1,0,1,0,1,1072,8
4645,E05000900,Kirkdale,Liverpool,3056.2,90.1,18657,50.2,49.8,46.1,85.2,14.9,34.7,32.2,28.5,42.2,29.4,16.4,52.2,31.4,9.9,48.1,5.8,33.2,38.8,17.2,44.0,24.5,14.0,29.4,32.0,1,6.0,4.0,1,3.0,0,0,0,1,0,1,0,1,1073,8
4661,E05000905,Picton,Liverpool,6228.3,77.3,18906,50.0,50.0,53.3,57.2,42.900000000000006,35.9,35.1,27.0,32.8,40.3,17.8,61.7,20.5,22.8,40.1,6.6,29.1,30.4,13.9,55.8,20.2,10.4,20.3,49.2,1,12.0,2.0,1,5.0,0,0,1,1,0,1,0,1,1078,8
4665,E05000906,Princes Park (Liverpool),,7827.7,74.1,19004,50.5,49.5,50.2,48.3,51.7,35.4,33.0,15.9,55.8,28.3,18.9,58.1,22.9,25.8,42.8,7.1,31.6,30.5,14.6,54.900000000000006,27.4,11.2,19.8,41.5,0,0.0,0.0,0,0.0,0,0,1,1,0,0,0,0,1079,8
6059,E05010861,Burngreave,Sheffield,3859.7,71.89999999999999,21863,49.5,50.5,51.5,35.7,64.4,30.2,37.0,40.7,36.4,23.0,27.0,47.900000000000006,24.9,28.2,43.3,5.300000000000001,32.800000000000004,45.0,20.4,34.6,23.5,12.1,28.1,36.2,0,12.0,5.0,1,8.0,0,0,0,0,0,1,0,1,1412,8
6070,E05010864,Darnall,Sheffield,1390.4,75.0,21863,50.0,50.0,49.1,39.1,60.8,32.4,36.7,51.7,26.4,21.8,25.200000000000003,47.9,26.8,24.8,46.0,4.8999999999999995,30.9,45.8,20.7,33.5,24.0,14.0,29.7,32.4,0,6.0,5.0,1,6.0,0,0,0,0,0,1,0,1,1415,8
6094,E05010873,Manor Castle,Sheffield,4208.7,85.3,21863,50.7,49.3,42.9,70.4,29.6,35.9,34.5,34.0,47.2,18.7,21.4,50.3,28.300000000000004,14.7,51.5,5.6,29.6,38.4,19.3,42.3,25.9,13.8,33.0,27.200000000000003,0,12.0,7.0,1,6.0,0,0,0,1,0,1,0,1,1424,8
6099,E05010875,Nether Edge and Sharrow,Sheffield,7288.5,81.6,21863,48.8,51.2,40.2,61.2,38.8,51.3,32.3,48.3,13.9,37.9,15.9,59.5,24.5,18.4,54.8,5.0,16.3,20.1,11.5,68.2,43.099999999999994,11.0,14.1,31.8,0,6.0,7.0,1,3.0,0,0,1,1,1,1,1,1,1426,8
6122,E05010882,Walkley,Sheffield,7420.6,81.2,21863,49.0,51.0,44.0,69.9,30.1,45.5,33.7,44.3,25.7,30.0,14.4,58.5,27.1,18.9,51.0,4.9,20.7,22.9,14.3,62.900000000000006,36.7,12.6,18.3,32.4,0,4.0,2.0,1,5.0,0,0,1,1,0,1,0,1,1433,8
6149,E05001345,Bowling and Barkerend,Bradford,3779.4,74.9,21863,50.3,49.7,48.2,35.0,65.0,30.9,35.8,42.4,24.5,33.1,27.9,50.0,21.999999999999996,24.999999999999996,45.1,6.7,33.2,46.099999999999994,21.6,32.2,21.700000000000003,13.6,29.299999999999997,35.4,0,12.0,7.0,0,4.0,0,0,0,0,0,1,0,1,1440,8
6151,E05001346,Bradford Moor,Bradford,8336.1,67.4,21793,50.2,49.8,51.6,12.6,87.5,28.1,36.7,55.6,17.5,26.9,29.2,50.9,19.8,32.6,42.6,5.7,35.2,48.7,19.8,31.6,20.8,11.5,25.5,42.2,0,5.0,4.0,0,8.0,0,0,0,1,0,1,0,1,1441,8
6154,E05001347,City (Bradford),,5012.4,63.3,21863,47.9,52.1,47.6,21.6,78.30000000000001,29.5,39.1,28.4,17.3,54.3,22.299999999999997,61.3,16.5,36.8,43.8,8.6,31.4,38.2,17.9,43.8,20.9,10.2,23.8,45.1,0,0.0,0.0,0,0.0,0,0,0,1,0,0,0,0,1442,8
6187,E05001358,Little Horton,Bradford,8295.1,71.0,21863,50.0,50.0,50.2,22.4,77.4,26.1,38.1,45.2,25.6,29.2,30.6,50.7,18.799999999999997,28.9,42.7,7.1,35.800000000000004,46.9,21.9,31.200000000000003,19.1,11.8,28.3,40.900000000000006,0,12.0,3.0,0,8.0,0,0,0,1,0,1,0,1,1453,8
6189,E05001359,Manningham,Bradford,8211.8,66.4,20545,49.0,51.0,53.0,11.9,88.1,24.1,35.8,44.1,26.5,29.4,26.6,52.8,20.8,33.5,40.4,6.6000000000000005,40.0,50.099999999999994,19.3,30.6,19.799999999999997,11.5,24.3,44.400000000000006,0,12.0,7.0,0,6.0,0,0,0,1,0,1,0,1,1454,8
6318,E05001390,Batley East,Kirklees,2398.1,80.2,18904,49.8,50.2,44.6,37.0,63.0,35.9,35.8,59.099999999999994,18.6,22.4,22.1,48.8,29.299999999999997,19.9,51.0,4.3,28.4,38.7,22.6,38.599999999999994,29.200000000000003,15.2,28.200000000000003,27.4,0,12.0,7.0,1,8.0,0,0,0,0,0,1,0,1,1484,8
6344,E05001402,Greenhead,Kirklees,4938.1,79.1,21811,49.1,50.9,43.1,46.4,53.7,42.7,34.6,54.5,11.1,34.3,21.6,49.6,28.8,20.8,51.7,5.199999999999999,22.8,30.9,17.9,51.2,36.3,13.1,23.3,27.3,0,12.0,7.0,1,4.0,0,0,1,0,0,1,0,1,1494,8
6365,E05001410,Newsome,Kirklees,2229.0,84.0,18669,49.6,50.4,47.3,68.0,31.9,39.2,36.1,43.7,27.1,29.1,14.9,54.2,31.0,16.0,45.9,6.9,24.7,27.4,19.3,53.3,27.5,12.8,23.9,35.8,0,12.0,7.0,2,6.0,0,0,1,1,0,1,0,1,1500,8
6388,E05011388,Burmantofts & Richmond Hill,Leeds,3260.8,76.89999999999999,21863,50.0,50.0,40.4,57.3,42.8,32.5,37.8,27.3,43.4,29.3,23.9,51.60000000000001,24.5,23.1,52.6,6.9,29.7,39.6,20.4,40.1,25.299999999999997,14.3,33.1,27.4,1,12.0,7.0,1,8.0,0,0,0,1,0,1,0,1,1509,8
6395,E05011390,Chapel Allerton,Leeds,4741.3,81.7,21863,51.5,48.5,35.5,55.0,45.1,48.4,31.6,48.0,27.3,24.8,18.4,52.4,29.1,18.2,59.2,5.3,20.0,26.2,15.6,58.2,44.1,13.9,20.7,21.299999999999997,1,12.0,7.0,1,8.0,0,0,1,1,0,1,0,1,1511,8
6400,E05011394,Gipton & Harehills,Leeds,7731.0,71.5,21863,50.2,49.8,43.7,34.5,65.4,30.6,38.2,33.099999999999994,34.6,32.2,28.4,51.0,20.7,28.5,49.0,7.300000000000001,31.3,44.5,21.3,34.2,22.9,13.7,30.8,32.4,1,7.0,7.0,1,8.0,0,0,0,1,0,1,1,1,1513,8
6408,E05011399,Hunslet & Riverside,Leeds,2987.9,77.69999999999999,21863,48.3,51.7,32.1,56.1,43.8,45.7,32.6,26.5,23.6,50.0,19.8,61.49999999999999,18.7,22.299999999999997,62.5,5.4,21.7,30.3,16.5,53.099999999999994,37.3,13.1,26.1,23.5,1,6.0,7.0,1,8.0,0,0,1,1,0,1,1,1,1517,8
6417,E05011402,Kirkstall,Leeds,4107.7,88.8,21863,49.2,50.8,36.3,77.0,23.1,45.2,33.4,40.599999999999994,28.7,30.8,14.8,60.5,24.699999999999996,11.3,58.4,5.3,21.4,23.8,15.0,61.2,37.1,15.1,21.9,25.9,1,4.0,4.0,1,6.0,0,0,1,1,0,1,0,1,1520,8
6421,E05011403,Little London & Woodhouse,Leeds,5901.6,70.0,21863,52.7,47.3,56.3,53.6,46.5,45.3,36.3,13.7,30.2,56.1,9.3,82.80000000000001,7.8,30.1,35.0,8.7,18.4,12.7,10.1,77.30000000000001,17.9,6.3,9.8,66.0,1,12.0,7.0,2,3.0,0,0,1,1,0,1,1,1,1521,8
6670,E05010471,Saffron,Leicester,5013.0,81.5,13887,51.8,48.2,44.4,60.7,39.2,35.5,35.2,26.6,39.9,33.6,21.0,60.2,19.0,18.5,47.4,8.2,29.3,30.2,17.2,52.5,21.7,10.7,27.4,40.3,0,3.0,0.0,0,3.0,0,0,1,1,0,1,0,0,1590,8
6675,E05010473,Stoneygate,Leicester,11466.5,59.6,21096,48.6,51.4,46.1,16.7,83.3,38.5,36.8,44.400000000000006,15.2,40.3,21.799999999999997,53.0,25.2,40.5,48.400000000000006,5.5,24.800000000000004,34.8,17.7,47.5,26.799999999999997,12.2,25.2,35.9,0,5.0,5.0,0,3.0,0,0,0,1,0,1,0,1,1592,8
6685,E05010476,Westcotes,Leicester,10720.6,77.3,15784,48.4,51.6,40.0,58.8,41.2,44.0,36.2,25.9,11.1,63.0,13.7,70.1,16.4,22.700000000000003,52.1,7.8,19.9,24.7,15.8,59.5,23.1,9.6,26.0,41.2,0,7.0,7.0,0,2.0,0,0,1,1,0,1,1,1,1595,8
6750,E05012272,Berridge,Nottingham,7355.6,78.6,17911,50.2,49.8,37.2,53.3,46.7,45.1,32.7,46.3,11.7,42.0,21.5,54.8,23.700000000000003,21.4,57.3,5.6,22.1,30.5,17.8,51.7,34.5,13.5,25.7,26.3,0,3.0,2.0,1,4.0,0,0,1,1,0,1,0,1,1615,8
6782,E05012281,Hyson Green & Arboretum,Nottingham,9134.2,76.89999999999999,21863,49.7,50.3,57.3,53.0,47.0,36.8,35.7,24.9,24.9,50.1,14.6,71.5,14.0,23.2,35.2,7.5,27.5,22.5,13.0,64.5,15.8,6.4,17.6,60.2,0,6.0,7.0,2,4.0,0,0,1,1,0,1,1,1,1624,8
6803,E05012285,Meadows,Nottingham,3401.9,77.10000000000001,11016,49.3,50.7,37.6,52.9,47.1,43.5,35.1,35.4,30.6,34.0,21.4,56.3,22.4,22.8,56.8,5.5,21.4,28.9,18.5,52.599999999999994,32.4,13.0,27.5,27.0,0,3.0,2.0,1,3.0,0,0,1,1,0,1,0,1,1628,8
6811,E05012287,St. Ann's (Nottingham),,8194.0,79.2,20685,51.1,48.9,50.7,56.1,43.8,36.0,34.7,28.5,43.5,28.0,17.6,61.599999999999994,20.7,20.7,41.8,7.4,29.2,27.799999999999997,16.3,55.8,18.6,10.3,25.5,45.599999999999994,0,0.0,0.0,0,0.0,0,0,1,1,0,0,0,0,1630,8
11972,E05012621,Leamington Brunswick,Warwick,5446.3,82.8,10330,47.4,52.6,43.2,71.6,28.4,44.1,33.8,37.5,30.8,31.7,15.1,59.6,25.3,17.2,52.6,4.2,22.0,26.5,15.900000000000002,57.7,29.9,12.6,25.0,32.4,1,2.0,1.0,0,3.0,0,0,1,1,0,1,0,1,2770,8
12541,E05011120,Alum Rock,Birmingham,9905.6,64.8,21863,50.4,49.6,54.7,6.4,93.6,23.4,38.7,50.2,26.6,23.3,29.299999999999997,52.0,18.7,35.2,37.8,7.4,37.900000000000006,49.1,18.9,32.0,18.9,9.2,23.5,48.400000000000006,0,12.0,7.0,1,8.0,0,0,0,1,0,1,0,1,2906,8
12545,E05011122,Balsall Heath West,Birmingham,7680.1,66.10000000000001,12153,50.1,49.9,52.7,16.5,83.5,29.0,36.2,37.0,41.1,21.9,23.8,51.2,24.799999999999997,33.8,39.900000000000006,7.5,34.699999999999996,39.7,17.7,42.7,22.6,10.8,23.3,43.5,0,6.0,7.0,1,3.0,0,0,0,1,0,1,0,1,2908,8
12553,E05011126,Bordesley & Highgate,Birmingham,3844.7,65.10000000000001,15058,49.9,50.1,42.9,20.3,79.7,37.2,37.9,25.4,33.4,41.3,25.6,58.9,15.6,34.8,48.2,8.8,24.9,33.4,16.7,49.9,27.4,10.9,22.4,39.3,0,12.0,3.0,1,4.0,0,0,0,1,0,1,1,1,2912,8
12555,E05011127,Bordesley Green,Birmingham,8234.6,63.1,12986,49.2,50.8,54.1,8.9,91.2,23.8,38.9,38.7,33.2,28.0,30.4,49.7,19.8,36.900000000000006,38.6,7.3,37.3,49.099999999999994,19.200000000000003,31.7,17.3,10.3,25.9,46.5,0,6.0,7.0,1,2.0,0,0,0,0,0,1,0,1,2913,8
12564,E05011131,Bromford & Hodge Hill,Birmingham,5478.9,78.3,21863,51.0,49.0,46.1,32.7,67.3,34.6,37.7,61.4,23.1,15.5,27.0,46.3,26.8,21.7,47.9,5.9,27.7,39.1,21.7,39.3,27.7,15.1,26.4,30.9,0,3.0,2.0,1,6.0,0,0,0,0,0,1,0,1,2917,8
12569,E05011134,Edgbaston,Birmingham,2370.4,71.69999999999999,18730,51.6,48.4,51.2,47.7,52.3,56.0,30.4,48.4,19.1,32.5,14.2,59.3,26.500000000000004,28.2,42.8,6.0,13.599999999999998,14.4,10.7,74.80000000000001,40.0,7.5,9.5,43.1,0,12.0,2.0,2,2.0,0,0,1,1,1,1,1,1,2920,8
