index,wardcode,ward,Local_Authority_D,pop_density_sqrkilometer,Pborn_Europe,total_population,Ptotal_populationF,Ptotal_populationM,PEconomicallyInactive,Pwhite,Pother_ethnic,Phousehold_notdeprived,Phousehold_deprived1D,PhouseOwned,PhouseSocialRented,PhousePrivateRented,P0to15_age,P16to49_age,P50over_age,Pborn_outsideEurope,Pinemployment,Punemployment,Phousehold_D2ormore,Presi_0toL1quali,Presi_L2toApprequali,Presi_L3toL4quali,PL1toL9_NS,PL10toL11_7_NS,PL12to13NS,PL14to15NS,air_score_ward,GP_unique_name_count,PH_unique_name_count,Uni_score_ward,PriS_unique_name_count,small_communities,rural_communites,majorityL3L4q,majorityP16to49_age,dnone50,GP_above1,VeryGoodhealth,PH_above1,point,ball
3776,E05011355,Charlestown,Manchester,4559.2,84.0,17473,51.5,48.5,40.8,66.8,33.099999999999994,37.4,34.3,42.900000000000006,41.4,15.7,24.5,45.7,30.000000000000004,16.0,54.0,5.199999999999999,28.299999999999997,35.7,22.4,42.0,29.799999999999997,17.5,30.9,21.7,1,2.0,4.0,1,5.0,0,0,0,0,0,1,0,1,871,18
3779,E05011356,Cheetham,Manchester,6373.8,62.2,21474,47.8,52.2,43.2,26.7,73.3,39.0,35.0,30.3,27.1,42.6,26.299999999999997,56.099999999999994,17.8,37.7,50.8,6.0,26.0,34.7,17.7,47.6,31.700000000000003,11.9,22.799999999999997,33.7,1,7.0,7.0,1,5.0,0,0,0,1,0,1,1,1,872,18
3785,E05011357,Chorlton,Manchester,5145.0,90.7,12843,50.7,49.3,27.1,80.0,20.0,59.8,28.7,62.6,8.1,29.3,16.1,52.3,31.5,9.1,70.0,2.9,11.599999999999998,13.2,10.9,75.9,64.0,12.1,11.7,12.3,1,1.0,3.0,1,4.0,0,0,1,1,1,1,1,1,873,18
3792,E05011358,Chorlton Park,Manchester,3505.7,84.1,17592,52.2,47.8,34.9,63.1,36.9,50.5,30.0,54.3,24.2,21.5,19.5,50.9,29.4,15.9,61.3,3.9,19.6,21.4,14.3,64.3,50.9,13.1,16.8,19.200000000000003,1,2.0,3.0,1,3.0,0,0,1,1,1,1,1,1,874,18
3796,E05011359,Clayton & Openshaw,Manchester,4045.8,75.6,20029,51.0,49.0,42.0,52.6,47.400000000000006,36.2,34.8,30.6,41.0,28.4,26.3,49.1,24.699999999999996,24.300000000000004,52.0,6.0,29.000000000000004,37.400000000000006,20.9,41.6,24.2,14.8,31.9,29.0,1,6.0,4.0,1,8.0,0,0,0,0,0,1,1,1,875,18
3799,E05011360,Crumpsall,Manchester,5610.7,67.5,18195,49.6,50.4,46.0,32.5,67.5,35.1,36.3,44.900000000000006,16.9,38.2,27.5,47.8,24.6,32.6,48.4,5.5,28.6,38.9,19.299999999999997,41.8,30.6,13.5,24.5,31.5,1,6.0,1.0,1,6.0,0,0,0,0,0,1,1,1,876,18
3806,E05011362,Didsbury East,Manchester,4026.7,87.1,14709,50.6,49.4,31.6,74.0,26.1,60.5,28.6,68.3,6.5,25.1,18.1,49.1,32.900000000000006,12.9,65.5,3.0,10.8,14.6,12.3,73.2,63.3,12.4,10.8,13.6,1,3.0,1.0,1,4.0,0,0,1,0,1,1,1,1,878,18
3816,E05011365,Gorton & Abbey Hey,Manchester,5395.0,76.3,20988,50.6,49.4,42.4,54.7,45.2,34.4,35.5,36.8,30.3,32.8,26.4,46.3,27.4,23.700000000000003,51.0,6.6,30.1,39.0,23.4,37.7,23.3,15.5,33.8,27.3,1,2.0,2.0,1,8.0,0,0,0,0,0,1,0,1,881,18
3824,E05011367,Higher Blackley,Manchester,2123.2,86.9,15569,52.1,47.9,42.8,71.8,28.199999999999996,35.5,35.9,44.4,37.0,18.6,23.5,44.5,31.899999999999995,12.999999999999998,52.5,4.7,28.6,39.0,21.9,39.1,29.1,17.3,30.7,22.9,1,5.0,4.0,1,5.0,0,0,0,0,0,1,0,1,883,18
3829,E05011368,Hulme,Manchester,7273.9,76.6,19486,49.1,50.9,39.4,57.7,42.3,52.1,30.3,19.1,35.7,45.2,11.4,76.0,12.6,23.4,51.7,9.0,17.6,13.9,10.5,75.7,32.4,9.7,14.2,43.7,1,2.0,5.0,2,5.0,0,0,1,1,1,1,1,1,884,18
3833,E05011369,Levenshulme,Manchester,7791.5,67.89999999999999,19647,49.5,50.5,40.2,37.6,62.3,39.0,35.0,45.7,15.3,38.9,25.3,53.3,21.3,32.2,54.2,5.6,26.0,32.3,17.8,50.0,34.6,13.6,22.4,29.4,1,6.0,3.0,1,6.0,0,0,0,1,0,1,0,1,885,18
3836,E05011370,Longsight,Manchester,7271.6,60.8,20873,50.0,50.0,46.7,23.0,76.9,32.0,36.2,33.300000000000004,37.2,29.4,29.4,49.9,20.7,39.2,47.2,6.1000000000000005,31.9,40.1,21.0,38.9,23.7,12.8,26.6,37.099999999999994,1,3.0,5.0,1,5.0,0,0,0,0,0,1,1,1,886,18
3847,E05011373,Moston,Manchester,5459.4,83.6,18813,52.1,47.9,40.2,66.8,33.099999999999994,39.8,35.4,54.7,21.9,23.4,23.9,43.6,32.49999999999999,16.5,54.9,4.9,24.8,35.900000000000006,22.2,41.8,30.0,18.3,30.0,21.799999999999997,1,4.0,3.0,1,6.0,0,0,0,0,0,1,0,1,889,18
3852,E05011374,Northenden,Manchester,2870.8,89.9,15064,51.2,48.8,39.8,78.6,21.4,41.5,32.2,47.1,35.9,17.1,23.3,46.2,30.6,10.1,55.6,4.6,26.2,33.0,20.3,46.7,36.8,17.8,26.0,19.5,1,4.0,2.0,1,5.0,0,0,0,0,0,1,0,1,890,18
3859,E05011375,Old Moat,Manchester,8554.6,84.0,15364,51.8,48.2,43.3,65.4,34.6,42.9,33.9,34.50000000000001,28.3,37.2,14.6,65.2,20.2,15.999999999999998,50.4,6.3,23.1,19.2,11.8,69.0,33.300000000000004,10.8,15.8,40.1,1,6.0,3.0,1,2.0,0,0,1,1,0,1,1,1,891,18
3868,E05011378,Sharston,Manchester,5337.1,88.6,17446,52.3,47.7,41.1,77.7,22.3,37.8,33.6,37.1,47.3,15.6,24.2,45.7,30.2,11.3,54.0,4.8999999999999995,28.7,37.8,22.0,40.2,28.6,17.8,31.9,21.8,1,7.0,3.0,1,5.0,0,0,0,0,0,1,0,1,894,18
3874,E05011379,Whalley Range,Manchester,7320.3,72.89999999999999,16557,49.3,50.7,36.3,41.5,58.4,46.0,32.6,38.1,21.9,40.1,20.299999999999997,55.7,24.0,27.1,58.3,5.4,21.4,24.200000000000003,14.4,61.400000000000006,43.2,13.2,17.3,26.4,1,5.0,4.0,1,4.0,0,0,1,1,0,1,1,1,895,18
3878,E05011380,Withington,Manchester,8324.7,85.89999999999999,15439,50.4,49.6,46.8,70.1,29.9,47.7,32.9,36.0,15.7,48.3,11.2,71.5,17.400000000000002,14.2,46.4,6.8999999999999995,19.5,13.8,9.1,77.1,29.4,9.5,12.2,48.9,1,3.0,1.0,1,4.0,0,0,1,1,0,1,1,1,896,18
3881,E05011381,Woodhouse Park,Manchester,1331.1,90.7,15414,52.4,47.6,39.6,81.5,18.5,35.5,33.3,36.8,47.5,15.7,22.7,45.7,31.5,9.3,55.2,5.2,31.2,40.0,23.1,36.9,26.299999999999997,19.5,33.4,20.8,2,4.0,4.0,1,3.0,0,0,0,0,0,1,0,1,897,18
4117,E05013028,Ordsall,Salford,4999.5,81.8,10094,47.5,52.5,29.3,70.5,29.4,50.5,28.8,19.9,35.9,44.1,14.2,67.2,18.6,18.2,65.2,5.5,20.7,25.200000000000003,13.6,61.2,40.5,14.7,21.9,22.8,0,3.0,2.0,2,3.0,0,0,1,1,1,1,1,1,948,18
4378,E05000825,Clifford,Trafford,7178.6,73.6,13371,50.5,49.5,38.8,35.5,64.6,42.9,32.8,39.9,33.2,26.9,21.0,53.8,25.3,26.4,55.7,5.5,24.2,28.5,16.4,55.2,36.0,14.0,21.6,28.4,0,2.0,3.0,0,2.0,0,0,1,1,0,1,0,1,1004,18
4406,E05000832,Longford (Trafford),,3704.6,81.7,12896,50.7,49.3,37.7,53.3,46.7,47.4,32.7,58.0,19.8,22.2,20.6,48.3,31.2,18.1,57.7,4.6,19.9,25.4,18.1,56.4,43.3,15.5,20.4,20.6,0,0.0,0.0,0,0.0,0,0,1,0,0,0,0,0,1011,18
4607,E05000887,Anfield,Liverpool,6309.7,90.0,14730,51.0,49.0,44.5,84.5,15.4,34.5,34.5,40.3,24.5,35.1,19.5,46.2,34.300000000000004,10.0,49.8,5.6,30.9,40.6,23.4,36.0,25.1,17.4,33.4,24.1,1,1.0,3.0,1,3.0,0,0,0,0,0,1,0,1,1060,18
4679,E05000910,Tuebrook and Stoneycroft,Liverpool,6132.1,89.2,15773,49.2,50.8,42.4,82.8,17.200000000000003,36.0,34.4,44.5,17.8,37.7,18.4,47.6,34.0,10.7,52.1,5.4,29.6,36.3,22.0,41.8,28.9,16.7,30.6,23.8,1,5.0,3.0,1,4.0,0,0,0,0,0,1,0,1,1083,18
6396,E05011390,Chapel Allerton,Leeds,4741.3,81.7,21863,51.5,48.5,35.5,55.0,45.1,48.4,31.6,48.0,27.3,24.8,18.4,52.4,29.1,18.2,59.2,5.3,20.0,26.2,15.6,58.2,44.1,13.9,20.7,21.299999999999997,1,12.0,7.0,1,8.0,0,0,1,1,0,1,0,1,1511,18
6410,E05011399,Hunslet & Riverside,Leeds,2987.9,77.69999999999999,21863,48.3,51.7,32.1,56.1,43.8,45.7,32.6,26.5,23.6,50.0,19.8,61.49999999999999,18.7,22.299999999999997,62.5,5.4,21.7,30.3,16.5,53.099999999999994,37.3,13.1,26.1,23.5,1,6.0,7.0,1,8.0,0,0,1,1,0,1,1,1,1517,18
6420,E05011402,Kirkstall,Leeds,4107.7,88.8,21863,49.2,50.8,36.3,77.0,23.1,45.2,33.4,40.599999999999994,28.7,30.8,14.8,60.5,24.699999999999996,11.3,58.4,5.3,21.4,23.8,15.0,61.2,37.1,15.1,21.9,25.9,1,4.0,4.0,1,6.0,0,0,1,1,0,1,0,1,1520,18
6429,E05011405,Moortown,Leeds,4265.0,86.9,21863,51.3,48.7,35.0,68.9,31.1,56.5,29.4,68.6,12.9,18.5,19.5,44.8,35.7,13.1,62.2,2.8,14.1,21.0,16.2,62.7,55.3,14.9,15.7,14.1,1,4.0,3.0,1,6.0,0,0,1,0,1,1,1,1,1523,18
6447,E05011411,Roundhay,Leeds,2665.9,86.6,21863,51.4,48.6,36.7,65.1,35.0,57.0,30.1,72.2,10.0,17.8,21.1,44.599999999999994,34.4,13.4,60.4,3.1,12.9,19.9,15.9,64.1,56.5,14.1,14.2,15.2,1,2.0,3.0,1,6.0,0,0,1,0,1,1,1,1,1528,18
6453,E05011413,Weetwood,Leeds,3211.5,89.8,21863,50.8,49.2,37.4,80.5,19.5,54.1,30.8,61.2,16.1,22.7,16.8,50.900000000000006,32.400000000000006,10.2,59.1,3.5,15.2,18.1,14.8,67.0,51.099999999999994,13.8,15.1,19.9,1,6.0,3.0,2,6.0,0,0,1,1,1,1,1,1,1529,18
6460,E05012647,Beeston & Holbeck,Leeds,3424.6,82.89999999999999,21863,49.5,50.5,35.6,64.9,35.1,39.8,36.5,39.1,25.0,35.8,21.9,51.8,26.3,17.1,59.4,5.0,23.7,35.6,22.200000000000003,42.1,31.7,16.299999999999997,31.799999999999997,20.200000000000003,1,5.0,7.0,1,6.0,0,0,0,1,0,1,0,1,1533,18
6558,E05001767,Abbey (Derby),,5742.0,82.0,14940,49.8,50.2,35.6,62.1,38.0,43.7,35.7,38.8,20.3,40.9,18.0,54.8,27.1,17.900000000000002,59.3,5.1,20.7,28.7,20.200000000000003,51.0,32.900000000000006,15.2,29.1,22.8,0,0.0,0.0,0,0.0,0,0,1,1,0,0,0,0,1560,18
6754,E05012272,Berridge,Nottingham,7355.6,78.6,17911,50.2,49.8,37.2,53.3,46.7,45.1,32.7,46.3,11.7,42.0,21.5,54.8,23.700000000000003,21.4,57.3,5.6,22.1,30.5,17.8,51.7,34.5,13.5,25.7,26.3,0,3.0,2.0,1,4.0,0,0,1,1,0,1,0,1,1615,18
6780,E05012280,Dales,Nottingham,3312.4,82.3,16891,49.7,50.3,39.2,57.7,42.2,39.5,35.4,48.7,21.3,29.9,21.0,51.400000000000006,27.5,17.8,56.1,4.699999999999999,25.1,33.8,21.5,44.7,30.5,15.3,30.6,23.700000000000003,0,3.0,4.0,1,5.0,0,0,0,1,0,1,0,1,1623,18
6788,E05012282,Leen Valley,Nottingham,3912.1,75.39999999999999,9912,50.4,49.6,41.3,41.5,58.5,43.7,35.8,70.7,11.9,17.4,22.9,46.2,30.9,24.7,55.099999999999994,3.5999999999999996,20.4,33.1,20.3,46.6,37.3,16.0,24.2,22.6,0,2.0,2.0,1,2.0,0,0,0,0,0,1,0,1,1625,18
6798,E05012284,Mapperley,Nottingham,4542.0,85.8,16399,49.3,50.7,37.3,69.0,31.0,49.1,32.7,48.4,17.8,33.9,16.5,51.8,31.6,14.3,57.9,4.7,18.2,23.9,18.0,58.2,41.400000000000006,14.2,22.799999999999997,21.5,0,3.0,0.0,1,3.0,0,0,1,1,0,1,0,0,1627,18
6807,E05012285,Meadows,Nottingham,3401.9,77.10000000000001,11016,49.3,50.7,37.6,52.9,47.1,43.5,35.1,35.4,30.6,34.0,21.4,56.3,22.4,22.8,56.8,5.5,21.4,28.9,18.5,52.599999999999994,32.4,13.0,27.5,27.0,0,3.0,2.0,1,3.0,0,0,1,1,0,1,0,1,1628,18
6975,E05013246,Castle (West Northamptonshire),,7155.6,79.69999999999999,17871,48.4,51.6,28.4,64.5,35.4,42.4,36.5,25.0,23.5,51.6,16.8,63.89999999999999,19.3,20.4,65.4,6.199999999999999,21.2,31.200000000000003,20.1,48.6,30.5,13.3,33.3,23.1,0,0.0,0.0,0,0.0,0,0,0,1,0,0,0,0,1666,18
7000,E05013251,Delapre and Rushmere,West Northamptonshire,2330.2,87.9,14788,51.4,48.6,33.2,76.7,23.2,50.6,33.1,51.0,15.2,33.8,18.2,54.8,26.9,12.1,62.2,4.6,16.400000000000002,28.8,21.5,49.7,34.4,15.6,26.7,23.3,0,4.0,2.0,1,3.0,0,0,0,1,1,1,0,1,1671,18
8005,E05005436,Loughborough Lemyngton,Charnwood,1505.6,82.39999999999999,7222,48.1,51.9,40.3,66.0,34.0,44.4,34.8,45.3,20.8,33.9,17.2,56.7,26.1,17.7,54.9,4.7,20.8,28.2,19.4,52.400000000000006,29.5,15.5,27.8,27.200000000000003,0,4.0,3.0,1,1.0,0,0,1,1,0,1,0,1,1888,18
10457,E05008735,Hartshill and Basford,Stoke-on-Trent,3657.1,88.0,7123,49.7,50.3,35.5,77.0,23.0,50.6,33.4,54.599999999999994,10.7,34.8,17.0,52.3,30.700000000000003,12.0,60.8,3.8,15.9,25.5,19.799999999999997,54.599999999999994,35.8,17.5,27.700000000000003,19.0,0,2.0,1.0,1,2.0,0,0,1,1,1,1,0,1,2435,18
11977,E05012621,Leamington Brunswick,Warwick,5446.3,82.8,10330,47.4,52.6,43.2,71.6,28.4,44.1,33.8,37.5,30.8,31.7,15.1,59.6,25.3,17.2,52.6,4.2,22.0,26.5,15.900000000000002,57.7,29.9,12.6,25.0,32.4,1,2.0,1.0,0,3.0,0,0,1,1,0,1,0,1,2770,18
12603,E05011143,Handsworth Wood,Birmingham,3335.3,69.39999999999999,20401,51.1,48.9,40.9,18.3,81.7,42.6,35.6,60.2,13.7,26.0,19.299999999999997,49.0,31.7,30.700000000000003,53.7,5.5,21.9,31.9,17.5,50.599999999999994,34.1,14.3,23.4,28.1,0,2.0,1.0,1,3.0,0,0,1,0,0,1,0,1,2929,18
12608,E05011144,Harborne,Birmingham,4481.9,81.3,21863,51.8,48.2,40.9,60.9,39.0,51.9,30.1,51.9,22.3,25.8,19.9,48.8,31.2,18.7,54.6,4.5,18.0,21.799999999999997,13.6,64.6,50.7,11.1,15.2,23.2,0,6.0,5.0,1,4.0,0,0,1,0,1,1,1,1,2930,18
12700,E05011172,Stirchley,Birmingham,5342.8,89.6,10122,51.7,48.3,33.7,72.1,28.0,48.1,32.8,62.2,13.0,24.8,19.5,50.2,30.4,10.4,61.8,4.5,19.2,26.3,17.4,56.4,43.5,15.4,23.1,17.9,0,2.0,1.0,1,2.0,0,0,1,1,0,1,0,1,2958,18
12705,E05011173,Stockland Green,Birmingham,6031.7,81.8,21863,50.6,49.4,40.8,49.0,51.1,38.9,34.8,48.9,21.3,29.8,22.3,49.1,28.7,18.3,52.5,6.7,26.3,37.6,21.0,41.4,27.6,15.0,31.0,26.5,0,5.0,3.0,1,4.0,0,0,0,0,0,1,0,1,2959,18
12788,E05001226,Lower Stoke,Coventry,6821.3,80.8,21863,51.5,48.5,33.7,62.1,37.8,49.6,32.4,58.2,15.3,26.5,22.8,50.099999999999994,26.9,19.2,61.4,5.0,17.900000000000002,28.4,20.6,51.0,35.7,16.0,27.0,21.2,0,3.0,5.0,1,3.0,0,0,1,1,0,1,1,1,2981,18
12960,E05001260,Abbey (Sandwell),,5768.8,86.89999999999999,12190,51.3,48.7,32.8,66.2,33.800000000000004,49.3,32.2,59.1,9.1,31.9,20.2,49.1,30.7,13.1,61.8,5.3999999999999995,18.4,27.0,18.3,54.8,43.8,16.1,23.7,16.5,0,0.0,0.0,0,0.0,0,0,1,0,0,0,0,0,3015,18
13333,E05010807,Central (Peterborough),,4701.6,73.6,14112,50.0,50.0,36.3,47.1,52.900000000000006,37.3,38.7,36.1,16.0,47.9,22.6,54.4,22.9,26.4,58.8,5.0,24.0,41.7,19.8,38.4,29.200000000000003,13.4,35.3,22.0,0,0.0,0.0,0,0.0,0,0,0,1,0,0,0,0,3098,18
13446,E05002196,Challney,Luton,6260.4,67.7,15460,50.3,49.7,40.9,27.7,72.3,41.7,38.0,62.4,12.1,25.5,25.799999999999997,48.2,26.1,32.300000000000004,54.6,4.5,20.3,34.3,20.8,44.9,34.9,14.1,24.1,26.8,1,6.0,1.0,0,1.0,0,0,0,0,0,1,0,1,3121,18
13454,E05002197,Crawley,Luton,4410.9,82.8,8437,49.1,50.9,31.7,59.9,40.0,47.9,34.0,61.1,13.7,25.2,21.700000000000003,50.0,28.2,17.200000000000003,63.3,5.0,18.2,30.6,21.2,48.1,37.1,19.4,26.4,17.1,1,0.0,0.0,0,2.0,0,0,0,0,0,0,0,0,3122,18
13463,E05002199,Farley,Luton,4019.3,79.0,13610,49.3,50.7,38.2,49.8,50.1,35.2,37.1,43.89999999999999,27.0,29.2,24.1,49.9,26.0,21.2,55.7,6.1000000000000005,27.700000000000003,37.7,21.7,40.6,29.9,15.0,29.0,26.1,1,1.0,2.0,0,5.0,0,0,0,0,0,1,0,1,3124,18
13468,E05002200,High Town,Luton,7098.3,79.5,11018,47.2,52.8,29.3,57.3,42.7,41.6,37.1,29.9,14.3,55.8,20.700000000000003,58.099999999999994,21.2,20.6,64.7,6.0,21.299999999999997,31.3,20.4,48.4,34.0,14.1,30.0,21.9,1,0.0,1.0,0,1.0,0,0,0,1,0,0,1,1,3125,18
13479,E05002202,Leagrave,Luton,6626.9,76.3,13892,50.6,49.4,40.0,40.7,59.3,38.7,35.6,54.1,27.7,18.2,24.799999999999997,45.8,29.299999999999997,23.799999999999997,54.7,5.3,25.7,35.6,21.5,42.9,32.4,16.3,27.8,23.4,1,2.0,2.0,0,3.0,0,0,0,0,0,1,0,1,3127,18
13484,E05002203,Lewsey,Luton,6154.4,77.3,13707,50.9,49.1,37.4,49.6,50.4,37.6,36.7,56.0,27.5,16.6,24.0,44.7,31.1,22.8,58.099999999999994,4.5,25.6,35.7,22.2,42.1,33.0,16.5,30.1,20.5,1,5.0,2.0,0,5.0,0,0,0,0,0,1,0,1,3128,18
13492,E05002204,Limbury,Luton,5755.1,78.9,8540,50.5,49.5,39.3,49.0,51.0,43.9,37.9,69.5,7.2,23.3,21.700000000000003,43.3,34.8,21.2,56.5,4.2,18.2,33.4,22.3,44.4,36.7,18.0,26.0,19.299999999999997,1,1.0,1.0,0,1.0,0,0,0,0,0,1,0,1,3129,18
13497,E05002205,Northwell,Luton,6967.5,78.5,8639,52.9,47.1,38.7,48.4,51.6,37.1,37.7,49.7,33.2,17.0,25.799999999999997,45.2,28.799999999999997,21.4,56.4,4.9,25.2,36.6,22.9,40.6,30.8,17.4,29.8,22.0,1,1.0,1.0,0,2.0,0,0,0,0,0,1,0,1,3130,18
13505,E05002206,Round Green,Luton,6448.8,85.3,12698,50.7,49.3,34.5,62.5,37.4,46.6,35.5,62.1,14.4,23.5,22.7,46.2,31.1,14.7,60.9,4.6,17.8,30.799999999999997,22.4,46.7,38.2,18.4,25.5,17.9,1,0.0,1.0,0,2.0,0,0,0,0,0,0,0,1,3131,18
13507,E05002207,Saints,Luton,8872.5,67.1,16501,49.8,50.2,41.0,18.0,82.0,38.6,36.9,60.3,9.4,30.4,27.1,51.8,21.1,32.8,54.0,4.9,24.5,37.900000000000006,20.8,41.3,30.7,13.7,25.200000000000003,30.4,1,1.0,2.0,0,4.0,0,0,0,1,0,1,0,1,3132,18
13524,E05002210,Sundon Park,Luton,4111.8,83.1,8450,51.9,48.1,37.9,60.6,39.5,44.4,36.3,64.0,20.4,15.6,23.4,44.2,32.4,16.900000000000002,57.6,4.5,19.3,33.3,24.1,42.6,34.6,19.4,28.3,17.7,1,1.0,1.0,0,1.0,0,0,0,0,0,1,0,1,3135,18
13528,E05002211,Wigmore,Luton,1961.4,89.0,11465,50.0,50.0,32.5,75.4,24.6,49.5,33.1,66.0,12.5,21.6,19.0,44.7,36.4,11.0,63.8,3.7,17.4,29.8,23.9,46.3,41.0,21.4,24.1,13.7,2,3.0,2.0,0,3.0,0,0,0,0,0,1,0,1,3136,18
13655,E05002235,Grays Riverside,Thurrock,5661.0,82.8,13293,50.6,49.4,26.3,65.0,35.0,46.9,34.8,45.6,18.2,36.1,24.3,53.6,22.0,17.2,68.7,4.8999999999999995,18.299999999999997,30.9,21.6,47.5,35.8,16.4,31.5,16.4,0,3.0,2.0,0,1.0,0,0,0,1,0,1,1,1,3160,18
13722,E05002248,West Thurrock and South Stifford,Thurrock,1306.7,82.69999999999999,13799,50.0,50.0,23.8,61.5,38.5,49.3,34.3,53.0,16.4,30.6,25.7,55.2,18.9,17.400000000000002,71.7,4.6,16.4,28.9,22.3,48.9,38.5,17.5,28.7,15.4,0,0.0,2.0,0,2.0,0,0,0,1,0,0,1,1,3173,18
13743,E05008754,Cauldwell,Bedford,5158.6,79.8,11007,51.0,49.0,32.3,55.4,44.599999999999994,42.3,34.3,43.5,24.3,32.2,22.1,52.900000000000006,25.1,20.200000000000003,63.0,4.699999999999999,23.4,36.4,21.300000000000004,42.3,31.4,15.0,34.8,18.8,0,5.0,1.0,0,2.0,0,0,0,1,0,1,0,1,3177,18
13985,E05013051,Arbury (Cambridge),,6752.1,83.4,9883,50.5,49.5,35.9,73.6,26.4,48.7,33.9,48.2,27.6,24.2,18.700000000000003,51.5,29.799999999999997,16.6,60.599999999999994,3.5,17.400000000000002,23.6,15.7,60.7,46.5,14.0,20.5,18.9,0,0.0,0.0,0,0.0,0,0,1,1,0,0,0,0,3233,18
14359,E05011291,Fen Ditton & Fulbourn,South Cambridgeshire,160.4,84.9,10641,51.3,48.7,33.9,81.4,18.6,56.8,31.9,63.2,14.3,22.5,18.299999999999997,43.2,38.6,15.1,63.7,2.5,11.2,20.1,17.3,62.7,58.2,15.2,16.0,10.7,2,2.0,2.0,0,5.0,0,1,1,0,1,1,1,1,3316,18
