,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20
PhousePrivateRented,17.002242990654207,14.289520426287744,34.11878453038674,18.11618181818182,23.904374999999998,32.74226804123711,15.129175475687104,46.582142857142856,13.581832298136646,37.035714285714285,13.672613065326633,16.869655172413793,13.920454545454545,19.508026755852843,19.489285714285714,33.6474358974359,23.547547169811324,37.47126436781609,18.66060606060606,15.821612903225805,29.725
P0to15_age,19.75588785046729,18.530017761989342,16.470165745856352,18.095090909090906,24.24875,13.328865979381444,17.1723044397463,8.189285714285715,18.098291925465837,16.12197802197802,14.95213567839196,21.671379310344825,16.129411764705882,21.42541806020067,20.814642857142857,22.193589743589744,20.301509433962263,17.189655172413794,13.357575757575757,12.605806451612905,24.19404761904762
P16to49_age,43.62280373831776,37.01847246891652,59.45635359116022,39.72218181818182,47.890625,58.05154639175258,38.09238900634249,76.3625,39.33804347826087,55.152197802197804,31.730402010050252,42.871034482758624,35.83449197860963,47.42073578595318,44.2775,51.77756410256411,46.73849056603774,49.0919540229885,46.35757575757576,28.573225806451614,52.482142857142854
P50over_age,36.61570093457944,44.45204262877442,24.07182320441989,42.178000000000004,27.86625,28.630927835051544,44.73678646934461,15.44107142857143,42.56801242236025,28.723076923076924,53.31670854271356,35.45758620689656,48.03409090909091,31.158528428093643,34.91142857142857,26.025000000000002,32.95471698113207,33.719540229885055,40.28787878787879,58.82354838709677,23.34047619047619
Pborn_outsideEurope,5.77177570093458,6.707282415630551,26.65966850828729,2.6805454545454546,20.02375,12.82680412371134,4.1739957716701905,19.087500000000002,4.129968944099379,20.463186813186812,3.0177135678391958,4.228620689655172,2.6502673796791445,8.53210702341137,7.433571428571429,36.641666666666666,18.836981132075472,9.641379310344828,5.093939393939394,2.7106451612903224,29.177380952380954
Pinemployment,61.68990654205607,59.49147424511545,62.675138121546965,54.72527272727273,53.86125,51.29793814432989,57.026427061310784,37.364285714285714,61.39270186335404,65.83351648351649,54.53982412060301,53.02413793103448,55.388502673796786,68.85083612040134,55.730714285714285,57.13525641025641,61.570188679245284,58.52816091954023,52.481818181818184,45.62870967741935,46.98452380952381
Punemployment,3.077196261682243,2.1682060390763764,5.757458563535911,3.1954545454545453,5.33,4.848453608247423,2.460042283298097,6.069642857142857,2.2392857142857143,3.79010989010989,1.8668341708542713,4.39551724137931,2.3323529411764703,2.6933110367892974,4.127857142857143,5.596794871794872,3.8705660377358493,4.372413793103448,2.663636363636364,2.2429032258064514,6.655952380952381
Phousehold_D2ormore,18.154018691588785,9.405683836589697,21.454696132596688,22.855818181818183,27.685000000000002,17.32783505154639,15.167019027484145,15.7875,12.285869565217391,12.0489010989011,11.761557788944724,29.038620689655176,16.427807486631018,11.108361204013379,25.090357142857144,24.248076923076923,16.41547169811321,22.455747126436783,12.621212121212121,17.449354838709677,31.341666666666665
Presi_0toL1quali,30.202056074766357,18.155772646536413,21.487292817679556,35.417272727272724,38.115625,18.65257731958763,25.99154334038055,10.916071428571428,24.307142857142857,13.066483516483515,23.0858040201005,40.20310344827586,30.022326203208557,21.139799331103678,36.260714285714286,32.53525641025641,24.90641509433962,32.79425287356322,25.993939393939392,31.034838709677416,39.70238095238095
Presi_L2toApprequali,24.06355140186916,19.17708703374778,13.65082872928177,25.144363636363636,21.44125,15.287628865979382,23.123044397463005,9.141071428571427,23.110403726708075,11.487362637362637,21.9321608040201,24.87206896551724,24.774331550802142,21.50468227424749,23.718928571428574,18.75128205128205,18.900377358490566,22.782183908045976,24.903030303030302,24.601935483870967,19.20952380952381
